density_threshold,distance_threshold,umap_n_components,NMI,embedding
0.4571637324069384,0.8898113495687946,8,0.6364766050688413,BERT
0.6693360149476203,0.8562035680371286,8,0.6156708314202065,BERT
0.4984965548170275,0.9535716830047563,2,0.6011769201814811,BERT
0.6211389940565823,0.9218796526920251,8,0.6364766050688413,BERT
0.7032820609563905,0.965723526384215,8,0.6364766050688413,BERT
0.6868653569498044,0.9386035709484606,8,0.6364766050688413,BERT
0.6552817413606842,0.9997891683572032,8,0.6364766050688413,BERT
0.714556054775765,0.8810672594162123,8,0.6364766050688413,BERT
0.5931252053849712,0.9033973606581205,8,0.6364766050688413,BERT
0.7427214817492036,0.9772924008070469,8,0.6364766050688413,BERT
0.7706034292453139,0.9267857607526808,8,0.6364766050688413,BERT
0.6367933308697504,0.9566314236865023,4,0.6242684884720754,BERT
0.5298993173162463,0.8036627163711674,8,0.5937469202138436,BERT
0.6684872655110222,0.8448469625200925,8,0.6156708314202065,BERT
0.5114086217332656,0.8919223657346744,8,0.6364766050688413,BERT
0.568148991360307,0.8700135735309358,8,0.6364766050688413,BERT
0.487040652186612,0.9104711729038929,8,0.6364766050688413,BERT
0.6035782343817382,0.9390137186783102,8,0.6364766050688413,BERT
0.6916676724616674,0.8911711214782488,8,0.6364766050688413,BERT
0.6187668504617249,0.9591188297738436,8,0.6364766050688413,BERT
0.5439557278136149,0.5941970172347515,8,0.556196907609816,BERT
0.43114757478111404,0.922387567501967,8,0.6364766050688413,BERT
0.6401174405500283,0.9834683228343345,8,0.6364766050688413,BERT
0.5812272471404575,0.8678550383858613,8,0.6364766050688413,BERT
0.5053632368950901,0.9018744456230703,8,0.6364766050688413,BERT
0.6708488766549793,0.8240506658075848,8,0.5937469202138436,BERT
0.4538389375346179,0.9408023834304106,8,0.6364766050688413,BERT
0.40043570056514594,0.8493840339291133,8,0.6156708314202065,BERT
0.5348610181630412,0.8763011457031734,8,0.6364766050688413,BERT
0.561375935594729,0.9230780532164953,2,0.6011769201814811,BERT
0.4659737131643831,0.899630558892673,8,0.6364766050688413,BERT
0.6517206662884758,0.7226360699951041,8,0.583412884705664,BERT
0.7145969196425064,0.9504448341695911,8,0.6364766050688413,BERT
0.620502768806562,0.9681979047110055,8,0.6364766050688413,BERT
0.5369847820068175,0.9784467778143661,8,0.6364766050688413,BERT
0.5148760308404862,0.9189937224742641,8,0.6364766050688413,BERT
0.4960078032922212,0.9579878407024992,8,0.6364766050688413,BERT
0.4717575085103154,0.8879580568847121,8,0.6364766050688413,BERT
0.5893664546280467,0.9104493735283208,16,0.6251188356222446,BERT
0.6847567399302369,0.9372209621024679,8,0.6364766050688413,BERT
0.5650523990356398,0.9985185639478278,4,0.6242684884720754,BERT
0.5245202671938886,0.8597783768775117,8,0.6156708314202065,BERT
0.656943304863648,0.9339405062690059,8,0.6364766050688413,BERT
0.6080453249389433,0.9692270054167261,8,0.6364766050688413,BERT
0.49740500746112726,0.9060233220533828,8,0.6364766050688413,BERT
0.5191712597880507,0.8751342747666805,8,0.6364766050688413,BERT
0.5481700850597675,0.9474876582521916,8,0.6364766050688413,BERT
