n_clusters,epsilon,umap_n_components,NMI,embedding
4,0.9962090116671752,16,0.0,word2vec
4,0.33572831038441725,2,0.0,word2vec
4,0.6128207201543002,8,0.0,word2vec
4,0.02251996277109733,4,0.0,word2vec
4,0.45836948872784733,4,0.0,word2vec
4,0.07919160384486384,4,0.0,word2vec
4,0.35686077124372617,4,0.0,word2vec
4,0.2325146706888855,4,0.0,word2vec
4,0.1956409095597188,2,0.0,word2vec
4,0.7306637227256543,4,0.0,word2vec
4,0.5017763788493425,8,0.0,word2vec
4,0.2620712662049701,16,0.0,word2vec
4,0.6670683955280994,2,0.0,word2vec
4,0.3000350153989647,4,0.0,word2vec
4,0.27277340989926896,4,0.0,word2vec
4,0.32810168250621935,4,0.0,word2vec
4,0.48205668347550146,4,0.0,word2vec
4,0.31544772525583153,8,0.0,word2vec
4,0.5761223808535612,2,0.0,word2vec
4,0.2308145851783026,4,0.0,word2vec
4,0.6291150810337074,8,0.0,word2vec
4,0.7963509609008035,16,0.0,word2vec
4,0.3690535273741694,2,0.0,word2vec
4,0.5570608131002887,2,0.0,word2vec
4,0.14677943904873572,2,0.0,word2vec
4,0.5307093287338993,2,0.0,word2vec
4,0.1090766711489373,2,0.0,word2vec
4,0.17143795218211938,4,0.0,word2vec
4,0.6427307597424923,8,0.0,word2vec
4,0.6985936332744797,2,0.0,word2vec
4,0.45018100756961704,8,0.0,word2vec
4,0.7598483869942152,4,0.0,word2vec
4,0.24600548906923317,16,0.0,word2vec
4,0.82522442865128,16,0.0,word2vec
4,0.21065866051811494,16,0.0,word2vec
4,0.9465935607868581,16,0.0,word2vec
4,0.3952996873668263,16,0.0,word2vec
4,0.4143166500764519,2,0.0,word2vec
4,0.8716942552352005,8,0.0,word2vec
4,0.1904047624523802,4,0.0,word2vec
4,0.5133463779242142,2,0.0,word2vec
4,0.2809682977725326,8,0.0,word2vec
4,0.7728022875349624,4,0.0,word2vec
4,0.3005212341772714,4,0.0,word2vec
4,0.3499696321457848,4,0.0,word2vec
4,0.473631686656174,4,0.0,word2vec
4,0.7494550020628976,4,0.0,word2vec
4,0.03786254980295494,16,0.0,word2vec
4,0.42845925458852974,8,0.0,word2vec
4,0.4934246849505423,2,0.0,word2vec
4,0.3174584532237913,4,0.0,word2vec
4,0.2678354040797999,8,0.0,word2vec
4,0.7312007121992441,2,0.0,word2vec
4,0.2394052002281163,2,0.0,word2vec
4,0.7939954075318995,2,0.0,word2vec
4,0.21462215183867378,2,0.0,word2vec
4,0.2594495167840472,2,0.0,word2vec
4,0.010164292744583213,4,0.0,word2vec
4,0.06779262526006119,16,0.0,word2vec
4,0.8146552122869917,8,0.0,word2vec
4,0.12105294150384277,2,0.0,word2vec
4,0.15233660689523784,4,0.0,word2vec
4,0.34141516862653115,2,0.0,word2vec
4,0.09267523568478289,4,0.0,word2vec
4,0.9743023038656239,4,0.0,word2vec
4,0.37868106800867857,4,0.0,word2vec
4,0.5369028400232992,4,0.0,word2vec
4,0.049049478876257525,8,0.0,word2vec
4,0.7045070187895686,4,0.0,word2vec
4,0.9118366663732803,16,0.0,word2vec
4,0.4442424975702707,2,0.0,word2vec
4,0.7760865796012651,8,0.0,word2vec
4,0.6770364382750567,4,0.0,word2vec
4,0.5965689999624374,2,0.0,word2vec
4,0.5156397748510383,2,0.0,word2vec
4,0.5471887012739091,2,0.0,word2vec
4,0.46221215426149453,2,0.0,word2vec
4,0.5680170971970405,2,0.0,word2vec
4,0.6162243849877823,4,0.0,word2vec
4,0.7433282669457943,8,0.0,word2vec
4,0.30041428651716506,16,0.0,word2vec
4,0.1816609980235837,2,0.0,word2vec
4,0.2786971842477865,4,0.0,word2vec
4,0.14091445284312287,16,0.0,word2vec
4,0.49247594140106565,16,0.0,word2vec
4,0.1150656976324502,16,0.0,word2vec
4,0.581110553243123,16,0.0,word2vec
4,0.8487954049338868,8,0.0,word2vec
4,0.1964293799606675,2,0.0,word2vec
4,0.16015258694661252,4,0.0,word2vec
4,0.09020310658471568,16,0.0,word2vec
4,0.7586723802033835,8,0.0,word2vec
4,0.4125869118852645,2,0.0,word2vec
4,0.7273119869299233,2,0.0,word2vec
4,0.35670489232711,2,0.0,word2vec
4,0.32677949418940644,2,0.0,word2vec
4,0.38216597567601335,2,0.0,word2vec
4,0.22688081596623716,4,0.0,word2vec
4,0.7022804158775793,8,0.0,word2vec
4,0.3958592349244665,2,0.0,word2vec
4,0.061027634484715626,4,0.0,word2vec
4,0.24996533972908022,16,0.0,word2vec
4,0.52116795019877,8,0.0,tfidf
4,0.9308205838826258,16,0.0,tfidf
4,0.29607876828346497,8,0.0,tfidf
4,0.7096671563507566,16,0.0,tfidf
4,0.7033219799398818,16,0.0,tfidf
4,0.15232716876802926,8,0.0,tfidf
4,0.5111737197602232,2,0.0,tfidf
4,0.6246503353071386,2,0.0,tfidf
4,0.9713791570504446,2,0.0,tfidf
4,0.06562354471959181,16,0.0,tfidf
4,0.30488979616422796,4,0.0,tfidf
4,0.9887122786330644,8,0.0,tfidf
4,0.8378236609474935,4,0.0,tfidf
4,0.5359245241465103,16,0.0,tfidf
4,0.8531632207618185,8,0.0,tfidf
4,0.3598631708804285,16,0.0,tfidf
4,0.41046816730283453,8,0.0,tfidf
4,0.6222331158099765,4,0.0,tfidf
4,0.8154056775957459,16,0.0,tfidf
4,0.4428557940086497,8,0.0,tfidf
4,0.22436170811062833,16,0.0,tfidf
4,0.2674031807344842,8,0.0,tfidf
4,0.3685965425696207,8,0.0,tfidf
4,0.48867131896049704,8,0.0,tfidf
4,0.14355650753666904,8,0.0,tfidf
4,0.326777457666962,8,0.0,tfidf
4,0.24038169793695846,2,0.0,tfidf
4,0.43882965675426083,4,0.0,tfidf
4,0.5890521450359253,8,0.0,tfidf
4,0.7049656524009786,16,0.0,tfidf
4,0.5684394907518796,16,0.0,tfidf
4,0.697558954860511,16,0.0,tfidf
4,0.7214134546807744,16,0.0,tfidf
4,0.9018142510881834,16,0.0,tfidf
4,0.7595123833838157,16,0.0,tfidf
4,0.9167780962076152,2,0.0,tfidf
4,0.652590341885396,8,0.0,tfidf
4,0.5028091904415579,2,0.0,tfidf
4,0.636592994004044,16,0.0,tfidf
4,0.7633089686130186,8,0.0,tfidf
4,0.9830106268535477,4,0.0,tfidf
4,0.5620201079253666,16,0.0,tfidf
4,0.7947790555380011,16,0.0,tfidf
4,0.8755252310290343,16,0.0,tfidf
4,0.9362162912713153,16,0.0,tfidf
4,0.8521233691222384,2,0.0,tfidf
4,0.666625141549165,8,0.0,tfidf
4,0.8247413954090909,16,0.0,tfidf
4,0.5253664556492348,4,0.0,tfidf
4,0.5897232955918281,16,0.0,tfidf
4,0.7799059806528674,8,0.0,tfidf
4,0.06348160216711018,8,0.0,tfidf
4,0.9987835051803955,8,0.0,tfidf
4,0.010655656317781592,8,0.0,tfidf
4,0.1854226074993564,8,0.0,tfidf
4,0.6104278080559838,8,0.0,tfidf
4,0.4730892513444479,16,0.0,tfidf
4,0.3698096538804456,8,0.0,tfidf
4,0.3095952589897558,4,0.0,tfidf
4,0.738724397498096,16,0.0,tfidf
4,0.6611091560842972,8,0.0,tfidf
4,0.536897762018595,2,0.0,tfidf
4,0.27733033604237955,2,0.0,tfidf
4,0.41902873655120765,2,0.0,tfidf
4,0.4579627644571155,2,0.0,tfidf
4,0.49386299559740493,16,0.0,tfidf
4,0.8071989448364372,2,0.0,tfidf
4,0.6808481949183829,8,0.0,tfidf
4,0.6219904065144084,16,0.0,tfidf
4,0.3846968672401825,8,0.0,tfidf
4,0.7281158452673222,4,0.0,tfidf
4,0.54865513242664,2,0.0,tfidf
4,0.7020301154778779,2,0.0,tfidf
4,0.645378699149825,2,0.0,tfidf
4,0.5192157102290599,2,0.0,tfidf
4,0.5977413794828491,16,0.0,tfidf
4,0.5668593304808736,16,0.0,tfidf
4,0.6280491217594019,8,0.0,tfidf
4,0.9506219486379034,2,0.0,tfidf
4,0.4782898552136947,16,0.0,tfidf
4,0.5159669131776027,8,0.0,tfidf
4,0.8768683388026329,2,0.0,tfidf
4,0.684123251307104,2,0.0,tfidf
4,0.8216922317752573,2,0.0,tfidf
4,0.9676960548014856,2,0.0,tfidf
4,0.756322096448676,16,0.0,tfidf
4,0.5826338931148547,8,0.0,tfidf
4,0.9291622646522805,4,0.0,tfidf
4,0.9773873928548409,16,0.0,tfidf
4,0.544408365593372,8,0.0,tfidf
4,0.7130882587003775,2,0.0,tfidf
4,0.9044254785851408,16,0.0,tfidf
4,0.11223919390590058,16,0.0,tfidf
4,0.4519622786346208,16,0.0,tfidf
4,0.33828332574216113,16,0.0,tfidf
4,0.5020020102020172,8,0.0,tfidf
4,0.7817444409445574,16,0.0,tfidf
4,0.61237476758021,16,0.0,tfidf
4,0.8359836676091644,8,0.0,tfidf
4,0.2069990573596993,2,0.0,tfidf
4,0.6642795004083898,16,0.0,tfidf
4,0.2789836983164529,4,0.0,tfidf
4,0.40128752662387235,8,0.0,tfidf
4,0.13783777723689464,4,0.0,tfidf
4,0.4294661079914293,4,0.0,tfidf
4,0.2415881946686081,4,0.0,tfidf
4,0.47340098842993694,4,0.0,tfidf
4,0.6364822694439505,2,0.0,tfidf
4,0.7340258599646752,16,0.0,tfidf
4,0.4047546544716056,8,0.0,tfidf
4,0.44174851500254275,2,0.0,tfidf
4,0.9940071941014034,8,0.0,tfidf
4,0.9546965846832701,8,0.0,tfidf
4,0.9634843169639824,8,0.0,tfidf
4,0.9999291324285887,8,0.0,tfidf
4,0.9304961627367556,16,0.0,tfidf
4,0.8909980298400983,8,0.0,tfidf
4,0.8586772484514034,2,0.0,tfidf
4,0.5579640499660206,16,0.0,tfidf
4,0.5364636777108458,8,0.0,tfidf
4,0.9472434416999316,4,0.0,tfidf
4,0.9230258974216159,4,0.0,tfidf
4,0.9092929305284976,4,0.0,tfidf
4,0.68717913616788,4,0.0,tfidf
4,0.06750082066861157,2,0.0,tfidf
4,0.5812187838221706,16,0.0,tfidf
4,0.7078250364891766,4,0.0,tfidf
4,0.6020305569971548,8,0.0,tfidf
4,0.9696222568672576,2,0.0,tfidf
4,0.8065419535878552,16,0.0,tfidf
4,0.18170034561742893,8,0.0,tfidf
4,0.5078935079159768,16,0.0,tfidf
4,0.4954363830445311,16,0.0,tfidf
4,0.5324148958409066,16,0.0,tfidf
4,0.3461569467078095,16,0.0,tfidf
4,0.573397508442594,16,0.0,tfidf
4,0.618409624477301,2,0.0,tfidf
4,0.663034260008728,4,0.0,tfidf
4,0.30448913362359387,8,0.0,tfidf
4,0.6463922750129786,16,0.0,tfidf
4,0.45859990012530455,2,0.0,tfidf
4,0.7964593190573206,8,0.0,tfidf
4,0.879997157650165,8,0.0,tfidf
4,0.7485925138948855,8,0.0,tfidf
4,0.7670786948202579,8,0.0,tfidf
4,0.8384139038297073,8,0.0,tfidf
4,0.9346644871181868,16,0.0,tfidf
4,0.9790289787062276,8,0.0,tfidf
4,0.8662416353428548,4,0.0,tfidf
4,0.5555034844068072,2,0.0,tfidf
4,0.9055656163425092,16,0.0,tfidf
4,0.24249163457461456,16,0.0,tfidf
4,0.5193434519437826,16,0.0,tfidf
4,0.29893329717854705,16,0.0,tfidf
4,0.7312624309698982,16,0.0,tfidf
4,0.3765829603247953,8,0.0,tfidf
4,0.3547166347236744,16,0.0,tfidf
4,0.48337505384204066,2,0.0,tfidf
4,0.9463988807334187,4,0.0,tfidf
4,0.8486776144984394,8,0.0,tfidf
4,0.3260634588635235,16,0.0,tfidf
4,0.779259254262724,8,0.0,tfidf
4,0.4019617467123183,8,0.0,tfidf
4,0.367772550892873,8,0.0,tfidf
4,0.2779656592090595,8,0.0,tfidf
4,0.32489597997291964,2,0.0,tfidf
4,0.4165586171285546,8,0.0,tfidf
4,0.8903397205729433,16,0.0,tfidf
4,0.5888085430393831,4,0.0,tfidf
4,0.7208433889204416,16,0.0,tfidf
4,0.25790601845853417,8,0.0,tfidf
4,0.622928209721434,4,0.0,tfidf
4,0.6808949248869932,4,0.0,tfidf
4,0.8251976141258512,4,0.0,tfidf
4,0.7029856112975522,4,0.0,tfidf
4,0.6445520601051213,2,0.0,tfidf
4,0.5633764737940696,16,0.0,tfidf
4,0.5416536320682538,8,0.0,tfidf
4,0.978838702157265,4,0.0,tfidf
4,0.44216239230217075,2,0.0,tfidf
4,0.6011610441852787,16,0.0,tfidf
4,0.8042774741863834,16,0.0,tfidf
4,0.8597421055558362,16,0.0,tfidf
4,0.7547623830886189,16,0.0,tfidf
4,0.8244175640348665,16,0.0,tfidf
4,0.5194009516193214,8,0.0,tfidf
4,0.4883489600600348,16,0.0,tfidf
4,0.09438804090714475,8,0.0,tfidf
4,0.21247515790505955,2,0.0,tfidf
4,0.9198625965790851,4,0.0,tfidf
4,0.2934731485104967,16,0.0,tfidf
4,0.4236993950435555,8,0.0,tfidf
4,0.38844502893519145,8,0.0,tfidf
4,0.45918213819551346,8,0.0,tfidf
4,0.5049314414075304,8,0.0,tfidf
4,0.03662512611477926,8,0.0,tfidf
4,0.1559894919379941,16,0.0,tfidf
4,0.9538483222785915,8,0.0,tfidf
4,0.35666711444473204,2,0.0,tfidf
4,0.7898371154800687,4,0.0,tfidf
4,0.7613031172300625,4,0.0,fasttext
4,0.07100429120859575,2,0.0,fasttext
4,0.2525718030528322,4,0.0,fasttext
4,0.398822860792883,8,0.0,fasttext
4,0.2870456800863877,16,0.0,fasttext
4,0.19414123320296375,8,0.0,fasttext
4,0.3327256443463791,8,0.0,fasttext
4,0.7226611904537067,2,0.0,fasttext
4,0.41273550865269093,8,0.0,fasttext
4,0.0495543005338102,4,0.0,fasttext
4,0.9727721847307415,4,0.0,fasttext
4,0.6373301805796552,2,0.0,fasttext
4,0.04960746578565223,2,0.0,fasttext
4,0.5813816633112417,16,0.0,fasttext
4,0.7957694324929951,4,0.0,fasttext
4,0.5131245654515554,2,0.0,fasttext
4,0.4727271592279559,2,0.0,fasttext
4,0.17755404604275787,4,0.0,fasttext
4,0.7942533027472061,16,0.0,fasttext
4,0.11682876170785428,4,0.0,fasttext
4,0.03316017542743488,2,0.0,fasttext
4,0.2578414259543752,4,0.0,fasttext
4,0.1847096848187952,4,0.0,fasttext
4,0.13073435304022044,4,0.0,fasttext
4,0.2621802695899916,4,0.0,fasttext
4,0.35450799751235584,4,0.0,fasttext
4,0.015771818638866092,2,0.0,fasttext
4,0.22971456494402734,16,0.0,fasttext
4,0.1096102417649159,4,0.0,fasttext
4,0.3552901737897795,8,0.0,fasttext
4,0.4296687429445915,2,0.0,fasttext
4,0.2934780579160962,8,0.0,fasttext
4,0.3045060300019131,8,0.0,fasttext
4,0.20680328149685462,8,0.0,fasttext
4,0.39196054773500455,8,0.0,fasttext
4,0.3266311970225537,16,0.0,fasttext
4,0.2527420467656226,8,0.0,fasttext
4,0.44101470261624737,4,0.0,fasttext
4,0.510606549763824,8,0.0,fasttext
4,0.38286693395949273,2,0.0,fasttext
4,0.3063114480386546,4,0.0,fasttext
4,0.15584944564494402,16,0.0,fasttext
4,0.09225461709365884,16,0.0,fasttext
4,0.20722312509297708,16,0.0,fasttext
