bandwidth,umap_n_components,NMI,embedding
0.8551761211286889,4,0.5310271786244389,BERT
0.8200885393404751,4,0.5211415515926805,BERT
0.8900853387445337,4,0.5457412094109948,BERT
0.8760907351377207,4,0.5310107141221554,BERT
0.9098627408073467,4,0.5732917030338248,BERT
0.8384355065452083,4,0.5283406221115323,BERT
0.9080080975278999,4,0.5687373682233259,BERT
0.8848993243519324,4,0.5454848730710857,BERT
0.859831600569189,4,0.5432480384682898,BERT
0.8922401610632649,4,0.5457412094109948,BERT
0.8666522636292714,4,0.5432480384682898,BERT
0.9086098248637631,4,0.5732917030338248,BERT
0.8335169880001694,4,0.5248156470320327,BERT
0.8093375431568773,4,0.5212457910158256,BERT
0.9097145831237919,4,0.5732917030338248,BERT
0.8728493520467815,4,0.5309596451494641,BERT
0.9090043442840174,4,0.5732917030338248,BERT
0.8898893999947035,4,0.5457412094109948,BERT
0.8506711995448833,4,0.5310991105468251,BERT
0.887552923216976,4,0.5457412094109948,BERT
0.9073271835664766,4,0.5673365238072321,BERT
0.8715539103167942,4,0.5310854767016637,BERT
0.9099218139435337,4,0.57323265429481,BERT
0.8525343610402637,4,0.5310271786244389,BERT
0.8909416287465493,4,0.5457412094109948,BERT
0.8377787767825721,4,0.5283406221115323,BERT
0.9090622326458527,4,0.5732917030338248,BERT
0.9094306785927817,4,0.5732917030338248,BERT
0.880711019657784,4,0.533320631474184,BERT
0.8635916963885362,4,0.5432480384682898,BERT
0.9092632520172361,4,0.5732917030338248,BERT
0.8859734763813852,4,0.5454862640668713,BERT
0.9092742737172423,4,0.5732917030338248,BERT
0.8205869302419206,4,0.5211335610164068,BERT
0.8700703859627197,4,0.5310854767016637,BERT
0.9099817036353702,8,0.5546228933707608,BERT
0.8902646280126361,4,0.5457412094109948,BERT
0.8528832959574881,4,0.5310425931382181,BERT
0.8938455589516034,4,0.5457332518934376,BERT
0.906796504569892,4,0.5673365238072321,BERT
0.5620402069273713,4,0.46882666121853334,BERT
0.8719097739189613,4,0.5310854767016637,BERT
0.9097493128266361,4,0.5732917030338248,BERT
0.8486337094419597,16,0.536877638519526,BERT
0.8772662256096538,4,0.5333640939076306,BERT
0.9099939460769705,4,0.57323265429481,BERT
0.8920161492693743,4,0.5457412094109948,BERT
0.8671469612784652,4,0.5432480384682898,BERT
0.9091322445130673,4,0.5732917030338248,BERT
0.9078499123894754,4,0.5687373682233259,BERT
0.8803194915545646,4,0.533320631474184,BERT
0.3490529582267521,4,0.4151370888098821,BERT
0.909226384516348,4,0.5732917030338248,BERT
0.8352407269015494,4,0.5285413558847348,BERT
0.8911543214030944,4,0.5457412094109948,BERT
0.8565290600591435,4,0.5310271786244389,BERT
0.8898863952624635,4,0.5457412094109948,BERT
0.9091669087411935,4,0.5732917030338248,BERT
0.8920491242926663,4,0.5457412094109948,BERT
0.906907818216997,4,0.5673365238072321,BERT
0.9095280568634657,4,0.5732917030338248,BERT
0.8662746616908065,4,0.5432480384682898,BERT
0.8786086190076035,4,0.5332920698156225,BERT
0.8506990450531842,8,0.5208177825597696,BERT
0.7032657207971229,4,0.49199328568798034,BERT
0.87860613130116,4,0.5332920698156225,BERT
0.909548641219838,4,0.5732917030338248,BERT
0.9098340160821693,4,0.5732917030338248,BERT
0.8926823249642135,4,0.5457412094109948,BERT
0.9088523707588955,4,0.5732917030338248,BERT
0.8694665124196658,4,0.5432480384682898,BERT
0.8840756294106678,4,0.5454848730710857,BERT
0.8919324723469352,16,0.556287575545184,BERT
0.9095406042455472,4,0.5732917030338248,BERT
0.7516624932931459,4,0.516841678698513,BERT
0.8612520170511938,4,0.5432480384682898,BERT
0.8950292774785986,4,0.5622632353409851,BERT
0.9080662235579751,4,0.5687373682233259,BERT
0.8726357903816331,4,0.5309596451494641,BERT
0.9098453323240839,4,0.5732917030338248,BERT
0.8916105397443733,4,0.5457412094109948,BERT
0.9098501268388174,4,0.5732917030338248,BERT
0.840467783966814,4,0.5283406221115323,BERT
0.8803123299010576,4,0.533320631474184,BERT
0.8592396675480294,4,0.5310271786244389,BERT
0.8920704176515651,4,0.5457412094109948,BERT
0.908902400562326,4,0.5732917030338248,BERT
0.892558155791136,4,0.5457412094109948,BERT
0.9089722295598921,4,0.5732917030338248,BERT
0.6516951657761919,4,0.48290258327269037,BERT
0.8744818967585528,4,0.5309596451494641,BERT
0.878493202501014,4,0.5332933570957616,BERT
0.9094308961689491,4,0.5732917030338248,BERT
0.6068127803980574,8,0.47688863572396734,BERT
0.8577558530257153,4,0.5310271786244389,BERT
0.8929444368647821,4,0.5457332518934376,BERT
0.894519315883389,4,0.5622632353409851,BERT
0.9082899420410768,4,0.5687373682233259,BERT
0.9091677695561338,4,0.5732917030338248,BERT
0.8808817344311761,4,0.533320631474184,BERT
0.8713630039579768,4,0.5310842074898106,BERT
0.8912083762007208,4,0.5457412094109948,BERT
0.8932835777145655,4,0.5457332518934376,BERT
0.8631102757647806,16,0.5405398186482846,BERT
0.877842064495826,4,0.5332933570957616,BERT
0.4610636479879232,2,0.4713767747279465,word2vec
0.2075695519321075,16,0.4053756354752648,word2vec
0.2431284803694939,8,0.41859418587497216,word2vec
0.8938051878832057,4,0.5774313747866976,word2vec
0.853827841564242,4,0.5569826048067634,word2vec
0.6967950850793453,2,0.5264598919358459,word2vec
0.517129668488844,8,0.46640279771780546,word2vec
0.11219946948496066,2,0.38694436157093565,word2vec
0.6987462024298926,2,0.526422815316418,word2vec
0.055150420247487134,8,0.3516028604852398,word2vec
0.9021553157728428,4,0.5773340774003364,word2vec
0.8389634481607086,4,0.5570348637474877,word2vec
0.8861992189781197,4,0.5740174472927051,word2vec
0.7045834658033753,4,0.5269313696394766,word2vec
0.903327311530284,4,0.5773340774003364,word2vec
0.7476169905605452,16,0.5450923293721585,word2vec
0.5647268057891379,4,0.48172946233887676,word2vec
0.6191854320722154,4,0.49625059356985135,word2vec
0.7874282544099175,4,0.5488462702620583,word2vec
0.9078288283831875,4,0.5805796492194569,word2vec
0.7875186653587922,16,0.5556189638737205,word2vec
0.9012344709391014,4,0.5773340774003364,word2vec
0.807489702197091,4,0.5499776294119434,word2vec
0.8225922581802917,4,0.5492474284020059,word2vec
0.9033844490661723,4,0.5773340774003364,word2vec
0.6345779414856794,4,0.5054159817068193,word2vec
0.7422429172227589,4,0.5368719406886463,word2vec
0.828696121313572,16,0.5825981589146775,word2vec
0.8222077267337218,16,0.5826181884201136,word2vec
0.4343512059402397,16,0.4552081133323665,word2vec
0.8157190549080907,16,0.5828594018294967,word2vec
0.825834845434708,16,0.5825144139566987,word2vec
0.7680796861045137,16,0.5456195156421201,word2vec
0.8151978327488147,16,0.5693978221801215,word2vec
0.8346280866156003,16,0.5672364360907438,word2vec
0.7382534497127964,16,0.5408116489815187,word2vec
0.8444661936739138,16,0.5852469188709714,word2vec
0.6741565178868159,16,0.523703329853433,word2vec
0.7715690919024599,16,0.5466950993701225,word2vec
0.8526260516452681,16,0.5852376791121154,word2vec
0.8682927212343822,8,0.5708917163116497,word2vec
0.8573379896771924,16,0.585324174813853,word2vec
0.8496721403016637,16,0.5855977786744343,word2vec
0.744115619097679,16,0.5443516280304899,word2vec
0.8590928805212407,2,0.5793014796484882,word2vec
0.8709375752612831,16,0.595655103019771,word2vec
0.8480934988054915,16,0.5855977786744343,word2vec
0.8656751194603801,8,0.5614611479694467,word2vec
0.7795182602195352,16,0.5519980742657649,word2vec
0.8580939449183447,2,0.5793014796484882,word2vec
0.7186563318847152,16,0.5413268402785757,word2vec
0.8612671408911818,16,0.5886530508564864,word2vec
0.8799965405596446,16,0.5957392011251175,word2vec
0.8790495186645446,16,0.5960399976280676,word2vec
0.9099253827134804,16,0.5974495319415675,word2vec
0.8920887900290847,16,0.5978982500108209,word2vec
0.9046813186371565,16,0.5978982500108209,word2vec
0.9018109723187434,8,0.5822898453049167,word2vec
0.8814365213923325,2,0.5806297572246562,word2vec
0.9083752644588147,16,0.5974495319415675,word2vec
0.9093086639392121,16,0.5974495319415675,word2vec
0.9094908313104566,16,0.5974495319415675,word2vec
0.9075514916815157,16,0.5978982500108209,word2vec
0.9087190226622783,16,0.5974495319415676,word2vec
0.7902716100036796,16,0.5556189638737205,word2vec
0.9058629578246193,16,0.5978982500108209,word2vec
0.811197653788019,16,0.5695454345929793,word2vec
0.8891086533417378,16,0.5978982500108209,word2vec
0.7998236030247198,16,0.5696113612410956,word2vec
0.8836197835325874,8,0.571895814763023,word2vec
0.7986988006560619,16,0.55964687843134,word2vec
0.9094350614853625,16,0.5974495319415675,word2vec
0.8866485849575519,16,0.5978982500108209,word2vec
0.8318274759429342,16,0.5812974180709991,word2vec
0.8858906102306793,16,0.5978982500108209,word2vec
0.883389188066501,16,0.5978982500108209,word2vec
0.8837051063509608,16,0.5978982500108209,word2vec
0.8325027636478711,2,0.5810108699540991,word2vec
0.7775997626861422,16,0.5518501952479663,word2vec
0.8791508563382683,16,0.5960399976280676,word2vec
0.8354388549794798,16,0.5672364360907438,word2vec
0.8845857854827609,16,0.5978982500108209,word2vec
0.8811801110982553,16,0.5977049075681784,word2vec
0.8444479772744756,16,0.5852469188709714,word2vec
0.8108619145561918,16,0.5695454345929793,word2vec
0.7593821027509449,16,0.5451306832690735,word2vec
0.865836520224736,16,0.5886530508564864,word2vec
0.8840525528348192,16,0.5978982500108209,word2vec
0.8431684986034632,16,0.5852469188709714,word2vec
0.8094226165699447,8,0.5476398574228752,word2vec
0.8584674240576703,16,0.585324174813853,word2vec
0.8883443553370153,16,0.5978982500108209,word2vec
0.890313835125226,16,0.5978982500108209,word2vec
0.8662820082219449,16,0.5886530508564864,word2vec
0.8208083450955302,16,0.5828756791655403,word2vec
0.8893212699266049,16,0.5978982500108209,word2vec
0.8378774620717055,2,0.5809798629232664,word2vec
0.7911835860276106,16,0.5556189638737205,word2vec
0.8699796063944171,16,0.5884902828040333,word2vec
0.8909675029462897,16,0.5978982500108209,word2vec
0.8481199042357183,16,0.5855977786744343,word2vec
0.8909640277083918,16,0.5978982500108209,word2vec
0.8732313126309177,16,0.595655103019771,word2vec
0.8936897100100981,16,0.5978982500108209,word2vec
0.8552578983156673,16,0.585324174813853,word2vec
0.8216448808192993,16,0.5826181884201136,word2vec
0.8688174759016325,16,0.5884902828040333,word2vec
0.8947951790793304,4,0.5774096100724992,word2vec
0.8318774707942362,16,0.5812974180709991,word2vec
0.8497300624880555,8,0.562322647861186,word2vec
0.8032890248811808,16,0.5696113612410956,word2vec
0.8878637280275367,16,0.5978982500108209,word2vec
0.8758757629068126,16,0.5960399976280676,word2vec
0.8923522929440865,16,0.5978982500108209,word2vec
0.8617269553990542,16,0.5886530508564864,word2vec
0.9080153541538726,16,0.5974495319415675,word2vec
0.8757913613127087,16,0.5960399976280676,word2vec
0.844679509345658,2,0.5795008557437629,word2vec
0.8224112849727564,16,0.5826181884201136,word2vec
0.8937313240104683,16,0.5978982500108209,word2vec
0.7627598397650308,16,0.5458412297726875,word2vec
0.9091578179894589,16,0.5971164276463837,word2vec
0.8789697409829591,16,0.5960399976280676,word2vec
0.8923341921782927,16,0.5978982500108209,word2vec
0.843038838495309,16,0.5852469188709714,word2vec
0.8670512306408152,16,0.5890140379394919,word2vec
0.858397116130248,16,0.585324174813853,word2vec
0.8899181363469714,16,0.5978982500108209,word2vec
0.9086909417155948,16,0.5974495319415676,word2vec
0.8270621214771343,4,0.5516547083573715,word2vec
0.7829038962401694,16,0.5519980742657649,word2vec
0.8895513193923931,16,0.5978982500108209,word2vec
0.8820530070494799,16,0.5977049075681784,word2vec
0.8626258280878428,16,0.5886530508564864,word2vec
0.8486450074876959,16,0.5855977786744343,word2vec
0.8774606486896701,16,0.5960399976280676,word2vec
0.8116753623202632,16,0.5695454345929793,word2vec
0.8956670245214617,8,0.5727589981833904,word2vec
0.8335016325490976,16,0.5672364360907438,word2vec
0.9089426583215252,16,0.5974495319415676,word2vec
0.860939659766865,2,0.5793014796484882,word2vec
0.8887416318121135,16,0.5978982500108209,word2vec
0.8894918965719468,16,0.5978982500108209,word2vec
0.8735404906736218,16,0.5961949088441254,word2vec
0.8504608054695041,16,0.5852422460156042,word2vec
0.5385815131788226,16,0.4765754739012404,word2vec
0.893238255981889,16,0.5978982500108209,word2vec
0.9084817055843172,16,0.5974495319415675,word2vec
0.8732716056330393,16,0.595655103019771,word2vec
0.8403200010424623,16,0.5673273810788206,word2vec
0.6866840459683823,16,0.5303607065639726,word2vec
0.8890358931074387,16,0.5978982500108209,word2vec
0.8671846719418291,16,0.5890140379394919,word2vec
0.8944926439322094,16,0.5978982500108209,word2vec
0.9097216009941231,16,0.5974495319415675,word2vec
0.4465764721317976,16,0.46018738972907247,word2vec
0.8796319282089933,16,0.5960399976280676,word2vec
0.8540666494311937,16,0.585324174813853,word2vec
0.40773648334564805,4,0.45605677205877443,word2vec
0.8284131815773168,16,0.5825981589146775,word2vec
0.8777555700485181,16,0.5960399976280676,word2vec
0.8940211712191559,16,0.5978982500108209,word2vec
0.9094170045143559,16,0.5974495319415675,word2vec
0.8616969634131153,16,0.5886530508564864,word2vec
0.8903452461543963,16,0.5978982500108209,word2vec
0.8745976873972434,16,0.5960399976280676,word2vec
0.8500275566585587,8,0.562322647861186,word2vec
0.892537822972214,16,0.5978982500108209,word2vec
0.8630382506025152,16,0.5886530508564864,word2vec
0.8397827295468615,16,0.5673273810788206,word2vec
0.8054292062922905,2,0.5732331462384653,word2vec
0.889961233786463,16,0.5978982500108209,word2vec
0.8817512889912807,16,0.5977049075681784,word2vec
0.9081922009657395,16,0.5974495319415675,word2vec
0.8760201027839207,16,0.5960399976280676,word2vec
0.8925681455939659,16,0.5978982500108209,word2vec
0.7312436909609271,16,0.5408157236233014,word2vec
0.8630889128433055,16,0.5886530508564864,word2vec
0.8517888792554099,16,0.5853276956488715,word2vec
0.9087645966604575,16,0.5974495319415676,word2vec
0.8821106279836409,16,0.5977049075681784,word2vec
0.893470353742204,16,0.5978982500108209,word2vec
0.6249776924215804,16,0.4946857150230348,word2vec
0.8926896202135047,16,0.5978982500108209,word2vec
0.8695099647574758,16,0.5884902828040333,word2vec
0.8942896747640694,16,0.5978982500108209,word2vec
0.8308646954466485,16,0.5824370234083044,word2vec
0.8565261717166056,16,0.585324174813853,word2vec
0.6432300597168397,16,0.5028688965439448,word2vec
0.9087312070673863,16,0.5974495319415676,word2vec
0.8754817157377347,4,0.5739176897817015,word2vec
0.8915660440514627,16,0.5978982500108209,word2vec
0.9099581218125444,16,0.5974495319415675,word2vec
0.8785706851869172,16,0.5960399976280676,word2vec
0.8911606928278085,16,0.5978982500108209,word2vec
0.709265831417951,16,0.5295374557158099,word2vec
0.8621582488820206,16,0.5886530508564864,word2vec
0.8482916169473158,16,0.5855977786744343,word2vec
0.8754993696763638,8,0.5709913317023086,word2vec
0.5777191724538064,16,0.4902311565807437,word2vec
0.5947745070588563,4,0.46675752881575827,tfidf
0.3554503260101594,8,0.4369441569690425,tfidf
0.7953458857060226,8,0.502588730533205,tfidf
0.29393917770075256,8,0.42604811781313573,tfidf
0.7335297476709363,4,0.4784881921948884,tfidf
0.45474067327196693,4,0.44693385584204115,tfidf
0.6850865897576819,4,0.4715930676732402,tfidf
0.23608783050390528,2,0.42103370813606744,tfidf
0.5975833416316996,8,0.4676820675200542,tfidf
0.3860316491382976,2,0.45009889302757977,tfidf
0.9079930769818787,16,0.5092303713048838,tfidf
0.8427936630874704,16,0.5057087132079883,tfidf
0.8964448397793747,16,0.5107212461655373,tfidf
0.8968354451902473,16,0.5107212461655373,tfidf
0.9012934082290164,16,0.5104236864962581,tfidf
0.06974240052900804,16,0.3652464653980946,tfidf
0.7720517345221276,16,0.48888957815672096,tfidf
0.6662011142879469,16,0.4743245467828943,tfidf
0.8303955279894943,16,0.5049911468322688,tfidf
0.5482587780622209,16,0.4620242098775759,tfidf
0.7178259188602839,2,0.5005510309523159,tfidf
0.9059279492969546,16,0.5092303713048838,tfidf
0.8984007861884791,16,0.5107212461655373,tfidf
0.793600950313333,16,0.4990499157369955,tfidf
0.8168749455269239,16,0.5007290758736355,tfidf
0.8640597725640201,16,0.5089521774305553,tfidf
0.7688265153443787,16,0.48646198354111003,tfidf
0.8533808600597262,16,0.5057087132079884,tfidf
0.7272325501940347,2,0.5007607362589739,tfidf
0.6457799089683766,4,0.470058603045759,tfidf
0.6063121776414607,16,0.47298022914113286,tfidf
0.9044947369305646,16,0.5092303713048838,tfidf
0.8768463976600183,16,0.5074559525604662,tfidf
0.8180696545332107,16,0.5049859144693546,tfidf
0.7704288017755042,8,0.4938132050299295,tfidf
0.8653064429777318,16,0.5089798035414058,tfidf
0.8051490034583069,8,0.5000604562555893,tfidf
0.7454580326128495,4,0.48672730674278053,tfidf
0.8684092721163404,16,0.5096249496666508,tfidf
0.9087085766263922,8,0.5242663815663734,tfidf
0.705712881340973,8,0.47814417092962513,tfidf
0.909169901906689,8,0.5242663815663734,tfidf
0.8444217113468198,8,0.5118810115183232,tfidf
0.8313613942525865,8,0.5093711677391343,tfidf
0.7992328511100397,8,0.5023920234861283,tfidf
0.8512413320218373,8,0.5119825289006912,tfidf
0.8480500373781631,8,0.5118810115183232,tfidf
0.8414062058209097,8,0.5119933879152806,tfidf
0.7584908232164211,8,0.4906554541278501,tfidf
0.6947339408753554,8,0.47821350457633716,tfidf
0.8036584309456392,8,0.5000034035069619,tfidf
0.8593870705706015,8,0.5144293964483454,tfidf
0.8434127697108769,8,0.5118810115183232,tfidf
0.7436100715340891,8,0.48707021194457156,tfidf
0.8690389311368897,8,0.514539020385479,tfidf
0.8668882684237126,8,0.5145000924693789,tfidf
0.8765234297338205,8,0.514539020385479,tfidf
0.8898275505945121,8,0.5177510650761283,tfidf
0.9050844446607897,8,0.530459829658713,tfidf
0.9083618038513487,8,0.5242663815663734,tfidf
0.9058313805388452,8,0.530459829658713,tfidf
0.9078013701708698,8,0.5242663815663734,tfidf
0.8994846056152198,8,0.5231957673359824,tfidf
0.9071582280030237,8,0.5242663815663734,tfidf
0.9071156459972534,2,0.519664033560276,tfidf
0.7900946011778894,8,0.49906514384893075,tfidf
0.817451270454639,4,0.4940313590331296,tfidf
0.9048177787278192,8,0.530459829658713,tfidf
0.7857166474131976,8,0.500082024970651,tfidf
0.8258797250623707,8,0.5032198687796419,tfidf
0.8809212570767964,2,0.5237575005081166,tfidf
0.9093100336813636,8,0.5242663815663734,tfidf
0.8820923025090448,8,0.5178549494237622,tfidf
0.9064092245575114,8,0.530459829658713,tfidf
0.8209044292424179,8,0.5003356878522501,tfidf
0.8829233077362414,8,0.5178549494237622,tfidf
0.7684928127877937,8,0.4906561090114419,tfidf
0.9095530212481202,4,0.5176997860387811,tfidf
0.8355350337972289,8,0.5119933879152805,tfidf
0.8825949461332865,8,0.5178549494237622,tfidf
0.8603329956550363,8,0.5144293964483454,tfidf
0.9095112000345996,8,0.5242663815663734,tfidf
0.891741770364051,8,0.5240122874559313,tfidf
0.8489050654689503,8,0.5118810115183232,tfidf
0.8053060627851201,8,0.5000604562555893,tfidf
0.8789393381670169,8,0.514539020385479,tfidf
0.8247212992525438,2,0.5203317446491815,tfidf
0.8569724818707816,8,0.5144293964483454,tfidf
0.8906665181564489,8,0.5240122874559313,tfidf
0.8385114482050255,8,0.5119933879152805,tfidf
0.7802707209535317,4,0.49294216608257274,tfidf
0.9094723879836034,8,0.5242663815663734,tfidf
0.8667776360568228,8,0.5145000924693789,tfidf
0.8894965728235469,8,0.5177510650761283,tfidf
0.8605536854468734,8,0.5144293964483454,tfidf
0.9087554717168067,8,0.5242663815663734,tfidf
0.8829437619828495,8,0.5178549494237622,tfidf
0.8391098836898454,8,0.5119933879152805,tfidf
0.8131417977258655,8,0.5001870998741441,tfidf
0.8676474067764935,8,0.514539020385479,tfidf
0.88976105131626,8,0.5177510650761283,tfidf
0.9084133192290175,8,0.5242663815663734,tfidf
0.8950285289047311,8,0.5231957673359824,tfidf
0.8513864819640156,8,0.5119825289006912,tfidf
0.8722949066520314,8,0.514539020385479,tfidf
0.907877636358009,8,0.5242663815663734,tfidf
0.9099799781260612,8,0.5242663815663734,tfidf
0.8286206892738615,2,0.5241580818798819,tfidf
0.8723136733604409,8,0.514539020385479,tfidf
0.8526922792599719,8,0.5119825289006912,tfidf
0.8903747143478479,8,0.5240122874559313,tfidf
0.9084392465819328,8,0.5242663815663734,tfidf
0.8892609195062482,8,0.5177510650761283,tfidf
0.8655894544826146,8,0.5145000924693789,tfidf
0.9093192972751059,4,0.5176997860387811,tfidf
0.8382887623648845,8,0.5119933879152805,tfidf
0.797839472297723,8,0.5023920234861283,tfidf
0.875927710110908,8,0.514539020385479,tfidf
0.8521178095292384,8,0.5119825289006912,tfidf
0.8907454620131127,8,0.5240122874559313,tfidf
0.8204357189078403,8,0.5003356878522501,tfidf
0.9081683465647957,8,0.5242663815663734,tfidf
0.8942673092671224,8,0.5240122874559313,tfidf
0.8801211727887215,8,0.5178944518124774,tfidf
0.9087314633261536,8,0.5242663815663734,tfidf
0.8581972405081268,8,0.5144293964483454,tfidf
0.8732499282921675,2,0.5240171545779079,tfidf
0.8450450022658998,8,0.5118810115183232,tfidf
0.8932402189733066,8,0.5240122874559313,tfidf
0.8715744994021881,8,0.514539020385479,tfidf
0.8311971650275229,8,0.5093711677391343,tfidf
0.9057988904969976,8,0.530459829658713,tfidf
0.8919306461507639,8,0.5240122874559313,tfidf
0.9085881049318231,8,0.5242663815663734,tfidf
0.5427250626249343,8,0.4585298583419052,tfidf
0.8590010170633396,8,0.5144293964483454,tfidf
0.8808311794056733,4,0.5139764283503354,tfidf
0.9099251565934695,8,0.5242663815663734,tfidf
0.8895023860120282,8,0.5177510650761283,tfidf
0.8605999160509559,8,0.5144293964483454,tfidf
0.8132820546789267,8,0.5002442219965998,tfidf
0.9099517397942536,8,0.5242663815663734,tfidf
0.8924429853985354,8,0.5240122874559313,tfidf
0.8754902806330347,8,0.514539020385479,tfidf
0.8436464840462182,8,0.5118810115183232,tfidf
0.9099385228038054,8,0.5242663815663734,tfidf
0.8769760783046696,8,0.514539020385479,tfidf
0.894112412943883,8,0.5240122874559313,tfidf
0.7274800567453513,8,0.4827218085998463,tfidf
0.8598320064947411,2,0.5208496052831693,tfidf
0.8917270323188075,8,0.5240122874559313,tfidf
0.906452418398002,8,0.530459829658713,tfidf
0.8737492311964922,8,0.514539020385479,tfidf
0.9077988942681477,8,0.5242663815663734,tfidf
0.8925367424202326,8,0.5240122874559313,tfidf
0.8713496864179671,8,0.514539020385479,tfidf
0.8436773941619456,8,0.5118810115183232,tfidf
0.8900513662226174,8,0.5177510650761283,tfidf
0.8599861279973698,8,0.5144293964483454,tfidf
0.9095898323580273,8,0.5242663815663734,tfidf
0.36696265674987866,4,0.4344827138299425,tfidf
0.9094149949146647,8,0.5242663815663734,tfidf
0.8842220655827988,8,0.5178549494237622,tfidf
0.8952792142309848,8,0.5231957673359824,tfidf
0.8733363971771421,8,0.514539020385479,tfidf
0.6742515698737256,8,0.46837900127898474,tfidf
0.9098016822056755,8,0.5242663815663734,tfidf
0.8541586405917091,16,0.5057087132079884,tfidf
0.8813474267213313,8,0.5178944518124774,tfidf
