perplexity,MinPts,probability,umap_n_components,NMI,embedding
28,4,0.9970137659289382,16,0.7250575945223628,word2vec
27,6,0.9970210960874399,16,0.7250575945223628,word2vec
29,6,0.9970314280356223,16,0.7250575945223628,word2vec
27,2,0.9970254199241347,16,0.7250575945223628,word2vec
24,9,0.9970346313076242,16,0.717538863323507,word2vec
30,10,0.9970104418559943,8,0.7163048297582052,word2vec
26,29,0.9970267371349812,16,0.7112168128527987,word2vec
28,4,0.9970200545162037,2,0.641247203743105,word2vec
29,7,0.9970441267416447,4,0.7146618319483671,word2vec
24,5,0.9970370610350243,16,0.7214785901030983,word2vec
27,13,0.9970315070782656,16,0.7173056817382758,word2vec
28,3,0.9970132324642934,16,0.7250575945223628,word2vec
25,4,0.9970217134217878,16,0.7250575945223628,word2vec
29,2,0.997015853711711,16,0.7250575945223628,word2vec
28,9,0.9970249270547734,16,0.7211118847088847,word2vec
26,6,0.9970067410312938,16,0.7250575945223628,word2vec
24,8,0.9970207736052563,8,0.7240636929749663,word2vec
30,2,0.9970181351371904,16,0.7250575945223628,word2vec
6,11,0.9970282234543563,16,0.41469027155612503,word2vec
28,5,0.9970130770508726,16,0.7250575945223628,word2vec
26,1,0.9970047168884837,2,0.641247203743105,word2vec
27,6,0.9970228004624619,16,0.7250575945223628,word2vec
29,7,0.9970187078747901,16,0.7250575945223628,word2vec
27,9,0.997023400189432,16,0.7211118847088847,word2vec
25,4,0.9970295083932068,16,0.7250575945223628,word2vec
26,8,0.997016842101604,16,0.7250575945223628,word2vec
30,6,0.9970211720072953,4,0.7146618319483671,word2vec
24,3,0.997012619919945,16,0.7214785901030983,word2vec
23,5,0.997024425324243,16,0.7214785901030983,word2vec
22,2,0.9970328355705458,8,0.724063692974966,word2vec
15,24,0.9970279335406117,16,0.6119935418350924,word2vec
29,6,0.9970320310415419,16,0.7250575945223628,word2vec
29,7,0.9970188587785077,16,0.7250575945223628,word2vec
28,11,0.9970149083072379,16,0.7173056817382758,word2vec
27,4,0.9970302005465297,16,0.7250575945223628,word2vec
8,8,0.9970236356159687,16,0.5625849595871527,word2vec
29,10,0.9970209219392772,16,0.7173056817382758,word2vec
26,6,0.9970262576516564,2,0.641247203743105,word2vec
30,5,0.9970375733215624,16,0.7250575945223628,word2vec
27,3,0.9970318478443837,4,0.7146618319483671,word2vec
25,7,0.9970161729656243,16,0.7250575945223628,word2vec
28,2,0.9970258523231348,16,0.7250575945223628,word2vec
27,1,0.9970197729842744,16,0.7250575945223628,word2vec
28,2,0.9970238205646956,16,0.7250575945223628,word2vec
30,4,0.9970276004715171,16,0.7250575945223628,word2vec
13,9,0.997034504778408,16,0.6581729479997979,word2vec
25,1,0.997029882669132,16,0.7250575945223628,word2vec
27,5,0.9970215480337591,8,0.724063692974966,word2vec
26,3,0.9970110184385179,16,0.7250575945223628,word2vec
28,6,0.9970168364864455,16,0.7250575945223628,word2vec
29,8,0.9970263516790207,16,0.7250575945223628,word2vec
28,17,0.997014523359526,16,0.7165057436420088,word2vec
27,3,0.9970133604401628,16,0.7250575945223628,word2vec
26,4,0.9970197133953903,16,0.7250575945223628,word2vec
29,2,0.9970230996997831,16,0.7250575945223628,word2vec
30,7,0.9970177309980485,16,0.7250575945223628,word2vec
28,5,0.9970086758010814,2,0.641247203743105,word2vec
24,3,0.9970116757047972,16,0.7214785901030983,word2vec
25,4,0.9970217442984457,4,0.7146618319483671,word2vec
27,6,0.9970247020302918,16,0.7250575945223628,word2vec
29,10,0.9970152064913027,16,0.7173056817382758,word2vec
25,1,0.9970188024479687,16,0.7250575945223628,word2vec
28,4,0.9970209086619578,16,0.7250575945223628,word2vec
26,3,0.9970274002813302,16,0.7250575945223628,word2vec
23,5,0.997025452608226,16,0.7214785901030983,word2vec
27,2,0.9970223610045068,16,0.7250575945223628,word2vec
29,7,0.9970167084195526,8,0.7240636929749663,word2vec
24,9,0.9970287453510972,16,0.717538863323507,word2vec
30,6,0.997012171538434,16,0.7250575945223628,word2vec
26,8,0.9970190072840523,16,0.7250575945223628,word2vec
25,4,0.997030639086495,16,0.7250575945223628,word2vec
28,2,0.9970150213596135,16,0.7250575945223628,word2vec
3,1,0.9970092317211168,16,0.38900742067349475,word2vec
29,5,0.9970234102298681,16,0.7250575945223628,word2vec
27,3,0.99701379727146,16,0.7250575945223628,word2vec
28,2,0.9970172362558759,16,0.7250575945223628,word2vec
29,6,0.9970206260651485,2,0.6351026110839886,word2vec
30,4,0.9970061762931092,16,0.7250575945223628,word2vec
27,27,0.9970260283558018,16,0.7112168128527987,word2vec
26,3,0.99702248039128,4,0.7146618319483671,word2vec
28,7,0.9970281900590274,16,0.7250575945223628,word2vec
26,5,0.9970067581839603,16,0.7250575945223628,word2vec
25,6,0.9970097263543299,16,0.7250575945223628,word2vec
16,7,0.9970043413151368,16,0.6962071778072507,word2vec
27,1,0.9970121655114791,16,0.7250575945223628,word2vec
29,21,0.9970157231245801,16,0.7095744181859944,word2vec
19,9,0.9970182511180763,16,0.6940421402154864,word2vec
26,2,0.9970243288440604,16,0.7250575945223628,word2vec
30,4,0.997032734728653,8,0.724063692974966,word2vec
28,5,0.9970207280691957,16,0.7250575945223628,word2vec
9,6,0.9970134439834705,16,0.5968944900258235,word2vec
30,2,0.997019452355255,16,0.7250575945223628,word2vec
29,18,0.9970177873332277,16,0.7136449530664721,word2vec
28,3,0.9970105918609696,16,0.7250575945223628,word2vec
27,1,0.9970245772958214,16,0.7250575945223628,word2vec
30,8,0.9970161661710908,16,0.7250575945223628,word2vec
29,3,0.9970224179214368,16,0.7250575945223628,word2vec
26,2,0.9970080402644983,16,0.7250575945223628,word2vec
27,4,0.9970274872475118,2,0.641247203743105,word2vec
29,7,0.9970194895034262,16,0.7250575945223628,word2vec
28,5,0.9970147451084296,16,0.7250575945223628,word2vec
28,6,0.9970125576689984,16,0.7250575945223628,word2vec
27,4,0.9970217111113754,16,0.7250575945223628,word2vec
30,5,0.9970175153748309,16,0.7250575945223628,word2vec
28,2,0.9970024739591321,16,0.7250575945223628,word2vec
25,8,0.9970252343576683,16,0.7250575945223628,word2vec
29,3,0.9970102148490364,4,0.7146618319483671,word2vec
27,1,0.9970294249127178,16,0.7250575945223628,word2vec
28,5,0.9970139497630015,16,0.7250575945223628,word2vec
26,7,0.9970232554271147,16,0.7250575945223628,word2vec
29,30,0.9970192755219697,16,0.7112168128527987,word2vec
27,6,0.9970223210233106,16,0.7250575945223628,word2vec
26,6,0.9970254137333966,16,0.7250575945223628,word2vec
25,7,0.9970160503158843,16,0.7250575945223628,word2vec
27,4,0.9970209653341167,16,0.7250575945223628,word2vec
28,6,0.9970271619270984,16,0.7250575945223628,word2vec
30,15,0.9970235684069418,16,0.7165057436420088,word2vec
28,5,0.9970176396088025,8,0.724063692974966,word2vec
24,3,0.9970120727707217,16,0.7214785901030983,word2vec
26,8,0.997019685075444,16,0.7250575945223628,word2vec
27,2,0.9970081099793782,16,0.7250575945223628,word2vec
29,7,0.9970183933637597,16,0.7250575945223628,word2vec
30,6,0.9970154194050198,16,0.7250575945223628,word2vec
29,5,0.9970206852607157,16,0.7250575945223628,word2vec
28,9,0.9970245697605209,16,0.7211118847088847,word2vec
27,8,0.9970224311260052,16,0.7250575945223628,word2vec
29,7,0.997029781491676,16,0.7250575945223628,word2vec
30,4,0.9970264013960423,2,0.6351026110839886,word2vec
29,1,0.997016967439246,16,0.7250575945223628,word2vec
26,5,0.9970138305434431,16,0.7250575945223628,word2vec
28,6,0.9970194721594885,4,0.7146618319483671,word2vec
25,3,0.9970288162012767,16,0.7250575945223628,word2vec
27,4,0.997032608600199,16,0.7250575945223628,word2vec
24,2,0.9970370394869752,16,0.7214785901030983,word2vec
27,4,0.9970308372849359,16,0.7250575945223628,word2vec
25,8,0.9970234056457554,16,0.7250575945223628,word2vec
28,5,0.9970266159770905,16,0.7250575945223628,word2vec
26,7,0.9970058732548648,16,0.7250575945223628,word2vec
29,6,0.9970107037047912,16,0.7250575945223628,word2vec
26,3,0.9970204769163193,16,0.7250575945223628,word2vec
30,4,0.9970348857132876,16,0.7250575945223628,word2vec
26,8,0.9970169864097672,16,0.7250575945223628,word2vec
27,5,0.9970160245579355,16,0.7250575945223628,word2vec
25,7,0.9970217371280321,16,0.7250575945223628,word2vec
28,10,0.9970129875670926,16,0.7173056817382758,word2vec
27,2,0.997023869423225,16,0.7250575945223628,word2vec
28,13,0.9970277302230998,8,0.7163048297582052,word2vec
26,9,0.9970179015228939,16,0.7211118847088847,word2vec
27,6,0.9970144117203028,16,0.7250575945223628,word2vec
29,7,0.9970256490577796,16,0.7250575945223628,word2vec
28,1,0.997021335707129,16,0.7250575945223628,word2vec
29,6,0.9970313179304112,16,0.7250575945223628,word2vec
30,7,0.9970429618181844,16,0.7250575945223628,word2vec
28,6,0.9970002337942023,16,0.7250575945223628,word2vec
29,5,0.9970197592223008,16,0.7250575945223628,word2vec
26,8,0.9970330705160715,16,0.7250575945223628,word2vec
27,3,0.9970245209225693,16,0.7250575945223628,word2vec
25,2,0.9970085262403112,16,0.7250575945223628,word2vec
29,6,0.9970294206134833,16,0.7250575945223628,word2vec
30,24,0.9970225024170623,2,0.6229418295456216,word2vec
25,28,0.997025239461523,8,0.6020956281724452,tfidf
24,20,0.9970400292221825,8,0.6090473700000474,tfidf
25,29,0.9970790632136785,4,0.5912924623379376,tfidf
2,14,0.9970715369039298,8,0.0,tfidf
13,5,0.9970580476832316,2,0.509375616285425,tfidf
5,26,0.9970307703262963,8,0.0,tfidf
29,11,0.997076040139474,16,0.6561563077279976,tfidf
2,18,0.9970780330623099,2,0.0,tfidf
13,23,0.9970367387388036,4,0.39180037894582137,tfidf
24,4,0.9970086881350367,16,0.6210017647515664,tfidf
29,10,0.997098283794452,16,0.6561563077279976,tfidf
30,11,0.9970973896481021,16,0.6567201868313652,tfidf
30,11,0.9970966311682059,16,0.6567201868313652,tfidf
19,8,0.9970973839721898,16,0.58178452494443,tfidf
19,1,0.99709997643071,16,0.5851113862460834,tfidf
30,13,0.9970892153584459,16,0.6567201868313652,tfidf
19,17,0.9970548144748416,16,0.5698419285541596,tfidf
8,7,0.9970873457321119,16,0.44942626865548085,tfidf
27,13,0.9970631173426524,4,0.610050794471436,tfidf
22,21,0.9970677351030989,2,0.5517980493040082,tfidf
15,10,0.997086440363567,16,0.5306823140833103,tfidf
30,14,0.9970884068899036,16,0.6567201868313652,tfidf
28,16,0.9970899923428707,16,0.616861699008232,tfidf
30,12,0.9970812384522745,16,0.6567201868313652,tfidf
27,8,0.9970999158740051,16,0.6414205046142338,tfidf
22,5,0.9970908086549725,16,0.5949650187478128,tfidf
26,15,0.9970653890503641,16,0.6161273745992366,tfidf
22,19,0.9970719345563519,4,0.5882437530475074,tfidf
30,2,0.9970827823519053,2,0.5885299432817676,tfidf
26,9,0.9970921140221863,8,0.6532276299940819,tfidf
23,12,0.997093768851736,16,0.5940387653395436,tfidf
30,14,0.9970859831974339,16,0.6567201868313652,tfidf
28,16,0.9970929921664331,16,0.616861699008232,tfidf
25,13,0.9970857389589729,16,0.602605000784734,tfidf
28,7,0.9970766470769383,8,0.6793082803361686,tfidf
27,6,0.9970759122328213,8,0.6588310157171587,tfidf
25,6,0.9970754589331041,8,0.6404266981017376,tfidf
27,3,0.9970821089747025,8,0.6588310157171586,tfidf
21,4,0.9970780773935922,8,0.6084207880965629,tfidf
9,3,0.99707181435298,8,0.47847489587280906,tfidf
27,7,0.9970472671222128,8,0.6588310157171587,tfidf
27,7,0.9970462254726553,8,0.6588310157171587,tfidf
24,6,0.9970478852785599,8,0.6293678925081574,tfidf
27,1,0.9970465223769256,8,0.6588310157171586,tfidf
28,5,0.9970589457492923,8,0.6793082803361686,tfidf
28,7,0.9970598615157918,8,0.6793082803361686,tfidf
24,5,0.9970599643300294,8,0.6306683405280751,tfidf
28,9,0.9970540957032477,8,0.6793082803361686,tfidf
28,9,0.997053833555194,8,0.6793082803361686,tfidf
28,8,0.9970541784130028,8,0.6793082803361686,tfidf
20,27,0.9970593234072306,8,0.5289467705851725,tfidf
28,9,0.9970524862249439,8,0.6793082803361686,tfidf
29,9,0.9970549070939589,8,0.6768503160862361,tfidf
25,10,0.997062094926686,8,0.6351271170597617,tfidf
17,8,0.9970564145492675,8,0.5605722656695913,tfidf
29,3,0.9970522128574092,8,0.6768503160862362,tfidf
26,4,0.9970665866680034,8,0.6588310157171586,tfidf
28,11,0.9970593744965988,4,0.610050794471436,tfidf
11,8,0.9970410285372281,2,0.4829164181945324,tfidf
3,23,0.9970630814262837,8,0.0,tfidf
29,6,0.9970569885687651,8,0.6768503160862361,tfidf
28,9,0.9970511618140242,8,0.6793082803361686,tfidf
24,10,0.9970527955036372,8,0.6293678925081574,tfidf
26,7,0.9970543578263682,8,0.6588310157171587,tfidf
28,12,0.9970689636643577,8,0.6793082803361686,tfidf
23,5,0.9970621294162737,8,0.6201294937685964,tfidf
29,9,0.9970496321406391,2,0.5885299432817676,tfidf
26,8,0.9970578235547397,4,0.5982737468326498,tfidf
29,11,0.9970654710093327,8,0.6768503160862361,tfidf
23,10,0.9970405745214508,8,0.6183275855694643,tfidf
25,5,0.9970508798081121,8,0.6417398517420867,tfidf
28,9,0.9970528259333298,8,0.6793082803361686,tfidf
28,8,0.9970436850029373,8,0.6793082803361686,tfidf
30,7,0.9970496831469716,8,0.6768503160862361,tfidf
26,9,0.9970555978453716,8,0.6532276299940819,tfidf
28,6,0.9970365664405448,8,0.6793082803361686,tfidf
30,11,0.9970524706715799,8,0.6768503160862361,tfidf
29,2,0.9970606299667862,4,0.6149442471027216,tfidf
27,30,0.9970633344155385,8,0.6085047017016811,tfidf
25,4,0.9970576287864491,8,0.6417398517420867,tfidf
14,13,0.9970694380940673,2,0.5021527552840764,tfidf
28,12,0.997069067184672,8,0.6793082803361686,tfidf
28,10,0.997054580603229,8,0.6793082803361686,tfidf
27,7,0.9970643225197734,8,0.6588310157171587,tfidf
29,12,0.9970603299095642,8,0.6768503160862361,tfidf
26,9,0.9970499584262447,8,0.6532276299940819,tfidf
17,8,0.9970737613593312,8,0.5605722656695913,tfidf
30,6,0.9970675451438723,8,0.6768503160862361,tfidf
28,15,0.9970582371047263,8,0.6793082803361685,tfidf
