min_samples,xi,umap_n_components,NMI,embedding
70,0.1103728487805944,4,0.7455310836218282,word2vec
56,0.15464607978200479,4,0.7455310836218282,word2vec
65,0.232234252834125,4,0.7455310836218282,word2vec
73,0.20085033822833084,4,0.71983966693106,word2vec
50,0.1307111439988797,4,0.7318122435292668,word2vec
61,0.24986410031858577,4,0.7455310836218282,word2vec
68,0.2197217786938776,4,0.7455310836218282,word2vec
59,0.151524059197095,4,0.7455310836218282,word2vec
54,0.17380619795803062,4,0.7222582069973899,word2vec
62,0.1874918826507124,4,0.7455310836218282,word2vec
57,0.15672808833228358,4,0.7455310836218282,word2vec
65,0.08275926963150027,2,0.6188081444171947,word2vec
70,0.20195747527052324,16,0.7099820968132571,word2vec
59,0.1364828333315854,4,0.7455310836218282,word2vec
46,0.11740872192987813,4,0.5793748534350416,word2vec
63,0.16811523856147054,4,0.7455310836218282,word2vec
52,0.2693821985934013,4,0.7222582069973899,word2vec
59,0.18630322721561943,4,0.7455310836218282,word2vec
66,0.22028828158158428,4,0.7455310836218282,word2vec
62,0.17297502381787117,4,0.7455310836218282,word2vec
73,0.15129140707653993,4,0.7455310836218282,word2vec
55,0.23570109036751824,4,0.7455310836218282,word2vec
68,0.2107917392823453,4,0.7455310836218282,word2vec
60,0.18663953230180166,4,0.7455310836218282,word2vec
65,0.13409736356737978,4,0.7455310836218282,word2vec
55,0.09901516382740645,4,0.5845035096057477,word2vec
77,0.24241109829129412,4,0.725718871402405,word2vec
68,0.16958629388180133,4,0.7455310836218282,word2vec
61,0.2007080156329636,4,0.7455310836218282,word2vec
65,0.1586744108850279,4,0.7455310836218282,word2vec
58,0.18770946540198383,4,0.7455310836218282,word2vec
71,0.15015699613314115,4,0.7455310836218282,word2vec
51,0.2182534735060625,4,0.7222582069973899,word2vec
62,0.16811330869257804,4,0.7455310836218282,word2vec
67,0.12002512771533723,4,0.7455310836218282,word2vec
57,0.42497304249905987,4,0.6783481601312642,word2vec
111,0.42475047635134855,16,0.4405541802617297,tfidf
146,0.023330433022450695,16,0.6575451708984024,tfidf
159,0.02231552989822774,4,0.5670725616696511,tfidf
89,0.2042455028451211,8,0.627543646345477,tfidf
70,0.7745377760160376,4,0.0,tfidf
32,0.18360694442821388,2,0.3542940463696983,tfidf
95,0.6870208974481047,2,0.0,tfidf
26,0.5117841577561206,4,0.46274438638016574,tfidf
73,0.7308373645954948,4,0.0,tfidf
168,0.4567822222682677,4,0.0,tfidf
194,0.017364132214054976,16,0.7199277377168211,tfidf
193,0.01995060565517437,16,0.7199277377168211,tfidf
189,0.20598258646197956,16,0.6386436331626377,tfidf
195,0.017160290086545443,16,0.7184975094669896,tfidf
131,0.12204714658940208,16,0.6532248037075821,tfidf
176,0.26177925607775687,8,0.4405541802617297,tfidf
131,0.32557372805134366,16,0.4405541802617297,tfidf
149,0.11399878646894837,16,0.6910030052623558,tfidf
179,0.34372125502113726,16,0.4405541802617297,tfidf
120,0.11382183575516458,2,0.40677817980990716,tfidf
43,0.10206933095332835,8,0.452008265122789,tfidf
195,0.05277720763279806,16,0.7556640797719593,tfidf
193,0.017955362411942698,16,0.7199277377168211,tfidf
163,0.0858468798116808,16,0.7190042534957432,tfidf
5,0.17386205990137718,16,0.3259324185636664,tfidf
179,0.07680812427857718,16,0.7222790954806749,tfidf
177,0.28954706719968476,16,0.6386436331626377,tfidf
147,0.25458863105773955,16,0.6386436331626377,tfidf
178,0.08095234550348124,2,0.6888055310250869,tfidf
108,0.38515380485529926,16,0.4405541802617297,tfidf
158,0.15648167042288036,8,0.6732060400687153,tfidf
186,0.06722780053859943,16,0.7204955492573043,tfidf
179,0.06136140363943786,16,0.7222790954806749,tfidf
136,0.06642289541068588,16,0.7203248742005359,tfidf
167,0.14884969728281777,16,0.7197678604841317,tfidf
156,0.0629350870973559,16,0.630752492093503,tfidf
178,0.061920312270007494,16,0.7222790954806749,tfidf
170,0.22922329844953584,8,0.6397119273896287,tfidf
142,0.18520489498833365,2,0.5308027815322531,tfidf
118,0.14732048729175273,4,0.6383065074675485,tfidf
182,0.06455788239546473,16,0.7222790954806749,tfidf
183,0.0666419784789082,16,0.7310179782334907,tfidf
170,0.21055534725111463,16,0.7197678604841317,tfidf
154,0.1350676879126278,16,0.7205906082734893,tfidf
82,0.04541485274594617,16,0.43100319578619983,tfidf
182,0.11180649660887511,4,0.6423646123330912,tfidf
186,0.014699432665164866,16,0.6395206317460431,tfidf
165,0.18501006269777245,16,0.7197678604841317,tfidf
56,0.040527276081705234,2,0.4662615589559666,tfidf
173,0.10068297911453727,16,0.7197678604841317,tfidf
184,0.15412627253396008,4,0.6423646123330912,tfidf
189,0.06064306007662813,16,0.7556640797719593,tfidf
195,0.05692958673925855,16,0.7556640797719593,tfidf
195,0.014850441488713603,16,0.7184975094669896,tfidf
