min_cluster_size,rho,beta,umap_n_components,NMI,embedding
163,0.26836719312181234,0.2927195713203146,16,0.7025006967802675,word2vec
170,0.19447943698607084,0.3359434513551785,16,0.7025006967802675,word2vec
174,0.5684903202898131,0.23374652384667324,16,0.7009889302020865,word2vec
167,0.29584125435107467,0.3204444728896526,16,0.7025006967802675,word2vec
161,0.8860247287058489,0.2781381979147108,16,0.696862665662842,word2vec
180,0.3410485742396427,0.3787444382801741,16,0.7016229942337601,word2vec
152,0.15183852262439185,0.30188335470589023,2,0.615143469604041,word2vec
169,0.2525585325981293,0.3443006619273061,16,0.7025006967802675,word2vec
130,1.313559133235895,0.10488083789365524,4,0.5832356624958265,tfidf
30,0.1436800978399065,0.4529768978942802,2,0.4630573426742033,tfidf
23,1.6217797194761738,0.5643982718579175,16,0.4243972640796713,tfidf
183,0.3028317937712094,0.19392190442976767,16,0.6602216741638814,tfidf
117,0.6841356183662323,0.5279007207632833,16,0.5656150079276243,tfidf
175,1.3703155103484017,0.32689225862688653,4,0.5290357259221645,tfidf
10,1.0281541318639134,0.5745099798950848,2,0.38549412822249,tfidf
27,0.29121986344862905,0.2621401974852836,8,0.454902893734916,tfidf
97,1.6321032969143443,0.48906398423727004,4,0.5259993945170575,tfidf
88,0.12140297353687719,0.3881775155644235,2,0.5967873705598766,tfidf
192,0.569927402580384,0.17627816052731862,16,0.6602216741638814,tfidf
194,0.5199311474981138,0.1983812964583475,16,0.6334415951247838,tfidf
157,0.622754034815135,0.1733837714741077,16,0.633464596419113,tfidf
149,0.43909057930253326,0.2563385973786002,16,0.6114506119226943,tfidf
190,0.7785782703911455,0.11099713365319597,8,0.624065544899136,tfidf
159,0.05116229489770252,0.20359163352479964,16,0.6306470133694322,tfidf
57,0.3571964672368644,0.31058446529915623,16,0.5136825918469858,tfidf
134,0.9227187896917624,0.15774873437449224,16,0.5986566675055989,tfidf
173,0.43552181598824014,0.23780415800266722,8,0.6456845048781978,tfidf
72,0.3144373555602885,0.14144552853531273,16,0.5542009081373004,tfidf
177,0.5967383185766134,0.289658902152798,16,0.6167740156722229,tfidf
176,0.4691779509083022,0.22778313581191564,8,0.6339492736453222,tfidf
165,0.252738909166429,0.2343850389883677,8,0.6456845048781978,tfidf
141,0.4534151056137108,0.18834702081502105,8,0.639725793078493,tfidf
194,0.7597571239892892,0.14647206104649674,8,0.6293085526620017,tfidf
177,0.2245053096678584,0.2685722377403209,8,0.6358598537261502,tfidf
117,0.3741604066941948,0.22317607008222615,2,0.6476269773348874,tfidf
117,0.21749433215368796,0.20961039986589844,2,0.6476269773348874,tfidf
116,0.05856623465429878,0.3630903088925712,2,0.6415726834207396,tfidf
54,1.9617614905372953,0.11035393749215514,4,0.47232329904066056,tfidf
129,0.5699425417693729,0.17116783111163694,2,0.6476269773348874,tfidf
106,0.20347491047560728,0.1956839858048952,2,0.6123970725745199,tfidf
83,0.361455952341354,0.21623088366257792,2,0.5549375867932547,tfidf
124,0.2150569829897035,0.12802863038341683,2,0.6476269773348874,tfidf
148,0.35289704641259867,0.1549403145898357,2,0.6426623799208632,tfidf
101,0.21183370925829612,0.21313004924212353,2,0.5993204297940915,tfidf
116,0.666779610057193,0.17714599911980133,16,0.5900703252447526,tfidf
185,0.5205707488388478,0.2871458963112059,4,0.6381306250577169,tfidf
47,0.10118636468144382,0.24330262322688043,2,0.5049132727465325,tfidf
75,0.16713474328071692,0.12700442047866636,16,0.5877663596002265,tfidf
145,0.31810102121736394,0.10135290160809142,2,0.6426623799208632,tfidf
133,0.5515031121861447,0.17135869719014968,2,0.6204806624343051,tfidf
123,0.41699080124924975,0.18360426914481445,2,0.6476269773348874,tfidf
108,0.571358055404182,0.21645875667158077,2,0.6144165728305,tfidf
165,0.27208809266182576,0.16304422936025093,2,0.6533500228983412,tfidf
167,0.1694355755792631,0.20354204864616005,4,0.6249677725759204,tfidf
159,0.14166354683955143,0.13842325493014923,16,0.6593342289741356,tfidf
184,0.11808382723453925,0.13190149823754,16,0.6334415951247838,tfidf
158,0.28100612250283274,0.16165664574428262,16,0.6593342289741356,tfidf
155,0.2848456662298958,0.15743065320889224,16,0.6685993209255009,tfidf
156,0.30536365442169366,0.1456465158060952,16,0.6685993209255009,tfidf
152,0.2699650354988463,0.15304627096152024,16,0.6685993209255009,tfidf
154,0.05718264127311801,0.13422574723096328,16,0.6685993209255009,tfidf
152,0.07945513697806378,0.11643658284318621,16,0.6685993209255009,tfidf
152,0.06720427203820731,0.1150424366355575,16,0.6685993209255009,tfidf
140,0.10254330402171788,0.10077304518256466,16,0.6704374270026565,tfidf
143,0.13209051420411197,0.10084547289722384,16,0.6467869299306961,tfidf
136,0.08039033547684304,0.12376404750691221,16,0.6704374270026565,tfidf
132,0.2805638259027702,0.1467881827288193,16,0.6114506119226943,tfidf
141,0.17046374654467075,0.12530551463259787,16,0.6467869299306961,tfidf
138,0.408713670866431,0.14006306117769307,16,0.6114506119226943,tfidf
153,0.08483338918985173,0.10969901079132129,16,0.6685993209255009,tfidf
167,0.06926542446334019,0.12434108361568388,16,0.6602216741638814,tfidf
155,0.05139798680267721,0.1530064222334115,16,0.6685993209255009,tfidf
149,0.15102666921173763,0.11738317238442121,16,0.6470352104971131,tfidf
137,0.2541915057110736,0.10095777832461843,16,0.6467869299306961,tfidf
172,0.3305195267052216,0.188015150582531,16,0.6593342289741356,tfidf
8,0.4870599386682734,0.14381235636321033,16,0.3877294187657257,tfidf
162,0.20796737408323587,0.16224168471398123,16,0.6593342289741356,tfidf
171,0.1313304254121314,0.12051407520198087,16,0.6602216741638814,tfidf
124,0.3061107458942234,0.14070586945495017,16,0.6255138259588516,tfidf
151,0.10122317591864566,0.11635815676252301,16,0.6470352104971131,tfidf
154,0.07821518061894225,0.13172318172045927,16,0.6685993209255009,tfidf
145,0.05433419898188431,0.1160249232148721,16,0.6704374270026565,tfidf
145,0.23412261872353107,0.14977776712733032,16,0.6467869299306961,tfidf
161,0.18815054074515988,0.1713845587118128,16,0.6593342289741356,tfidf
128,0.38527713666632835,0.1015366690076248,16,0.6255138259588516,tfidf
139,0.24324726195433966,0.19136030113474345,4,0.5863446624875762,tfidf
180,0.1399232598302781,0.13106878450851822,16,0.6602216741638814,tfidf
145,0.05079635731906398,0.15538202911842486,16,0.6704374270026565,tfidf
145,0.3398576581411683,0.17801311585466756,16,0.6467869299306961,tfidf
135,0.05660364613569975,0.15591708652635697,16,0.6704374270026565,tfidf
137,0.18615699611295733,0.15428013855272585,16,0.6467869299306961,tfidf
130,0.05119594005335727,0.1621829147406319,16,0.6607442941380782,tfidf
147,0.12428201517573859,0.19828626538710292,16,0.6470352104971131,tfidf
111,0.1747124621725495,0.13737145776706303,8,0.5836015547482479,tfidf
157,0.2509627276248949,0.1826194069881454,16,0.6685993209255009,tfidf
127,0.1101246121590983,0.16826168000977695,16,0.6607442941380782,tfidf
134,0.2115525339585558,0.1493353739055209,16,0.6114506119226943,tfidf
163,0.30620338073312336,0.1152085418258259,16,0.6593342289741356,tfidf
121,0.0516884031311799,0.13145019249721293,4,0.5753523761215669,tfidf
150,0.10736232856260321,0.11148634315036215,16,0.6470352104971131,tfidf
142,0.15797838730405245,0.1235650568287247,16,0.6467869299306961,tfidf
19,0.10036374253669843,0.15374526560174226,16,0.43284029287590764,tfidf
170,0.2663125552699533,0.14050679931422272,16,0.6593342289741356,tfidf
156,0.17475797010696642,0.10766394962041012,16,0.6685993209255009,tfidf
147,0.09563961194139467,0.12189577639221018,16,0.6470352104971131,tfidf
135,0.13981847349028,0.17399996269188864,8,0.6464678372915175,tfidf
93,0.05018026427032135,0.1619459228730632,16,0.5871280356400603,tfidf
142,0.1955716091862677,0.13481379722329706,16,0.6467869299306961,tfidf
167,0.23427441111790395,0.10936274246689012,16,0.6593342289741356,tfidf
151,0.08536036910213088,0.11559757129155948,16,0.6470352104971131,tfidf
154,0.15123419673124888,0.10056915175165743,16,0.6685993209255009,tfidf
160,0.0873968048998081,0.12650147697058867,16,0.6593342289741356,tfidf
139,0.0517491886783752,0.1472623922680885,16,0.6704374270026565,tfidf
139,0.28012770285992317,0.14964682328358847,16,0.6467869299306961,tfidf
131,0.12771413613927607,0.14278586758967735,16,0.6467869299306961,tfidf
148,0.38119875550896687,0.18773684206490263,16,0.6114506119226943,tfidf
143,0.21566353323011705,0.15797861366763633,4,0.5863446624875762,tfidf
158,0.16690651328049658,0.20670464221317014,16,0.6685993209255009,tfidf
136,0.09640115891864207,0.16840181777612967,16,0.6704374270026565,tfidf
120,0.08525758782720769,0.16896964693844835,16,0.6332242667641874,tfidf
126,0.11988684045010756,0.13438980428757286,16,0.6332242667641874,tfidf
135,0.05754276797562943,0.1792040726417789,16,0.6704374270026565,tfidf
136,0.19928507779433946,0.18134426146988694,16,0.6467869299306961,tfidf
133,0.05574261803071809,0.19606960662390935,16,0.6704374270026565,tfidf
132,0.3172126273982947,0.19328420421206965,16,0.6114506119226943,tfidf
144,0.050724274415773984,0.20025687978254064,16,0.6704374270026565,tfidf
141,0.05203901247756702,0.20922530437909936,8,0.6508683469806958,tfidf
127,0.14807304858996065,0.22338840785613873,16,0.6607442941380782,tfidf
115,0.10517373819227013,0.20123099833893446,16,0.6332242667641874,tfidf
145,0.13239020064889573,0.16920659654133793,16,0.6467869299306961,tfidf
138,0.17095923000202107,0.15742658202670326,16,0.6467869299306961,tfidf
132,0.2289821387835531,0.17945807637744443,16,0.6114506119226943,tfidf
147,0.09170937706202303,0.1464798701954295,16,0.6470352104971131,tfidf
135,0.05613097747531145,0.19112124744709327,16,0.6704374270026565,tfidf
135,0.058830589493163395,0.230725537636708,16,0.6704374270026565,tfidf
121,0.05533730617747709,0.23388486845673256,16,0.6332242667641874,tfidf
135,0.11221033046955012,0.19796996085936241,16,0.6467869299306961,tfidf
125,0.0835619169860343,0.21655550535415838,16,0.6332242667641874,tfidf
140,0.14969770357196371,0.187908883774844,4,0.5863446624875762,tfidf
129,0.053572383136638105,0.1741244434346918,16,0.6607442941380782,tfidf
135,0.1904897371813412,0.16609975361605583,16,0.6467869299306961,tfidf
143,0.11926918128952857,0.19109431591600876,16,0.6467869299306961,tfidf
138,0.08932000308041033,0.18287298551916215,16,0.6704374270026565,tfidf
131,0.050440203004135216,0.21446717419544753,16,0.6467869299306961,tfidf
140,0.10236420526151566,0.24563135320728452,16,0.6704374270026565,tfidf
138,0.09244974310798654,0.2433408762791634,16,0.6704374270026565,tfidf
134,0.15508665851463127,0.224690223363817,16,0.6467869299306961,tfidf
144,0.12010391230819922,0.20012806972501374,16,0.6467869299306961,tfidf
129,0.191220866627352,0.24927634498036438,16,0.6607442941380782,tfidf
139,0.08444567336529868,0.23564878995654864,16,0.6704374270026565,tfidf
137,0.09924490944172491,0.2583590289457663,16,0.6704374270026565,tfidf
141,0.14067467202274903,0.2753271102725223,16,0.6467869299306961,tfidf
149,0.05061169031348906,0.22699392410919067,16,0.6470352104971131,tfidf
124,0.10050909999473212,0.24388568066596067,16,0.6332242667641874,tfidf
39,0.1671280271459005,0.1814701149278744,8,0.4909246028769764,tfidf
133,0.05087600276599053,0.20606384873688358,16,0.6704374270026565,tfidf
146,0.22817680675112506,0.21662629737095868,16,0.6467869299306961,tfidf
138,0.12031194412929522,0.19370199175142158,16,0.6467869299306961,tfidf
129,0.08662919945173514,0.17672137287728162,16,0.6607442941380782,tfidf
140,0.07604866980377836,0.2356695131342257,16,0.6704374270026565,tfidf
137,0.09095613989177301,0.23931133889510198,16,0.6704374270026565,tfidf
143,0.1398842631139966,0.26724800147964345,16,0.6467869299306961,tfidf
134,0.1833914334210931,0.2463059475487257,16,0.6114506119226943,tfidf
149,0.9484634683660708,0.2539442961201753,16,0.6171659100983162,tfidf
139,0.08743079438373734,0.2163134637274835,16,0.6704374270026565,tfidf
145,0.05106456109746549,0.20530748036996033,16,0.6704374270026565,tfidf
120,0.12834062457357734,0.2264316523721376,16,0.6332242667641874,tfidf
130,0.7995464671336173,0.1635424733166717,4,0.5648609880554886,tfidf
136,0.16567275244433816,0.23180799846964106,16,0.6467869299306961,tfidf
140,0.1000672922838246,0.25515674768783597,16,0.6704374270026565,tfidf
137,0.09801931453147104,0.23785529002507871,16,0.6704374270026565,tfidf
126,0.12249063969604387,0.2507808598630103,16,0.6332242667641874,tfidf
133,1.163982881581538,0.2613540620166984,16,0.5677989012218828,tfidf
145,0.050020436285373525,0.3129866886888702,16,0.6704374270026565,tfidf
141,0.2036304026431202,0.2764092340378324,16,0.6467869299306961,tfidf
151,0.08462161421563169,0.18794985775934994,16,0.6470352104971131,tfidf
136,0.13730999565213725,0.2011096728545038,16,0.6467869299306961,tfidf
130,0.24152572590236346,0.2608655043698752,16,0.6255138259588516,tfidf
142,0.49668008243804046,0.22318869347459588,2,0.6426623799208632,tfidf
135,0.0749397983424249,0.2061456215769622,16,0.6704374270026565,tfidf
132,0.08718285427990148,0.2133364220289889,16,0.6467869299306961,tfidf
138,0.05233073959514733,0.18485105878830918,16,0.6704374270026565,tfidf
147,0.15670538319138266,0.1742864996544083,16,0.6704374270026564,tfidf
133,0.1146440188548066,0.24229246881816344,16,0.6467869299306961,tfidf
128,0.0505024483172408,0.20615515481236862,16,0.6607442941380782,tfidf
123,0.11359436055350794,0.34512170252239044,8,0.6325609904494809,tfidf
143,0.16688023444152716,0.23014006493616374,16,0.6467869299306961,tfidf
139,0.44464938033014845,0.12412958833070123,16,0.6114506119226943,tfidf
132,0.6146159492527313,0.19751390935310348,16,0.6251047117968502,tfidf
140,0.08854660395713945,0.23465301667466987,16,0.6704374270026565,tfidf
137,0.07962701144123961,0.15525429710743496,16,0.6704374270026565,tfidf
146,0.12453871720003981,0.25233926878699053,16,0.6467869299306961,tfidf
74,0.08211721354294088,0.23805308444507717,16,0.5875050401109052,tfidf
140,0.05150674127642565,0.21727030672059378,16,0.6704374270026565,tfidf
62,0.15148008315580977,0.1424222738979807,16,0.5445835892546358,tfidf
150,0.11024685551794494,0.1669125008394866,16,0.6470352104971131,tfidf
134,0.050013765574768596,0.1917483620301297,16,0.6704374270026565,tfidf
142,0.19532953028152,0.2888176299532772,16,0.6467869299306961,tfidf
129,0.1436950312344052,0.22363749052708826,16,0.6607442941380782,tfidf
137,0.08577784373748114,0.2453612922027891,16,0.6704374270026565,tfidf
137,0.09502555439910765,0.23846864909970222,16,0.6704374270026565,tfidf
142,0.08806385988132825,0.23240180224713222,16,0.6704374270026565,tfidf
133,0.05039251672113388,0.1827202539790954,16,0.6704374270026565,tfidf
146,0.11859910952074684,0.26689249970009865,16,0.6467869299306961,tfidf
125,0.1475774271817174,0.40221130199408867,16,0.6261255351266722,tfidf
138,0.17307666778923844,0.244150942995515,4,0.5863446624875762,tfidf
144,0.5199951503784509,0.21015765383992777,16,0.6114506119226943,tfidf
135,0.08964185645727697,0.11386791595637166,16,0.6704374270026565,tfidf
122,1.2664454477052034,0.10270007743590928,16,0.6631088745942564,fasttext
86,1.6414518805070906,0.26756583149612156,2,0.5717285432106268,fasttext
117,1.4328807520914864,0.17492700824788657,2,0.6260266491626285,fasttext
154,1.9848750444519818,0.14078230946655626,16,0.6166248545732391,fasttext
156,0.34771259367898205,0.565853786114952,8,0.6729020286711107,fasttext
52,1.1733769946684005,0.5585766967284385,4,0.5176121244687274,fasttext
115,1.4122798975427528,0.21197993667436946,16,0.639142123443254,fasttext
93,0.3192036878149632,0.1115215615208375,4,0.7195838261887701,fasttext
57,1.1034156888467583,0.12897405454868247,4,0.5519140357359992,fasttext
87,0.2900324582968101,0.14123832533329148,8,0.681758210090757,fasttext
10,0.7188855211528671,0.33749428563936523,4,0.4071148757677678,fasttext
82,0.13900042737780724,0.24025941467573367,8,0.7131875171354357,fasttext
56,0.058580809395663735,0.22893635838010631,8,0.6257831673872101,fasttext
16,0.7048457409549436,0.2927969150990267,8,0.43884194249572195,fasttext
78,0.06529778440130247,0.20778082373313694,4,0.6661844342740211,fasttext
139,0.621759352270963,0.38418922264789884,4,0.7206863028707516,fasttext
184,0.6268769748882065,0.4212835670627606,4,0.7123220221650027,fasttext
145,0.8552830752188803,0.40085361329961594,4,0.7101555605826643,fasttext
192,0.4975674783307419,0.31111528372152897,4,0.762948008748515,fasttext
192,0.5453323253195383,0.3330793099620526,4,0.762948008748515,fasttext
192,0.9077050391194885,0.3168832530519579,2,0.7090476883977437,fasttext
170,0.4865560213057099,0.3768311916037222,4,0.7494659865271404,fasttext
175,0.5709229341026487,0.35696497379279046,4,0.7612657903600136,fasttext
176,0.48154889995448524,0.3240842863813849,4,0.7612657903600136,fasttext
193,0.79908325818701,0.2742705564457702,4,0.762948008748515,fasttext
163,0.8350339511175168,0.28971668707435705,4,0.7203550607125444,fasttext
194,1.028324534919648,0.2738592208099008,4,0.7192038544368775,fasttext
136,0.7723758332852823,0.43295258158485256,4,0.6839715892861141,fasttext
186,0.9322380723296655,0.24928500838560974,2,0.7090476883977437,fasttext
126,0.48085448485114335,0.3089469169567313,16,0.7167669101493448,fasttext
165,0.7522469365095301,0.33831596665192526,16,0.743389947176242,fasttext
175,0.5223093330570143,0.36088426768075604,4,0.7612657903600136,fasttext
182,0.6673020090570498,0.2691738364277433,4,0.7612657903600136,fasttext
195,0.5807942414449833,0.3470304986617346,4,0.762948008748515,fasttext
195,0.9734099101459885,0.29991774800834314,2,0.7216911710919909,fasttext
151,0.41121937154417143,0.2585244418988216,4,0.7496047811703839,fasttext
166,0.5845596402207364,0.33657764974212895,4,0.7501317735278493,fasttext
182,0.8086673510032528,0.29185748346876184,16,0.7545681249493007,fasttext
157,0.24938619328242706,0.18630479054141952,4,0.7501317735278493,fasttext
194,0.3753567635593004,0.4451954410492927,2,0.6753113798307391,fasttext
111,0.40507761036435713,0.2669083961639123,4,0.6928187722161102,fasttext
177,0.6490018990563761,0.3527812736693853,4,0.7612657903600136,fasttext
171,0.558103566606974,0.35866854394185815,4,0.7501317735278493,fasttext
187,0.5841691660776971,0.32785467946105584,4,0.7612657903600136,fasttext
162,0.7216513411638263,0.3085409145881738,4,0.7243016088280593,fasttext
179,0.24332363211725377,0.37884869436023627,4,0.7602927424829822,fasttext
151,0.46109842204245266,0.2345860463599429,8,0.7325060662542355,fasttext
30,0.3109373102459315,0.34650852828589357,4,0.49266171349730575,fasttext
188,0.5467519662021558,0.2831471606448306,16,0.7545681249493007,fasttext
195,0.6548411727961814,0.31321340129294156,4,0.762948008748515,fasttext
102,0.7178453247769939,0.3182374253885598,8,0.6993394297665972,fasttext
195,0.6140703841769705,0.3056277698869382,4,0.762948008748515,fasttext
195,0.6550550675762277,0.30228713041653044,4,0.762948008748515,fasttext
186,0.8670526221859824,0.2778254769116698,4,0.7192038544368775,fasttext
171,0.7974313152803757,0.2239560722384032,4,0.72216820122929,fasttext
186,0.6405401171538374,0.25936564741235507,4,0.7612657903600136,fasttext
179,0.42408681549386607,0.24711118233209184,4,0.7612657903600136,fasttext
158,0.5200002356993724,0.3245147332387399,4,0.7380520408520385,fasttext
189,0.7537812027564784,0.2853771199915172,4,0.7612657903600136,fasttext
168,0.3666459735806327,0.31368117170746884,2,0.7094299622459358,fasttext
145,0.6894359598889036,0.33884535480927935,8,0.7139591826925995,fasttext
193,0.6282483323896607,0.2973424129946543,4,0.762948008748515,fasttext
193,0.68066125283925,0.3053073030784663,4,0.762948008748515,fasttext
69,0.4726110059006748,0.32249703877368485,4,0.6266515117538253,fasttext
195,0.814717588806143,0.2781177693423132,4,0.762948008748515,fasttext
181,0.5937910307790559,0.3709588175462065,4,0.7609384890804949,fasttext
173,0.5436336391788639,0.3006449815288717,4,0.7612657903600136,fasttext
185,0.8690142919584545,0.395229262885678,4,0.7280671610000774,fasttext
190,0.7325115262471081,0.3471081649871005,16,0.7545681249493007,fasttext
178,0.6283735203869671,0.25817010118143624,4,0.7612657903600136,fasttext
195,0.4981524832240129,0.29148219296976163,4,0.762948008748515,fasttext
189,0.6148029339618746,0.30140752460749587,4,0.7612657903600136,fasttext
184,0.686618976354794,0.3304794707540545,4,0.7192038544368775,fasttext
190,0.7711066890668943,0.3133416608648226,4,0.7192038544368775,fasttext
181,0.44180673341920057,0.274297937159129,4,0.7612657903600136,fasttext
195,0.5918674338673918,0.2933518454881714,2,0.7216911710919909,fasttext
174,0.6565549812183612,0.3362548420436568,4,0.7612657903600136,fasttext
168,0.528414367013813,0.36533034484791366,4,0.7501317735278493,fasttext
38,0.7728018252978727,0.24562602366302197,4,0.5014149161889316,fasttext
190,0.5720127245073693,0.3554817030607188,4,0.7612657903600136,fasttext
125,0.9108384162856972,0.31338195874704905,8,0.7218173235696635,fasttext
195,0.664799700465039,0.30591216512388125,4,0.762948008748515,fasttext
182,0.7158586540524561,0.294222492400818,4,0.7192038544368775,fasttext
191,0.5044499294895537,0.3253290533322111,4,0.7612657903600136,fasttext
177,0.6806146215460551,0.34527839339876715,4,0.7612657903600136,fasttext
187,0.6335197682744225,0.27030272327043836,4,0.7612657903600136,fasttext
162,0.5674349955498051,0.3047018067357444,16,0.743389947176242,fasttext
184,0.45554137252056326,0.3333740294155322,4,0.7612657903600136,fasttext
191,0.8111805583708998,0.2843106878536956,4,0.7192038544368775,fasttext
173,0.7459282555302137,0.31848123707106907,4,0.7412539532185477,fasttext
180,0.39383468672167554,0.2651941250820885,4,0.7612657903600136,fasttext
195,0.8621211997102706,0.28061133411886996,4,0.762948008748515,fasttext
192,0.7983290117551415,0.3005876968158924,4,0.7205785226304968,fasttext
185,0.6153718602533007,0.27854496603879314,4,0.7612657903600136,fasttext
195,0.6940104294460929,0.2523242078288111,2,0.7216911710919909,fasttext
188,0.8369826177358913,0.2887001811788763,4,0.7192038544368775,fasttext
177,0.540765215340936,0.3099852983184975,4,0.7612657903600136,fasttext
190,0.6708987751913761,0.26869049755301044,4,0.7192038544368775,fasttext
183,0.950184450134407,0.32543243563473945,4,0.7192038544368775,fasttext
192,0.7326292819535357,0.34518541620092996,8,0.7187099729636698,fasttext
185,0.6020455546641305,0.23722123780250426,4,0.7612657903600136,fasttext
195,0.4872095026476062,0.29631348717502065,4,0.762948008748515,fasttext
195,0.5096182237768334,0.292361493913448,4,0.762948008748515,fasttext
187,0.5301180518105456,0.31756136200158824,4,0.7612657903600136,fasttext
182,0.6405479763765942,0.28124661165439097,4,0.7612657903600136,fasttext
191,0.4308694137174951,0.2582446539029617,16,0.7545681249493007,fasttext
178,0.3462523490731298,0.304511274442191,4,0.7612657903600136,fasttext
94,0.5632426953701849,0.2896443194810235,4,0.6620331848937493,fasttext
171,0.7099682596696637,0.32860787186229784,4,0.72216820122929,fasttext
134,0.4777130048845797,0.34082786562812856,4,0.7231607209824019,fasttext
188,0.5988141136777697,0.3539635914326624,2,0.707482631041211,fasttext
192,0.6703574536261724,0.3079565008212344,4,0.762948008748515,fasttext
195,0.6640867002083748,0.3000732788646182,4,0.762948008748515,fasttext
187,0.7632964635370233,0.31897953656645384,4,0.7192038544368775,fasttext
181,0.6277495017790395,0.27885515471982764,4,0.7612657903600136,fasttext
192,0.5694517337437287,0.30919032340174757,4,0.762948008748515,fasttext
195,0.708949787577091,0.333682687053053,4,0.762948008748515,fasttext
184,0.5097361701454555,0.2688528148574744,4,0.7612657903600136,fasttext
175,0.8267984334868514,0.2995035195594937,4,0.7412539532185477,fasttext
189,0.7895166886101492,0.3243559822917071,4,0.7192038544368775,fasttext
113,0.6426955092102822,0.28743974886562296,8,0.6997743370536262,fasttext
195,0.9907179075023307,0.28159024977250047,4,0.7205785226304968,fasttext
192,0.9052666656241339,0.27626519372588965,4,0.7205785226304968,fasttext
186,0.8441980249205512,0.31474263178984735,4,0.7192038544368775,fasttext
180,0.761740417099173,0.2624903797174642,4,0.7612657903600136,fasttext
189,0.8717205167651358,0.24931792534525044,4,0.7192038544368775,fasttext
195,0.6929752741340146,0.3378376668381828,4,0.762948008748515,fasttext
184,0.587935548606043,0.29364872978267537,4,0.7612657903600136,fasttext
192,0.7363151343199398,0.3094673018390544,16,0.7545681249493007,fasttext
187,0.4407810530533596,0.27226517375297477,4,0.762948008748515,fasttext
6,0.5387626986419634,0.2868260791168526,4,0.3789293359019623,fasttext
195,0.4934682162279389,0.29945978434841175,4,0.762948008748515,fasttext
66,0.6063950607479143,0.29430687717411375,4,0.6254628811733361,fasttext
195,0.49454628388695165,0.31905611092198316,4,0.762948008748515,fasttext
190,0.6511516302201823,0.3065815398896424,4,0.7612657903600136,fasttext
182,0.5670111733343275,0.3266675787770978,4,0.7612657903600136,fasttext
192,0.7980403719366149,0.25826401843863755,4,0.7205785226304968,fasttext
187,0.39789475966762144,0.2817838659485647,4,0.762948008748515,fasttext
178,0.4482129205583034,0.36584069373061345,4,0.7612657903600136,fasttext
195,0.6843974725954283,0.29452920834955876,4,0.762948008748515,fasttext
190,0.5302848893578722,0.2716978330733573,2,0.7216911710919909,fasttext
195,0.48209432615112063,0.29511223954212307,4,0.762948008748515,fasttext
185,0.6303319323539855,0.30369382063310646,4,0.7612657903600136,fasttext
191,0.5052811068614131,0.2871910099942856,4,0.7612657903600136,fasttext
188,0.5559350869164579,0.31745580201775,4,0.7612657903600136,fasttext
195,0.6028364253162963,0.3322138676818557,4,0.762948008748515,fasttext
183,0.7033895265608193,0.30962861925424817,4,0.7612657903600136,fasttext
191,0.6564708592742645,0.27668585511150035,4,0.7612657903600136,fasttext
187,0.7574699186113264,0.35249362485655295,8,0.7187099729636698,fasttext
179,0.41902475832399744,0.26295565835352114,4,0.7612657903600136,fasttext
191,0.5301402977716084,0.29000270788385957,4,0.7612657903600136,fasttext
195,0.6759338170417176,0.31089978884549213,4,0.762948008748515,fasttext
192,0.6001250567882361,0.3017478043963466,4,0.762948008748515,fasttext
184,0.7312516249609557,0.3427220418966578,4,0.7192038544368775,fasttext
188,0.658453845008284,0.3220510583355532,4,0.7612657903600136,fasttext
192,0.4591429730153007,0.3042205781764377,4,0.762948008748515,fasttext
189,0.8128274875091797,0.33022456169244135,16,0.7545681249493007,fasttext
195,0.5705569739433894,0.28330197047117256,4,0.762948008748515,fasttext
184,0.6235767502755687,0.3154818358290448,4,0.7612657903600136,fasttext
181,0.37144531988264384,0.2957421172831906,4,0.7612657903600136,fasttext
192,0.7087563507280763,0.2695949007579522,4,0.7205785226304968,fasttext
192,0.667550983581541,0.30295012821715944,4,0.762948008748515,fasttext
195,0.7729613206151942,0.29396685592618466,4,0.762948008748515,fasttext
187,0.5739694416549399,0.311468747832226,4,0.7612657903600136,fasttext
195,0.8802664072068649,0.28373384418369574,4,0.762948008748515,fasttext
189,0.5167121436302325,0.3001927261492731,4,0.7612657903600136,fasttext
46,0.6361905126516828,0.3218950527014017,4,0.5533544959701784,fasttext
107,0.7367953282558035,0.33684134226973605,2,0.720198003880636,fasttext
186,0.6706810886464534,0.27661451438295415,4,0.7612657903600136,fasttext
195,0.6030730733146069,0.25229263852940975,4,0.762948008748515,fasttext
191,0.8311007288820066,0.29062754633984883,4,0.7192038544368775,fasttext
16,0.5613061322774272,0.3092019001325496,4,0.43848780456593706,fasttext
191,0.4714331406444811,0.3087836080302041,4,0.762948008748515,fasttext
192,0.5433284417468514,0.32469893583562004,4,0.762948008748515,fasttext
188,0.5850814769951135,0.2995471684152067,4,0.7612657903600136,fasttext
195,0.4934023431266815,0.31359909127476865,4,0.762948008748515,fasttext
183,1.0430846174640744,0.28617042575789114,4,0.7192038544368775,fasttext
186,0.6258921926066314,0.3471642283344198,4,0.7612657903600136,fasttext
191,0.6847891900907408,0.2743401690613424,8,0.7187099729636698,fasttext
195,0.7184930817187233,0.297168669098154,4,0.762948008748515,fasttext
189,0.5353490515174597,0.33076558169431025,4,0.7612657903600136,fasttext
195,0.7099319519334869,0.33370788800819656,4,0.762948008748515,fasttext
