n_clusters,umap_n_components,NMI,embedding
5,16,0.06983270604469627,word2vec
5,4,0.4213906895275864,word2vec
6,4,0.4802465091319389,word2vec
7,16,0.6372456911155385,word2vec
3,8,0.057105539377787784,word2vec
6,2,0.4452261368242247,word2vec
3,16,0.034847718390600683,word2vec
2,8,0.022282627389321855,word2vec
8,2,0.6837573976682141,word2vec
8,2,0.6837573976682141,word2vec
8,2,0.7300081593027186,word2vec
7,2,0.6896737533139595,word2vec
8,2,0.6837573976682141,word2vec
7,2,0.6878086626177983,word2vec
6,2,0.6580013947185588,word2vec
8,4,0.7540062956922794,word2vec
4,4,0.07009816951154647,word2vec
7,4,0.7648631025534187,word2vec
7,4,0.7648631025534189,word2vec
7,4,0.6880490197921423,word2vec
6,4,0.43939257799780207,word2vec
7,4,0.6480497159425831,word2vec
7,4,0.6480497159425831,word2vec
6,4,0.48024650913193884,word2vec
8,4,0.7556956817835251,word2vec
7,4,0.3924381618450403,word2vec
5,8,0.3932364874346034,word2vec
8,4,0.7556956817835251,word2vec
4,4,0.07009816951154647,word2vec
8,4,0.7556956817835251,word2vec
8,4,0.6549086399990907,word2vec
8,4,0.6549086399990907,word2vec
7,4,0.6480497159425832,word2vec
8,16,0.6297722368443105,word2vec
6,4,0.5546932087516296,word2vec
7,4,0.6880490197921423,word2vec
7,8,0.47844305738672815,word2vec
8,16,0.6165577247159306,word2vec
5,4,0.4468707918633792,word2vec
8,4,0.6549086399990907,word2vec
8,4,0.7695236424947527,word2vec
8,4,0.6549086399990907,word2vec
7,4,0.6880490197921423,word2vec
8,4,0.6549086399990908,word2vec
7,8,0.47844305738672815,word2vec
6,16,0.36661304305969106,word2vec
8,4,0.6549086399990908,word2vec
2,4,0.005932181333793221,word2vec
8,4,0.7556956817835251,word2vec
8,4,0.6549086399990907,word2vec
8,4,0.6549086399990907,word2vec
7,4,0.7491316938947317,word2vec
8,4,0.7556956817835251,word2vec
4,4,0.07009816951154647,word2vec
7,8,0.47844305738672815,word2vec
8,4,0.6549086399990907,word2vec
6,16,0.6225315474399592,word2vec
7,4,0.6480497159425832,word2vec
8,2,0.7419222691205793,word2vec
8,4,0.7556956817835251,word2vec
8,4,0.6549086399990907,word2vec
8,4,0.6549086399990907,word2vec
8,4,0.7556956817835251,word2vec
7,4,0.6880490197921424,word2vec
8,4,0.6549086399990907,word2vec
7,4,0.7491316938947317,word2vec
8,4,0.7540062956922794,word2vec
7,2,0.6878086626177983,word2vec
8,4,0.7540062956922794,word2vec
8,4,0.38631571005041876,word2vec
8,4,0.6549086399990907,word2vec
8,4,0.7695236424947524,word2vec
8,4,0.38631571005041876,word2vec
7,4,0.6880490197921423,word2vec
8,8,0.6387163811824315,word2vec
6,4,0.4802465091319389,word2vec
8,16,0.7247950398825446,word2vec
3,4,0.020409488093330694,word2vec
7,4,0.6480497159425832,word2vec
8,4,0.38631571005041876,word2vec
8,4,0.6549086399990907,word2vec
8,4,0.6549086399990907,word2vec
8,4,0.6549086399990907,word2vec
5,4,0.4468707918633792,word2vec
8,4,0.6549086399990907,word2vec
8,4,0.7556956817835251,word2vec
7,2,0.6878086626177983,word2vec
8,8,0.6807724010016291,word2vec
7,4,0.6880490197921423,word2vec
8,4,0.7540062956922794,word2vec
8,4,0.7556956817835251,word2vec
8,4,0.7540062956922794,word2vec
8,4,0.7556956817835251,word2vec
4,4,0.055955426405302634,word2vec
8,16,0.6059482217191458,word2vec
8,4,0.7540062956922794,word2vec
8,4,0.38631571005041876,word2vec
7,4,0.6880490197921424,word2vec
8,4,0.6549086399990907,word2vec
8,4,0.7540062956922795,word2vec
8,4,0.38631571005041876,word2vec
8,4,0.6549086399990907,word2vec
8,4,0.7540062956922795,word2vec
6,4,0.43939257799780207,word2vec
8,4,0.7540062956922794,word2vec
8,2,0.7300081593027188,word2vec
7,4,0.7491316938947317,word2vec
8,4,0.6549086399990907,word2vec
8,8,0.6807724010016291,word2vec
8,4,0.6549086399990907,word2vec
8,4,0.6549086399990907,word2vec
8,4,0.6549086399990907,word2vec
8,4,0.6549086399990907,word2vec
8,4,0.7556956817835251,word2vec
7,4,0.6880490197921424,word2vec
8,4,0.7540062956922795,word2vec
7,16,0.6342416106550512,word2vec
8,4,0.6549086399990907,word2vec
8,4,0.38631571005041876,word2vec
8,4,0.6549086399990907,word2vec
8,4,0.7556956817835251,word2vec
8,4,0.7556956817835251,word2vec
8,4,0.6549086399990908,word2vec
8,4,0.6549086399990908,word2vec
8,4,0.6549086399990907,word2vec
8,4,0.38631571005041876,word2vec
6,4,0.5546932087516298,word2vec
8,2,0.7419222691205792,word2vec
8,4,0.7695236424947522,word2vec
8,4,0.6549086399990907,word2vec
8,4,0.6549086399990907,word2vec
8,4,0.7540062956922794,word2vec
8,4,0.6549086399990907,word2vec
8,4,0.6549086399990907,word2vec
3,4,0.06267739401816438,word2vec
8,4,0.7695236424947527,word2vec
5,4,0.4664775109385828,word2vec
7,4,0.6880490197921423,word2vec
8,8,0.6387163811824315,word2vec
8,4,0.7695236424947526,word2vec
8,4,0.6549086399990907,word2vec
8,4,0.6512482643735511,word2vec
8,4,0.6549086399990908,word2vec
8,16,0.6321047626796618,word2vec
8,4,0.7556956817835251,word2vec
8,4,0.6549086399990907,word2vec
8,4,0.6549086399990907,word2vec
8,4,0.6549086399990907,word2vec
7,4,0.6480497159425832,word2vec
8,4,0.6549086399990907,word2vec
8,4,0.6549086399990907,word2vec
8,4,0.7540062956922794,word2vec
8,4,0.7695236424947524,word2vec
8,4,0.7540062956922794,word2vec
8,4,0.7556956817835251,word2vec
8,4,0.7556956817835252,word2vec
8,4,0.6549086399990907,word2vec
8,2,0.6837573976682141,word2vec
8,4,0.6549086399990907,word2vec
8,4,0.7556956817835251,word2vec
8,4,0.6549086399990907,word2vec
8,4,0.6549086399990908,word2vec
8,4,0.6549086399990907,word2vec
8,4,0.7556956817835251,word2vec
8,4,0.7556956817835251,word2vec
8,4,0.6549086399990907,word2vec
8,8,0.7320440594080312,word2vec
5,4,0.06983270604469625,word2vec
8,4,0.6549086399990907,word2vec
8,4,0.6549086399990908,word2vec
8,4,0.6549086399990908,word2vec
8,4,0.7540062956922794,word2vec
8,4,0.7540062956922794,word2vec
8,4,0.7556956817835251,word2vec
8,16,0.7119810632554168,word2vec
8,4,0.6549086399990907,word2vec
8,4,0.6549086399990908,word2vec
8,4,0.6549086399990907,word2vec
8,4,0.7556956817835251,word2vec
8,4,0.38631571005041876,word2vec
