min_cluster_size,rho,beta,umap_n_components,NMI,embedding
160,1.8779832651922894,0.19227304869960032,8,0.49200310877726794,word2vec
195,1.72937281690169,0.22974895512026944,2,0.5151131578258493,word2vec
150,1.8895946282227363,0.14674952973849037,2,0.5022039502637164,word2vec
174,0.8029057711193976,0.12472548849547356,16,0.48144116464264236,word2vec
6,1.6661606090173808,0.17829998167814004,2,0.32592489644673484,word2vec
125,1.5514731159512976,0.10096991234875664,8,0.4857788223760796,word2vec
141,1.7803264850376208,0.2991033928956291,2,0.5116672151448031,word2vec
182,1.9095288936257773,0.20452015139583674,2,0.5375111869563357,word2vec
183,1.8795584308704747,0.2039886687954935,2,0.51806467566703,word2vec
163,1.914293876003338,0.1431270088405922,2,0.5257384604881483,word2vec
186,1.9145722081107872,0.13317196599308526,4,0.47837829933571785,word2vec
156,1.8060367057147082,0.15409130282249495,2,0.5067022467428096,word2vec
112,1.9298571938035465,0.1252646916991412,2,0.4999937518594908,word2vec
173,1.4666557015276436,0.1806708140207244,2,0.4838603587937299,word2vec
88,1.773108188156099,0.15012623340190853,16,0.44737045269050313,word2vec
180,1.927859943715064,0.12786193175309046,2,0.5188141567248307,word2vec
133,1.6246993634078934,0.23803364609799002,4,0.4715040104421152,word2vec
166,1.9915704918880843,0.19341995425378455,2,0.5000841185225269,word2vec
164,1.767425261701661,0.26217473094617727,2,0.47846484927647326,word2vec
188,1.9030463805041444,0.21868965506536786,2,0.5172461113685385,word2vec
172,1.6650553053881287,0.1674866581694145,2,0.5197816991174137,word2vec
149,1.819644015560725,0.11802646148350596,2,0.5151968260754767,word2vec
195,1.9202597745834216,0.19948676947163613,2,0.5157627054768554,word2vec
42,1.99811224358079,0.14861559614132497,2,0.3632681384081637,word2vec
158,1.7392025882438327,0.1134223754104722,2,0.5041093097403762,word2vec
179,1.8219237575352571,0.2385313659827606,16,0.5027967154488332,word2vec
188,1.6291399691444293,0.16923265798351733,2,0.48151624475430305,word2vec
173,1.6437877956982003,0.14582018710178798,2,0.4835788354740179,word2vec
165,1.7267034910432306,0.16568483660683406,2,0.5162567646418739,word2vec
171,1.9448672850619135,0.1020832305585371,2,0.5066591917762348,word2vec
181,1.8632835223336859,0.21266917043649813,2,0.5206836224461543,word2vec
190,1.8747735116240243,0.2121868473088448,8,0.4836284460253307,word2vec
180,1.8471287751249281,0.22556455993523164,2,0.5197804807111666,word2vec
161,1.9435613003700651,0.1931433647799214,4,0.4717977664941138,word2vec
151,1.9980394744936065,0.2494910449522021,2,0.5028610190666233,word2vec
184,1.7863956633061675,0.13754380915995834,2,0.48515461583327774,word2vec
167,1.8734469373591538,0.18555089273293895,2,0.5112390216473272,word2vec
176,1.689748052314896,0.1614999505427652,2,0.5200971185368244,word2vec
176,1.721728393265303,0.16761662957841797,2,0.48183004656444517,word2vec
192,1.5600392647891281,0.20534779587527197,2,0.4842631270952219,word2vec
182,1.8346493511751658,0.11310477292024529,2,0.48165902495621293,word2vec
176,1.9310790049995312,0.12350469476873285,2,0.5363741124541964,word2vec
154,1.938842852463062,0.12420883278561898,8,0.4577858644560343,word2vec
63,1.8849328132280638,0.1001896243444883,2,0.3892774286085455,word2vec
144,1.9439925719245246,0.1382155531590195,16,0.46804170322499145,word2vec
169,1.7856397122738095,0.1216945299920538,2,0.5182552942738248,word2vec
162,1.8306127279388873,0.15588081512382998,2,0.5013816022999733,word2vec
177,1.675601154710771,0.14086383341052985,2,0.5184590046151184,word2vec
187,1.9571458966359003,0.1758430894301015,2,0.5180677748242446,word2vec
175,1.7470805484306455,0.18156945951070988,2,0.4870396827987895,word2vec
193,1.884370753167178,0.15958271823196615,2,0.5086299569624966,word2vec
183,1.8570195494570678,0.2089412895479849,4,0.4935642510988199,word2vec
170,1.7958119606386527,0.1105889724357775,2,0.5165112072566356,word2vec
187,1.706838781127145,0.13223633791311537,2,0.5125527409662917,word2vec
137,1.9564116908087152,0.1530986540402461,2,0.4824151146357106,word2vec
156,1.9071864469855804,0.1900552040526659,2,0.5120845826624665,word2vec
178,1.9955895172387839,0.12281906746522044,2,0.5193011845705023,word2vec
171,1.6649999062057599,0.169398798026175,2,0.48295924953347574,word2vec
163,1.6007689416878401,0.16000102989586024,2,0.4812584182824355,word2vec
97,1.7651303018418176,0.14185778078285294,2,0.4518609310715461,word2vec
174,1.8047908691860632,0.20012985229467695,2,0.5197939028448657,word2vec
190,1.8373826355342737,0.21940064351457228,2,0.5192875337267332,word2vec
181,1.9045798130116138,0.19927469472477677,8,0.49164115550672943,word2vec
167,1.9570107116085163,0.2612989423872273,16,0.4594248969693634,word2vec
176,1.8053687596690875,0.11451671504511607,2,0.5202538397224565,word2vec
160,1.7442843325560824,0.11494146477644074,2,0.4802944429001767,word2vec
194,1.861393703732152,0.10947467118054553,2,0.48154349723183437,word2vec
174,1.8021756809155578,0.13010366654624564,2,0.5197939028448657,word2vec
185,1.911965431582956,0.14649475223488787,2,0.517468288347281,word2vec
146,1.812737817410603,0.23675085749420957,2,0.5148845789368492,word2vec
178,1.6999637244796848,0.18515846956851542,2,0.4849303735022378,word2vec
167,1.9582964993644991,0.1992362667392874,4,0.4625739947539163,word2vec
190,1.8549812248547661,0.119240988801329,2,0.5186878309325045,word2vec
181,1.7614974604279503,0.21345393827044445,2,0.4830293053203997,word2vec
173,1.8962469925719954,0.17294885180066089,2,0.5346015180559365,word2vec
158,1.9218233247875327,0.13403365752725083,2,0.507439011725944,word2vec
153,1.9783215027127241,0.10808232665889168,2,0.498652081239652,word2vec
174,1.9037063522991595,0.17222770109565935,2,0.5191175649225035,word2vec
186,1.8153168673984,0.1572905694598573,2,0.515997101039755,word2vec
16,1.8709975039056579,0.1906041978899937,2,0.3385963320775568,word2vec
176,1.9990341699059186,0.10025777845905333,2,0.529876247913986,word2vec
164,1.9642950515709774,0.10253405371464452,2,0.5272782205346654,word2vec
163,1.994876693706482,0.10519982400280112,2,0.5100929559829477,word2vec
183,1.9392361256402433,0.1165480337838656,8,0.5048841641765848,word2vec
122,1.966422518884012,0.1289781857254841,2,0.4754895047368245,word2vec
169,1.8878490328525497,0.10364574238714563,16,0.4819153581228689,word2vec
164,1.9187105917890903,0.12139899933466108,2,0.5245285373078667,word2vec
167,1.9230564180566518,0.12163816086609935,2,0.5027124098563269,word2vec
164,1.8601529344369403,0.10038797805568483,2,0.5026171037375783,word2vec
179,1.9722221346411757,0.11225996786950662,2,0.5262482374808253,word2vec
158,1.9649758462587503,0.14235733309060655,2,0.5056699091136203,word2vec
171,1.9910056275926231,0.12979522043060077,2,0.5009738974731106,word2vec
181,1.9014082015740732,0.13724482780048058,2,0.5181196568356975,word2vec
195,1.9359462990987995,0.11383563968828415,2,0.5125241682394815,word2vec
148,1.9979675440451796,0.1000544935176999,4,0.46669145123109074,word2vec
187,1.8445374368828638,0.15087501464908756,2,0.5172013610304262,word2vec
178,1.893578274055221,0.12345336298798713,2,0.5184870619138315,word2vec
176,1.946524474830804,0.11299984111180017,2,0.5365478655215236,word2vec
79,1.950790289635629,0.11513673570903771,2,0.4025074156825485,word2vec
190,1.999713600705224,0.12646437885150827,2,0.5198255014710197,word2vec
171,1.9183742159259263,0.10873053961848451,2,0.5112148283559927,word2vec
184,1.8828858328571358,0.14050981481075597,2,0.513923411690692,word2vec
153,1.9514420994711508,0.10003101061506321,2,0.5020803000374663,word2vec
179,1.839583664832547,0.2260770120362257,2,0.5193975464750514,word2vec
160,1.9152085126223812,0.14691113689831042,2,0.5231072301455146,word2vec
160,1.920121018772134,0.14449182162650706,2,0.5231423809136497,word2vec
