density_threshold,distance_threshold,umap_n_components,NMI,embedding
0.6711588286905827,0.7607053663387062,16,0.5055126631535163,word2vec
0.9107014503349696,0.8165200544923641,16,0.5055126631535163,word2vec
0.8065285565492223,0.6910013154010339,4,0.497963698632613,word2vec
0.5673363240569971,0.7361332187290449,8,0.48747035619657697,word2vec
0.7105098555460696,0.9113251061119879,16,0.5055126631535163,word2vec
0.614970682290477,0.7677521625245439,16,0.5055126631535163,word2vec
0.5411610567016564,0.7988993694078567,16,0.5055126631535163,word2vec
0.4819081974304802,0.7270390484860068,16,0.5055126631535163,word2vec
0.9285710203926858,0.8431321295921702,16,0.5055126631535163,word2vec
0.9443321865237078,0.6411500365636372,16,0.5051007091320397,word2vec
0.8738524965695965,0.42987769094222406,16,0.4996117253133092,word2vec
0.2793780517605682,0.9395478992699293,2,0.5052522980255162,word2vec
0.4292745302324515,0.8696881696920454,16,0.5055126631535163,word2vec
0.29507478457266045,0.7989922450088915,4,0.497963698632613,word2vec
0.6145171567874351,0.7662139683230619,2,0.4899332442674739,word2vec
0.8203448750245125,0.9990804958748316,16,0.5055126631535163,word2vec
0.7887691692593667,0.9504899735702566,16,0.5055126631535163,word2vec
0.7533424886323274,0.9727966593384192,16,0.5055126631535163,word2vec
0.8938719839433024,0.8895106391180971,16,0.5055126631535163,word2vec
0.7522214537999801,0.8632310038889482,8,0.48747035619657697,word2vec
0.8420583567425628,0.9651099017326783,16,0.5055126631535163,word2vec
0.9533772874511259,0.9318658339156344,4,0.497963698632613,word2vec
0.5399422607187688,0.8888292439826322,2,0.5052522980255162,word2vec
0.906526124571935,0.8315287136203904,16,0.5055126631535163,word2vec
0.6784634212782177,0.687030285868855,16,0.5051007091320397,word2vec
0.8496168480124794,0.7947162611954504,16,0.5055126631535163,word2vec
0.7835021848922074,0.8413395746581679,16,0.5055126631535163,word2vec
0.998604164867599,0.7365950693520256,16,0.5055126631535163,word2vec
0.8560866748043069,0.8147032398014699,16,0.5055126631535163,word2vec
0.8197509131346208,0.8951836811244118,8,0.48747035619657697,word2vec
0.8965665824703255,0.7660556447350402,16,0.5055126631535163,word2vec
0.7162499923894831,0.8691115498833942,16,0.5055126631535163,word2vec
0.9405863407605589,0.9238728615665452,16,0.5055126631535163,word2vec
0.8665838859135313,0.8153212623042712,4,0.497963698632613,word2vec
0.7619666683703186,0.9978096112528498,16,0.5055126631535163,word2vec
0.8191360931774528,0.7177864564870274,16,0.5051007091320397,word2vec
0.9711545635903835,0.7804855596278154,16,0.5055126631535163,word2vec
0.9185061626249387,0.7281069699918045,16,0.5055126631535163,word2vec
0.8388527688613479,0.8453038221911411,16,0.5055126631535163,word2vec
0.7933926680507423,0.7547519937352514,16,0.5055126631535163,word2vec
0.8851581220607672,0.6446809178755768,8,0.48757251081398995,word2vec
0.926056885486874,0.7020780268096094,2,0.4722678127023516,word2vec
0.43356734580067524,0.7837687004836704,16,0.5055126631535163,word2vec
0.9580379472871376,0.6715677113960594,16,0.5051007091320397,word2vec
0.6461024299761188,0.9085436529378993,16,0.5055126631535163,word2vec
0.9808744485842428,0.858668976210051,16,0.5055126631535163,word2vec
0.9939302898290892,0.8150040828660623,16,0.5055126631535163,word2vec
0.8836933862053201,0.759931502641257,16,0.5055126631535163,word2vec
0.9270669593571872,0.8403660188086848,16,0.5055126631535163,word2vec
0.9594568693406276,0.8815706781683335,16,0.5055126631535163,word2vec
0.8640000275062922,0.8001209361171665,4,0.497963698632613,word2vec
0.825939284846733,0.7381959563226157,16,0.5055126631535163,word2vec
0.7343149085125129,0.9177275810961405,16,0.5055126631535163,word2vec
0.8001788936948807,0.9520037530150339,2,0.5052522980255162,word2vec
0.9028582383968939,0.860406619936295,16,0.5055126631535163,word2vec
0.788726936917655,0.9144032801299135,16,0.5055126631535163,word2vec
0.7695563895007547,0.822575234246959,16,0.5055126631535163,word2vec
0.8608186764898378,0.9489093811933413,16,0.5055126631535163,word2vec
0.8411509699770708,0.9758651521011678,16,0.5055126631535163,word2vec
