n_clusters,umap_n_components,NMI,embedding
4,8,0.06894600860908638,BERT
5,16,0.15440704265139654,BERT
6,2,0.17780326881247438,BERT
5,4,0.15722843869370912,BERT
2,4,0.022555140115680966,BERT
2,16,0.02143560962348818,BERT
2,8,0.01939189540399085,BERT
3,2,0.04233032996638349,BERT
3,16,0.05205322743304816,BERT
4,16,0.06955940228514396,BERT
6,2,0.17380451822757959,BERT
6,2,0.17759697365334842,BERT
6,2,0.17596278275381277,BERT
6,2,0.17596278275381283,BERT
5,2,0.16162690415582767,BERT
6,2,0.17759697365334842,BERT
5,2,0.16184383260633195,BERT
6,2,0.17759697365334842,BERT
5,4,0.15722843869370912,BERT
4,8,0.06894600860908638,BERT
6,2,0.17759697365334842,BERT
6,2,0.17499315270347043,BERT
6,2,0.17596278275381283,BERT
5,2,0.16162690415582767,BERT
6,2,0.17738354812577475,BERT
5,2,0.16162690415582767,BERT
6,2,0.1773931963896639,BERT
3,8,0.05039085693814559,BERT
4,4,0.07064288637778685,BERT
5,8,0.15279472198428404,BERT
6,2,0.1759627827538128,BERT
6,2,0.17759697365334842,BERT
6,2,0.1773931963896639,BERT
5,2,0.16162690415582773,BERT
6,2,0.17596278275381277,BERT
6,4,0.23651126913617912,BERT
5,4,0.15722843869370912,BERT
6,4,0.23651126913617915,BERT
5,4,0.15722843869370914,BERT
6,4,0.2245765637034779,BERT
5,4,0.15722843869370912,BERT
6,4,0.23245247387147547,BERT
6,4,0.22477611785933638,BERT
6,4,0.21448245165566876,BERT
6,4,0.2285535220136916,BERT
6,4,0.21488072323208116,BERT
6,4,0.20560131708024265,BERT
6,4,0.2330779083998811,BERT
3,4,0.051990938310960556,BERT
5,16,0.15440704265139657,BERT
2,4,0.022429006272616268,BERT
6,4,0.23263886363641217,BERT
6,4,0.23245247387147544,BERT
6,4,0.2336591239895411,BERT
6,4,0.2053976385657418,BERT
6,4,0.20357934814066658,BERT
6,4,0.2324524738714755,BERT
5,16,0.15440704265139657,BERT
6,4,0.23593977659014015,BERT
6,4,0.23651126913617918,BERT
6,4,0.2333479892158809,BERT
6,4,0.2290548392505139,BERT
6,4,0.23302577084463322,BERT
6,4,0.2333479892158809,BERT
6,4,0.23277467307397104,BERT
6,8,0.15823100902557452,BERT
6,4,0.23651126913617912,BERT
5,16,0.1544070426513966,BERT
3,4,0.05194358930594492,BERT
6,4,0.21448245165566876,BERT
6,4,0.2053976385657418,BERT
6,4,0.22692368532040214,BERT
6,4,0.22432798959288322,BERT
6,4,0.20416084000316784,BERT
6,4,0.23644732366992516,BERT
6,8,0.15682110325300838,BERT
4,4,0.07064288637778683,BERT
6,4,0.2280987834468628,BERT
6,4,0.23230481038993353,BERT
5,4,0.15722843869370912,BERT
6,4,0.23651126913617915,BERT
6,4,0.23651126913617915,BERT
6,4,0.23651126913617915,BERT
6,4,0.23651126913617915,BERT
6,4,0.2287444963020058,BERT
6,4,0.2333479892158809,BERT
6,16,0.1636447911551574,BERT
5,4,0.15722843869370914,BERT
6,8,0.15823100902557452,BERT
6,4,0.2141544912552361,BERT
6,4,0.23668100796565683,BERT
6,4,0.21472510223824867,BERT
6,4,0.23651126913617915,BERT
6,4,0.23651126913617912,BERT
6,4,0.23651126913617912,BERT
6,4,0.22478768961214982,BERT
6,4,0.22432798959288308,BERT
6,4,0.23651126913617915,BERT
6,4,0.20560131708024268,BERT
6,4,0.23651126913617918,BERT
6,4,0.23651126913617915,BERT
6,4,0.23277467307397104,BERT
6,4,0.2064352245165284,BERT
6,4,0.23651126913617915,BERT
6,4,0.2296174289368093,BERT
6,4,0.23651126913617915,BERT
4,16,0.06955940228514393,BERT
6,4,0.22888712246221474,BERT
6,4,0.2324524738714755,BERT
6,4,0.21472510223824867,BERT
6,4,0.23245247387147547,BERT
6,4,0.23651126913617912,BERT
6,4,0.23651126913617912,BERT
2,4,0.021399839550760018,BERT
6,4,0.23277467307397107,BERT
6,4,0.20519069679459673,BERT
6,8,0.15827287162032844,BERT
6,4,0.23245247387147552,BERT
6,4,0.22788325790631964,BERT
5,4,0.15722843869370914,BERT
6,4,0.23424984762197182,BERT
6,4,0.20560131708024265,BERT
6,4,0.23399021021241329,BERT
6,4,0.2329443053615868,BERT
6,4,0.23334798921588096,BERT
6,4,0.23245247387147552,BERT
6,4,0.2333479892158809,BERT
6,16,0.16281769574063423,BERT
6,4,0.2324524738714755,BERT
6,4,0.21488072323208113,BERT
6,4,0.23294430536158675,BERT
6,4,0.20472182044447443,BERT
6,4,0.23651126913617915,BERT
6,4,0.23651126913617915,BERT
6,4,0.23294430536158672,BERT
6,4,0.23651126913617915,BERT
6,4,0.23334798921588096,BERT
6,8,0.1582310090255746,BERT
6,4,0.20662151162009926,BERT
6,4,0.20460834247342732,BERT
6,4,0.2333479892158809,BERT
6,4,0.23294430536158675,BERT
6,4,0.2243279895928832,BERT
6,4,0.23651126913617912,BERT
6,4,0.21472510223824876,BERT
6,4,0.2333479892158809,BERT
6,4,0.2324524738714755,BERT
6,4,0.20312170658689943,BERT
6,2,0.17402851666882835,BERT
6,4,0.23277467307397104,BERT
6,4,0.21539676159544932,BERT
6,4,0.23668100796565686,BERT
6,4,0.20560131708024268,BERT
6,4,0.20413904352050172,BERT
6,4,0.23245247387147552,BERT
6,4,0.2146082970773051,BERT
6,4,0.23245247387147547,BERT
6,4,0.23044929537983652,BERT
6,16,0.1636447911551574,BERT
6,4,0.22855352201369156,BERT
3,4,0.051990938310960556,BERT
6,4,0.23651126913617912,BERT
6,4,0.23651126913617915,BERT
6,4,0.21539676159544932,BERT
6,4,0.22499231101945205,BERT
6,4,0.23245247387147544,BERT
6,4,0.2053976385657418,BERT
6,4,0.2147251022382487,BERT
6,8,0.1582310090255746,BERT
6,4,0.23651126913617918,BERT
6,4,0.23651126913617915,BERT
6,4,0.23651126913617915,BERT
6,4,0.23593977659014015,BERT
6,4,0.2336591239895411,BERT
6,4,0.22874449630200577,BERT
6,4,0.23593977659014015,BERT
6,4,0.23245247387147544,BERT
6,4,0.22499231101945205,BERT
6,4,0.22510224057413777,BERT
6,2,0.17693397580841547,BERT
6,4,0.2333479892158809,BERT
6,4,0.23277467307397107,BERT
6,4,0.23651126913617912,BERT
6,4,0.2249923110194521,BERT
6,4,0.2132044922231539,BERT
6,4,0.21472510223824867,BERT
6,4,0.2324524738714755,BERT
6,4,0.23321177428720144,BERT
6,4,0.23651126913617915,BERT
6,16,0.1624601877594702,BERT
6,4,0.23294430536158672,BERT
6,4,0.23651126913617915,BERT
6,4,0.22930090403742348,BERT
6,4,0.23245247387147544,BERT
6,4,0.2251208599035053,BERT
6,4,0.23321177428720138,BERT
6,4,0.2333479892158809,BERT
6,4,0.2153967615954492,BERT
6,4,0.2243279895928832,BERT
6,4,0.23651126913617912,BERT
2,4,0.3184515399317621,word2vec
4,8,0.4354085016644828,word2vec
6,8,0.503850582390421,word2vec
3,2,0.4778615878711148,word2vec
5,4,0.4939889127093328,word2vec
4,2,0.44741134840760655,word2vec
2,2,0.27669372061374986,word2vec
4,16,0.4391670920117527,word2vec
6,4,0.5054014533713134,word2vec
4,4,0.4353649384238985,word2vec
6,16,0.5025045802867947,word2vec
6,8,0.5023795200989329,word2vec
6,8,0.5037473884785805,word2vec
5,8,0.4919627728625221,word2vec
5,4,0.4931684447816093,word2vec
6,4,0.5054014533713133,word2vec
5,4,0.4937879879245889,word2vec
6,4,0.5054014533713134,word2vec
3,4,0.4741702332498664,word2vec
5,4,0.4939889127093327,word2vec
6,16,0.5025045802867947,word2vec
6,4,0.5054014533713133,word2vec
6,4,0.5054014533713134,word2vec
5,4,0.4939889127093328,word2vec
6,4,0.5054014533713134,word2vec
5,4,0.4939889127093328,word2vec
6,4,0.5054014533713134,word2vec
6,4,0.5054014533713135,word2vec
5,2,0.4978671273126989,word2vec
2,4,0.31942387751628437,word2vec
3,16,0.48530929787631555,word2vec
6,4,0.5054014533713134,word2vec
6,4,0.5054014533713133,word2vec
6,4,0.5054014533713134,word2vec
6,4,0.5054014533713135,word2vec
5,4,0.4926826087421242,word2vec
6,4,0.5054014533713134,word2vec
4,2,0.44715726177779724,word2vec
5,8,0.4926223156256379,word2vec
6,4,0.5057112931821971,word2vec
6,2,0.5123720130379769,word2vec
6,2,0.5123720130379769,word2vec
6,2,0.5119591760405567,word2vec
6,2,0.5123720130379769,word2vec
6,2,0.5118717538441447,word2vec
6,2,0.5123720130379769,word2vec
5,2,0.4978671273126988,word2vec
6,2,0.5123720130379769,word2vec
3,2,0.4778615878711148,word2vec
5,2,0.4978671273126988,word2vec
4,2,0.44715726177779724,word2vec
6,2,0.5123720130379769,word2vec
6,2,0.5140738219867522,word2vec
6,2,0.5118717538441449,word2vec
6,2,0.5123720130379769,word2vec
6,2,0.5123720130379769,word2vec
6,2,0.5123720130379769,word2vec
6,2,0.5123720130379769,word2vec
5,2,0.49786712731269883,word2vec
6,2,0.5122000590631901,word2vec
6,2,0.5123720130379769,word2vec
6,2,0.5123720130379769,word2vec
6,2,0.5123720130379769,word2vec
6,2,0.5119591760405566,word2vec
6,2,0.5122842025948389,word2vec
6,16,0.5025045802867947,word2vec
5,8,0.492262637306308,word2vec
6,2,0.5123943999966655,word2vec
6,2,0.5123720130379769,word2vec
6,2,0.5123720130379769,word2vec
2,2,0.27478534068952576,word2vec
6,2,0.5123720130379769,word2vec
6,2,0.5123720130379769,word2vec
6,2,0.5122842025948388,word2vec
6,2,0.5123943999966654,word2vec
6,16,0.5025045802867947,word2vec
6,2,0.512372013037977,word2vec
5,8,0.49196277286252205,word2vec
6,2,0.5123720130379769,word2vec
6,2,0.5122842025948388,word2vec
5,2,0.49786712731269883,word2vec
6,2,0.5123720130379769,word2vec
6,2,0.5123720130379769,word2vec
6,2,0.5123720130379767,word2vec
6,2,0.5123720130379769,word2vec
6,2,0.5123720130379769,word2vec
6,2,0.5123720130379767,word2vec
6,16,0.5025045802867948,word2vec
6,2,0.5123720130379769,word2vec
6,2,0.5123720130379769,word2vec
6,8,0.503850582390421,word2vec
6,2,0.5119591760405567,word2vec
6,2,0.5123720130379767,word2vec
6,2,0.5123720130379769,word2vec
6,2,0.5123720130379769,word2vec
6,2,0.5117715618996737,word2vec
6,2,0.5123720130379769,word2vec
3,2,0.4778615878711148,word2vec
6,2,0.512372013037977,word2vec
5,2,0.49786712731269883,word2vec
6,2,0.5117715618996737,word2vec
6,2,0.5123720130379767,word2vec
6,2,0.5123720130379769,word2vec
6,2,0.5123720130379769,word2vec
6,2,0.5123720130379769,word2vec
6,2,0.5123720130379769,word2vec
6,2,0.5122842025948389,word2vec
6,16,0.5025045802867947,word2vec
4,2,0.44715726177779713,word2vec
6,2,0.5123720130379769,word2vec
6,2,0.5122842025948389,word2vec
6,2,0.5123943999966654,word2vec
6,2,0.5123720130379769,word2vec
6,2,0.5119591760405567,word2vec
6,8,0.5033815594100262,word2vec
6,2,0.5123720130379769,word2vec
6,2,0.5123720130379769,word2vec
6,2,0.5125822421890479,word2vec
6,2,0.5123720130379769,word2vec
6,2,0.5123720130379769,word2vec
6,2,0.5123720130379769,word2vec
6,2,0.5123720130379769,word2vec
6,2,0.512372013037977,word2vec
6,2,0.5123720130379769,word2vec
6,2,0.5123720130379769,word2vec
6,2,0.5123720130379769,word2vec
6,2,0.5117715618996737,word2vec
6,2,0.5117715618996738,word2vec
6,16,0.5025045802867948,word2vec
6,2,0.5123720130379769,word2vec
6,2,0.5119591760405567,word2vec
6,2,0.5123720130379769,word2vec
6,2,0.5122842025948389,word2vec
6,2,0.5123720130379769,word2vec
6,2,0.512372013037977,word2vec
6,2,0.5119591760405566,word2vec
6,2,0.5123720130379769,word2vec
6,2,0.5123720130379767,word2vec
6,8,0.5038505823904209,word2vec
6,2,0.5123720130379769,word2vec
6,2,0.5117715618996738,word2vec
6,2,0.5117715618996738,word2vec
6,2,0.5123720130379769,word2vec
6,2,0.5122000590631902,word2vec
6,2,0.5123720130379769,word2vec
6,2,0.5123720130379769,word2vec
4,2,0.44715726177779724,word2vec
6,2,0.512372013037977,word2vec
6,2,0.5123720130379767,word2vec
6,2,0.5123720130379769,word2vec
6,2,0.5119591760405566,word2vec
6,2,0.5123720130379769,word2vec
6,2,0.5123720130379769,word2vec
6,2,0.5122842025948388,word2vec
2,2,0.27478534068952576,word2vec
6,2,0.5122842025948388,word2vec
6,16,0.5025045802867948,word2vec
6,2,0.5123720130379769,word2vec
6,2,0.5118717538441449,word2vec
6,2,0.5123720130379769,word2vec
6,8,0.5038505823904209,word2vec
6,2,0.5123720130379769,word2vec
6,2,0.512372013037977,word2vec
6,2,0.5123720130379767,word2vec
6,2,0.5122842025948389,word2vec
6,2,0.512372013037977,word2vec
6,2,0.5123720130379769,word2vec
6,2,0.5122842025948389,word2vec
6,2,0.512372013037977,word2vec
6,2,0.5117715618996737,word2vec
6,2,0.5119591760405567,word2vec
6,2,0.5122842025948389,word2vec
6,2,0.5122842025948389,word2vec
6,2,0.5123720130379769,word2vec
6,2,0.5123720130379769,word2vec
6,2,0.5123720130379769,word2vec
6,2,0.5118717538441447,word2vec
6,4,0.503889233008349,word2vec
6,2,0.5123720130379769,word2vec
6,2,0.5123720130379769,word2vec
6,2,0.5123720130379769,word2vec
6,2,0.5117715618996737,word2vec
6,2,0.5113587170733604,word2vec
6,2,0.5117715618996738,word2vec
6,2,0.5123720130379769,word2vec
6,2,0.5123720130379767,word2vec
6,2,0.5123720130379769,word2vec
6,2,0.5123720130379769,word2vec
6,16,0.5025045802867947,word2vec
6,2,0.5123720130379769,word2vec
6,2,0.5123720130379769,word2vec
6,2,0.5123720130379769,word2vec
6,2,0.5123720130379769,word2vec
6,2,0.5123720130379769,word2vec
6,2,0.5122842025948389,word2vec
6,2,0.5123720130379769,word2vec
6,2,0.5123720130379769,word2vec
6,8,0.5033686078105636,word2vec
6,2,0.5113587170733606,word2vec
6,2,0.5117715618996738,word2vec
3,4,0.5311675507795228,tfidf
3,2,0.40979816174776873,tfidf
2,4,0.3361420416607001,tfidf
5,16,0.6787048168553603,tfidf
2,8,0.36307293488990866,tfidf
4,2,0.515847491372278,tfidf
2,16,0.365281222803214,tfidf
5,4,0.6778121635954004,tfidf
3,8,0.5540813585862535,tfidf
4,8,0.6152938724575017,tfidf
6,16,0.6480691774758622,tfidf
6,16,0.6480691774758622,tfidf
5,4,0.6778121635954003,tfidf
5,16,0.6787048168553602,tfidf
5,16,0.67870481685536,tfidf
5,16,0.6787048168553603,tfidf
6,16,0.6480691774758621,tfidf
4,16,0.608877286172116,tfidf
5,16,0.6787048168553602,tfidf
6,2,0.6203997445459595,tfidf
4,16,0.608877286172116,tfidf
5,16,0.6787048168553602,tfidf
5,16,0.6787048168553602,tfidf
5,16,0.6787048168553603,tfidf
6,16,0.6480691774758622,tfidf
4,16,0.608877286172116,tfidf
5,16,0.6787048168553603,tfidf
4,8,0.6146147537949573,tfidf
5,2,0.6243384474309347,tfidf
6,4,0.6531888343585539,tfidf
4,16,0.608877286172116,tfidf
5,16,0.6787048168553602,tfidf
5,16,0.6787048168553602,tfidf
5,16,0.6787048168553602,tfidf
3,16,0.5509994656894455,tfidf
6,2,0.620634707801973,tfidf
5,16,0.6787048168553601,tfidf
4,4,0.6085157698158624,tfidf
5,8,0.6825844042403069,tfidf
6,8,0.6476688494739475,tfidf
4,8,0.6152938724575017,tfidf
5,8,0.6825844042403069,tfidf
5,8,0.6825844042403069,tfidf
5,8,0.6825844042403069,tfidf
5,8,0.6825844042403069,tfidf
5,8,0.6825844042403071,tfidf
6,8,0.6476688494739476,tfidf
5,8,0.6825844042403068,tfidf
4,8,0.6146147537949573,tfidf
2,8,0.36307293488990855,tfidf
5,8,0.6825844042403069,tfidf
