min_samples,eps,umap_n_components,NMI,embedding
7,0.43052748053652196,8,0.533989712456078,tfidf
7,0.4206793018016598,8,0.5296054295054283,tfidf
6,0.4940371881785525,8,0.47428134215278733,tfidf
7,0.5696652557023535,8,0.3478358522020695,tfidf
6,0.41766797560176167,16,0.5376260626038686,tfidf
6,0.3593957217052824,16,0.5124802232923445,tfidf
5,0.5222686654029337,16,0.349265230327701,tfidf
6,0.3980123439855529,16,0.5293352154553496,tfidf
6,0.47580212526866017,16,0.47813515874,tfidf
6,0.4609028502558272,16,0.4795078818961764,tfidf
7,0.4307055169144795,8,0.5337061021188667,tfidf
7,0.3513419956015372,8,0.5027683020468502,tfidf
7,0.39717347809297177,8,0.5202454704221672,tfidf
7,0.4311682834642746,8,0.5337061021188667,tfidf
6,0.5108829752304771,8,0.45595471569575846,tfidf
7,0.36878811311116005,16,0.5080346405516986,tfidf
5,0.2970456447852041,8,0.49249487186402063,tfidf
7,0.4741740678479621,8,0.5503440741389927,tfidf
6,0.46375145978735716,8,0.5470427078832929,tfidf
6,0.4763865183754029,16,0.47813515874,tfidf
6,0.4595181896175785,8,0.5468672688822132,tfidf
6,0.4636811887218488,8,0.5470427078832929,tfidf
5,0.4638594149132406,8,0.5554902840631261,tfidf
5,0.5480950696241847,8,0.04080324540212319,tfidf
5,0.5857513431167555,8,0.04123150093765561,tfidf
5,0.4997211941822171,8,0.45831944268292973,tfidf
6,0.5294990403713262,8,0.34857167100582914,tfidf
5,0.4693184639822427,8,0.5578177747548131,tfidf
5,0.46485030454240617,8,0.5554902840631261,tfidf
5,0.4620491429375264,8,0.5554296064420542,tfidf
5,0.4608530286719189,8,0.5554296064420542,tfidf
5,0.4828238840891503,8,0.45378112168846063,tfidf
5,0.5103978873805313,8,0.2574400790254728,tfidf
5,0.5425500912265544,8,0.04479600887048302,tfidf
5,0.45855918588098704,8,0.5540830575057266,tfidf
5,0.3926143668196537,8,0.5226282340687024,tfidf
5,0.49558927473045383,8,0.45831944268292973,tfidf
5,0.6093246078090826,4,0.024660799549261897,tfidf
5,0.45939207807739707,8,0.5547714803132356,tfidf
5,0.45093690729380353,8,0.5510473330302134,tfidf
5,0.4492733650705734,8,0.5510473330302134,tfidf
5,0.4451621927529013,8,0.546468448186189,tfidf
5,0.40123412956919513,8,0.5296341635041057,tfidf
5,0.5175753564766665,8,0.05664411135802999,tfidf
5,0.37599035681337106,8,0.5188255230809946,tfidf
5,0.4061633665422726,2,0.024114849638998962,tfidf
5,0.44607096266906127,8,0.5469574727434313,tfidf
5,0.4840470713791919,8,0.45621386135060743,tfidf
5,0.49758405113637616,8,0.45831944268292973,tfidf
5,0.3451910105658351,4,0.5364215477402513,tfidf
5,0.46572926121325026,8,0.5554902840631261,tfidf
5,0.4563317391625888,8,0.5522021254062517,tfidf
5,0.41674134892169634,8,0.5349277277439273,tfidf
5,0.38348383903699773,8,0.51939448914919,tfidf
5,0.5226880019766884,8,0.04479600887048302,tfidf
5,0.4524740704962971,8,0.5533268917530865,tfidf
5,0.4150101369600512,8,0.5340591593368165,tfidf
5,0.48869916536786184,8,0.4567043772674203,tfidf
5,0.4718777011851347,2,0.024114849638998962,tfidf
5,0.4290267368654936,8,0.5386896380349306,tfidf
5,0.4533345146798465,8,0.5533268917530865,tfidf
5,0.45361791169446664,8,0.5533268917530865,tfidf
5,0.4987374067335078,8,0.45831944268292973,tfidf
5,0.41433324487462936,8,0.5336719931122544,tfidf
5,0.4417336725834792,8,0.5451627691834284,tfidf
5,0.47242000684322255,8,0.5557983459714549,tfidf
5,0.534233778312783,8,0.04479600887048302,tfidf
5,0.4709896983819903,8,0.5557983459714549,tfidf
5,0.47336606847156587,8,0.5406005670078686,tfidf
5,0.516983107050477,4,0.05254402547265774,tfidf
5,0.472227644000328,8,0.5557983459714549,tfidf
5,0.5010534944741732,8,0.45831944268292973,tfidf
5,0.48050625015132514,8,0.45378112168846063,tfidf
5,0.4300630390523827,8,0.5388317237667589,tfidf
5,0.3870540574990724,8,0.5205649555235433,tfidf
5,0.4701573177795717,8,0.5578177747548131,tfidf
5,0.5537657741613192,8,0.04080324540212319,tfidf
5,0.46659466624781853,8,0.5554902840631261,tfidf
5,0.5058880383234292,2,0.02340792431971006,tfidf
5,0.5386698782122668,8,0.04479600887048302,tfidf
5,0.4658777142911331,8,0.5554902840631261,tfidf
5,0.47116148289350984,8,0.5557983459714549,tfidf
5,0.4864237337848863,8,0.45621386135060743,tfidf
