bandwidth,tsne_n_components,NMI,embedding
0.8919612071386448,2,0.3615417919831109,tfidf
0.8579663826940136,2,0.3604571935691107,tfidf
0.8889884866867824,2,0.3613593372519385,tfidf
0.8720108632740029,4,0.3448739462937842,tfidf
0.9094497497155241,2,0.36202859913816954,tfidf
0.9092348455115935,2,0.36202859913816954,tfidf
0.8895606003046349,2,0.36140161272058496,tfidf
0.8934006289560862,2,0.3615417919831109,tfidf
0.9093898338162828,2,0.36202859913816954,tfidf
0.8540177062196284,2,0.36052317891345836,tfidf
0.6924468421504086,8,0.34475732929251446,tfidf
0.8753221875873183,2,0.36113229233359717,tfidf
0.8922566704433078,2,0.3615417919831109,tfidf
0.8669098873572297,2,0.36080104053235296,tfidf
0.8965806235869578,2,0.36150702586779415,tfidf
0.9092871775463589,2,0.36202859913816954,tfidf
0.16438552394236483,2,0.35123820284686785,tfidf
0.8773302753939562,2,0.36124611731731865,tfidf
0.9091584040179863,2,0.36202859913816954,tfidf
0.8901666100762343,2,0.3614438980820122,tfidf
0.8495652125592528,2,0.3604587184387256,tfidf
0.909579317630956,2,0.36202859913816954,tfidf
0.8776412544410025,2,0.36124611731731865,tfidf
0.8624015104865794,2,0.3606530761663608,tfidf
0.9088577243777698,2,0.36202859913816954,tfidf
0.8912458018743943,2,0.3615417919831109,tfidf
0.909243743810339,2,0.36202859913816954,tfidf
0.2807145179950629,2,0.35199877461664014,tfidf
0.8834732080413247,16,0.34473401535561754,tfidf
0.8941838138180134,2,0.36152326101754745,tfidf
0.8752045545185327,2,0.3610901198477229,tfidf
0.7186897246595197,2,0.3575468374765962,tfidf
0.8944671537708254,2,0.36152326101754745,tfidf
0.6756268129957042,2,0.3630030547235817,fasttext
0.8167930926980986,2,0.36986202306295757,fasttext
0.2667722155592391,4,0.34501399087677737,fasttext
0.6610784376439849,8,0.3448739462937842,fasttext
0.871624698806923,16,0.34473401535561754,fasttext
0.49856728275233175,4,0.34501399087677737,fasttext
0.45060369543216927,16,0.34473401535561754,fasttext
0.2624138760455694,8,0.3448739462937842,fasttext
0.6398972273429617,16,0.34473401535561754,fasttext
0.8979143164162539,2,0.3734189862130347,fasttext
0.04996488404367311,2,0.34924224184572955,fasttext
0.906093151217522,2,0.37367946456456236,fasttext
0.892467907361073,2,0.3731931147629927,fasttext
0.7894525911734,2,0.3683424116298703,fasttext
0.9019499814254257,2,0.3735564152278854,fasttext
0.758157331962612,2,0.3664583609213207,fasttext
0.7781891771419605,2,0.3680702753957283,fasttext
0.8896543704958348,8,0.3448739462937842,fasttext
0.7152258051928875,4,0.34501399087677737,fasttext
0.5635756852565144,2,0.35869987869632725,fasttext
0.8119673790037389,2,0.3696149900083719,fasttext
0.9072293788952984,2,0.3737071378390305,fasttext
0.9008654597051408,2,0.3735011174059436,fasttext
0.8134615576842569,2,0.3697604119570171,fasttext
0.7189638752393925,2,0.3650574382380335,fasttext
0.8273236227106662,2,0.37060176596227623,fasttext
0.7458918318029404,4,0.34501399087677737,fasttext
0.8449716000404448,8,0.3448739462937842,fasttext
0.9009870941261136,16,0.34473401535561754,fasttext
0.7016637185720531,2,0.3643697660740006,fasttext
0.8351660369613928,2,0.37105731925162405,fasttext
0.9024669163796408,2,0.3735564152278854,fasttext
0.8364952028449532,2,0.3710695329631546,fasttext
0.7504918860892542,2,0.3661029774346766,fasttext
0.9060694795851642,2,0.37367946456456236,fasttext
0.7913880613175611,2,0.368456413282382,fasttext
0.8622575220954538,4,0.34501399087677737,fasttext
0.6484155018323556,8,0.3448739462937842,fasttext
0.7869255896014569,16,0.34473401535561754,fasttext
0.8317831248122706,2,0.3707881502227721,fasttext
0.8580770418141183,2,0.37212897789959365,fasttext
0.9024399996916842,2,0.3735564152278854,fasttext
0.9066432726236794,2,0.37367946456456236,fasttext
0.8556050566328619,2,0.3719682656191537,fasttext
0.8602934557779823,2,0.37232588536427497,fasttext
0.7914052950863696,16,0.34473401535561754,fasttext
0.9083779758509037,2,0.3739232636863492,fasttext
0.8631957142946487,4,0.34501399087677737,fasttext
0.6807682762393419,8,0.3448739462937842,fasttext
0.9099499165518673,2,0.37395097308359987,fasttext
0.7520997782930291,2,0.3662721503783795,fasttext
0.8801365064806157,2,0.3728659075599403,fasttext
0.9093656960175016,2,0.37395097308359987,fasttext
0.8119385345750139,2,0.3696149900083719,fasttext
0.8694550257996908,2,0.3726252446635524,fasttext
0.908212323392724,2,0.373895558395272,fasttext
0.8026745189026142,2,0.36893532785550553,fasttext
0.8692379813013683,2,0.3726252446635524,fasttext
0.8383254263519634,16,0.34473401535561754,fasttext
0.7685045232044349,2,0.36710957198116506,fasttext
0.8236787389036551,4,0.34501399087677737,fasttext
0.8821291921836892,2,0.37306612125338107,fasttext
0.9046477866581016,2,0.3736012891729739,fasttext
0.9071981836385873,2,0.3737071378390305,fasttext
0.8753891421521043,2,0.37276173156819015,fasttext
0.8262246488859615,2,0.37053716580045426,fasttext
0.8762176964033802,8,0.3448739462937842,fasttext
0.7751417931440684,2,0.36772760383259506,fasttext
0.8422302055314332,2,0.3713736204724471,fasttext
0.9088341285761162,2,0.37395097308359987,fasttext
0.8072043289377628,2,0.3692903591125552,fasttext
0.9065130853928025,2,0.37367946456456236,fasttext
0.8764389098113854,2,0.37283251673147016,fasttext
0.8450903934237664,2,0.3714385126472355,fasttext
0.8794663761514484,2,0.37282797668349765,fasttext
0.9070748322442701,2,0.3737071378390305,fasttext
0.7316558327953169,2,0.3651794888865601,fasttext
0.9085810569386141,2,0.37395097308359987,fasttext
0.8443865701674533,16,0.34473401535561754,fasttext
0.8041126749862514,2,0.36901579651470834,fasttext
0.8524262040999077,4,0.34501399087677737,fasttext
0.8889294650026559,2,0.37309355745277606,fasttext
0.8863190091768576,2,0.3730885318477514,fasttext
0.9047672156716932,2,0.3736012891729739,fasttext
0.8248132604119713,2,0.37049309045294093,fasttext
0.9094076390696875,8,0.3448739462937842,fasttext
0.8571692887654659,2,0.37205041665337074,fasttext
0.8849296530263322,2,0.3729907245084384,fasttext
0.7881864485933776,2,0.36831689741146206,fasttext
0.8617315314541192,2,0.3723983732414074,fasttext
0.9094030210548363,2,0.37395097308359987,fasttext
0.9093121741058744,2,0.37395097308359987,fasttext
0.8910153082170966,2,0.3731931147629927,fasttext
0.847078457745056,2,0.37146889373202796,fasttext
0.8680552461192731,2,0.3727076861803555,fasttext
0.8209687275455534,2,0.3700773444350705,fasttext
0.8869542494373789,2,0.3730885318477514,fasttext
0.8597484031194207,16,0.34473401535561754,fasttext
0.9097344104188373,4,0.34501399087677737,fasttext
0.8319490516245965,2,0.37081535640815344,fasttext
0.8887143708425284,2,0.37309355745277606,fasttext
0.9094267352809716,2,0.37395097308359987,fasttext
0.8689674294868174,2,0.37265272111646597,fasttext
0.8905087097084026,2,0.37314332946723383,fasttext
0.8399461861125896,2,0.3711991274678348,fasttext
0.8716178730584203,8,0.3448739462937842,fasttext
0.8907283175961134,2,0.37314332946723383,fasttext
0.8097233252175657,2,0.3694727287665312,fasttext
0.8509871231803416,2,0.37158039369834694,fasttext
0.9080453764413056,2,0.373895558395272,fasttext
0.8748204077419336,2,0.3728996137193593,fasttext
0.9094680829337655,2,0.37395097308359987,fasttext
0.8838077196460362,2,0.3728886498486886,fasttext
0.9089780880424231,2,0.37395097308359987,fasttext
0.9084766446426287,2,0.3739232636863492,fasttext
0.8583661318395913,2,0.37212897789959365,fasttext
0.8915541259028591,2,0.3731931147629927,fasttext
0.9093644235797741,2,0.37395097308359987,fasttext
0.8379919760589831,2,0.3711651831671789,fasttext
0.8714599961460339,16,0.34473401535561754,fasttext
0.820226891705171,2,0.3700231523964187,fasttext
0.8934097512814989,2,0.3731931147629927,fasttext
0.9090006150715323,2,0.37395097308359987,fasttext
0.9096729354914501,2,0.37395097308359987,fasttext
0.8572608932317656,2,0.37205041665337074,fasttext
0.8763165546367943,2,0.37278786932706487,fasttext
0.8909162293758548,4,0.34501399087677737,fasttext
0.8483208005265904,2,0.37139096342017164,fasttext
0.8715767079546615,2,0.3727632427056084,fasttext
0.8919251966133881,8,0.3448739462937842,fasttext
0.8324442082021595,2,0.3708903270419508,fasttext
0.9040523769096316,2,0.3736012891729739,fasttext
0.9085898929706943,2,0.37395097308359987,fasttext
0.9078550420785281,2,0.3737915647843874,fasttext
0.8727511727571574,2,0.3728168670902107,fasttext
0.8875512408952052,2,0.37309355745277606,fasttext
0.8579613397784563,2,0.3721289778995936,fasttext
0.9098334448240422,2,0.37395097308359987,fasttext
0.8886307677451388,2,0.37309355745277606,fasttext
0.5969741466565684,2,0.360033112969777,fasttext
0.8503141999626064,2,0.3714867794269443,fasttext
0.9094337025849837,2,0.37395097308359987,fasttext
0.908282493982392,2,0.373895558395272,fasttext
0.8761719740338513,2,0.37276035794600604,fasttext
0.9096246501104318,2,0.37395097308359987,fasttext
0.8878906453964548,2,0.37309355745277606,fasttext
0.8668432323522614,2,0.3725964005961753,fasttext
0.9099000930688704,2,0.37395097308359987,fasttext
0.8880689383099079,2,0.37309355745277606,fasttext
0.797534288443567,16,0.34473401535561754,fasttext
0.8605281554396041,2,0.37236057866863903,fasttext
0.9083140576051117,2,0.3739232636863492,fasttext
0.4903921308665233,2,0.35672704299842906,fasttext
0.39678393534095435,2,0.3544718366281059,fasttext
0.8922232472996742,2,0.3731931147629927,fasttext
0.8782968010484842,2,0.37286119275707313,fasttext
0.8958403308364269,4,0.34501399087677737,fasttext
0.8366873353158393,2,0.3710695329631546,fasttext
0.8706802859675011,2,0.3727082612553099,fasttext
0.8924645267063128,2,0.3731931147629927,fasttext
0.765937839858775,8,0.3448739462937842,fasttext
0.9091290562594782,2,0.37395097308359987,fasttext
0.9095769868122834,2,0.37395097308359987,fasttext
0.8763100628873106,2,0.37278786932706487,fasttext
0.9091988876757231,2,0.37395097308359987,fasttext
0.8590221835109142,2,0.3722710328465654,fasttext
0.8932636876475252,2,0.3731931147629927,fasttext
0.8794267234025818,2,0.37282797668349765,fasttext
0.8579519719378899,2,0.3721289778995936,fasttext
0.9098336369333423,2,0.37395097308359987,fasttext
0.8895446049414149,2,0.37314332946723383,fasttext
0.9091367740381253,2,0.37395097308359987,fasttext
0.9097754872182452,2,0.37395097308359987,fasttext
0.8767125494413891,2,0.37283251673147016,fasttext
0.7363247882235517,2,0.3653049171149918,fasttext
0.8876031542446106,2,0.37309355745277606,fasttext
0.6981006974012532,2,0.3643026417323362,fasttext
0.849097178477808,2,0.37139096342017164,fasttext
0.8952775708446269,2,0.37323111997664365,fasttext
0.8712811839011,2,0.3727632427056084,fasttext
0.8186604485242011,2,0.3699534678733872,fasttext
0.9087759952437995,2,0.37395097308359987,fasttext
0.9098374422227596,2,0.37395097308359987,fasttext
0.8931813918059128,2,0.3731931147629927,fasttext
0.876662576691663,2,0.37283251673147016,fasttext
0.9094758846339465,2,0.37395097308359987,fasttext
0.8907244219957258,2,0.37314332946723383,fasttext
0.859825607038843,2,0.37232588536427497,fasttext
0.892742961183374,16,0.34473401535561754,fasttext
0.8733039772453061,4,0.34501399087677737,fasttext
0.6652065237768575,2,0.36256274925982784,fasttext
0.908241460104831,2,0.373895558395272,fasttext
0.893734730971152,2,0.3731931147629927,fasttext
0.6291468350549255,2,0.36112033314927927,fasttext
0.9098978385087154,2,0.37395097308359987,fasttext
0.8793217389006508,2,0.37280044436722126,fasttext
0.8902639151840344,2,0.37314332946723383,fasttext
0.9087701419425822,8,0.3448739462937842,fasttext
0.8647116277745863,2,0.37257292186311985,fasttext
0.8439267553213701,2,0.37140091264533215,fasttext
