min_cluster_size,rho,beta,umap_n_components,NMI,embedding
88,0.3409979928416729,0.1486401743086284,8,0.7062022271997073,word2vec
87,0.35670637736181254,0.14218417933556288,2,0.605660790248474,word2vec
42,0.3689727689252608,0.14206859839701017,16,0.6343161828273733,word2vec
112,0.26238538731806943,0.21390118221007148,4,0.7297420630068425,word2vec
117,0.22726204087140564,0.27911208265181753,4,0.7297420630068425,word2vec
117,0.09258640337210644,0.2789169204775008,4,0.7297420630068425,word2vec
118,0.0530459966136321,0.2669759337073502,4,0.7297420630068425,word2vec
121,0.11688007038373537,0.2932492166356913,4,0.7297420630068425,word2vec
119,0.14143453161585143,0.2713492558093961,4,0.7297420630068425,word2vec
147,0.22245168138245539,0.35146095301505087,4,0.721629457339121,word2vec
114,0.06184005113229138,0.32094779556664577,4,0.7208308167566632,word2vec
131,0.21717165665202173,0.38115253936176385,4,0.710678600961573,word2vec
150,0.4255026645616039,0.2750898162459255,4,0.6988277712662316,word2vec
84,0.21346304977010283,0.31061803872177507,4,0.6978593985737117,word2vec
113,0.4204020143141183,0.21455208560394984,4,0.7127992117077726,word2vec
129,0.051925448075668984,0.33403514911764315,4,0.7200916980108852,word2vec
121,0.18239796661687563,0.29143382088116626,4,0.7297420630068425,word2vec
135,0.05708317702680978,0.29819711697527457,4,0.7344022313479557,word2vec
155,0.2793698245927474,0.26550962587920274,4,0.7344022313479557,word2vec
155,0.27302454985125035,0.3083436077391605,4,0.7344022313479557,word2vec
155,0.24923699313306777,0.3421238037673181,16,0.7171298046709451,word2vec
178,0.2868664429038367,0.30697541228252706,4,0.734949801097721,word2vec
181,0.45796540355333415,0.3741084519279457,4,0.7216499306760225,word2vec
177,0.29937080648186853,0.31504096060928816,4,0.7334184796529799,word2vec
177,0.33965675354030145,0.31700788019690535,2,0.5741030633672375,word2vec
159,0.16919415362811305,0.3104552545022657,4,0.7344022313479557,word2vec
159,0.4252335781594677,0.3122408737118696,4,0.7248959221359601,word2vec
179,0.17212007295386433,0.3577523336693175,4,0.6059465338047774,word2vec
139,0.28590724193634276,0.2964254073170077,4,0.7344022313479557,word2vec
138,0.1738923820680999,0.25118177567370675,16,0.7277627533581396,word2vec
145,0.6014185322068278,0.3933604144276941,4,0.6899139358662119,word2vec
165,0.47899684125548747,0.3326742461968822,4,0.718245042521346,word2vec
153,0.38335918823000936,0.3018943683559385,4,0.7112060682254198,word2vec
136,0.28505069310158154,0.2571218213055042,2,0.6093809180458197,word2vec
171,0.1280028443590023,0.23820061743448948,4,0.734949801097721,word2vec
187,0.15369416307092626,0.238780918900766,4,0.6247673284832451,word2vec
171,0.14058491104435933,0.296693844292508,4,0.734949801097721,word2vec
168,0.12895570124931888,0.23086750375362136,4,0.7344022313479557,word2vec
159,0.09988966016150472,0.2891400964551359,4,0.6179801283480689,word2vec
173,0.1852826301311648,0.25952939295441535,4,0.734949801097721,word2vec
174,0.33672450910599216,0.2595051007669624,16,0.7326541997945403,word2vec
184,0.5265519613342321,0.2654034101645256,4,0.7003078475971223,word2vec
173,0.2289868686172054,0.20014780408507077,4,0.734949801097721,word2vec
170,0.11860664153158428,0.23314979232327418,2,0.6184456385381878,word2vec
187,0.21356643024550603,0.19929856591601317,4,0.6185184917864834,word2vec
172,0.0871769393408719,0.23422177958506604,4,0.6247673284832451,word2vec
193,0.2643130192904611,0.2527927684940225,4,0.6185184917864834,word2vec
165,0.31503529700857735,0.28134529076070924,4,0.7344022313479557,word2vec
152,0.1954167776711125,0.22233629738170657,4,0.7344022313479557,word2vec
163,0.054706348607270416,0.26729889257695777,4,0.6179801283480689,word2vec
183,0.25241022152772785,0.29837630384592717,4,0.734949801097721,word2vec
184,0.3960365877820464,0.24812227309336235,4,0.7270818619348162,word2vec
174,0.13813348807505768,0.20580550461823888,4,0.6185184917864834,word2vec
195,0.2383467196385703,0.28370471643607065,4,0.6185184917864834,word2vec
37,0.3730649049888215,0.2218832560366554,16,0.614291084465067,word2vec
183,0.12807368745567296,0.2984394940324337,4,0.6185184917864834,word2vec
156,0.27253297837523077,0.27585083452349024,4,0.7344022313479557,word2vec
148,0.3311964547393089,0.263495399967265,4,0.7344022313479557,word2vec
172,0.20590510367908968,0.330485026953166,4,0.7265021464644053,word2vec
190,0.4649069951335027,0.3007903056376454,4,0.734949801097721,word2vec
190,0.09838877779005961,0.2913044715254282,4,0.6196358018490515,word2vec
179,0.16221201282739195,0.2460299544134691,4,0.6185184917864834,word2vec
188,0.2405435696781528,0.32245592790946287,4,0.6129936649520283,word2vec
167,0.338962009497902,0.305029013358182,4,0.7344022313479557,word2vec
177,0.4646331747127033,0.196506790087574,2,0.5834808021107664,word2vec
163,0.18917519263421775,0.27568401537849313,4,0.7344022313479557,word2vec
182,0.2861796349457535,0.3076590324261527,4,0.734949801097721,word2vec
183,0.29953053199448426,0.29964267680131657,4,0.734949801097721,word2vec
183,0.38688063531391065,0.2983073399191841,4,0.7270818619348162,word2vec
190,0.23115608929430773,0.3246773019613704,4,0.6129936649520283,word2vec
195,0.2964574943502502,0.2849734717264999,4,0.6185184917864834,word2vec
176,0.07174341850650862,0.33723118657516943,4,0.6082323269259349,word2vec
180,0.15238172268128042,0.30493069780505505,4,0.6185184917864834,word2vec
170,0.423868498446143,0.34889668934304996,4,0.7177499715163882,word2vec
188,0.19035594656633792,0.321199649805817,16,0.6138245209152771,word2vec
185,0.3169260807786605,0.2915055673909809,4,0.734949801097721,word2vec
184,0.3161402398661471,0.2878997391299857,4,0.734949801097721,word2vec
186,0.31361288222496686,0.27107517861834923,4,0.734949801097721,word2vec
181,0.3690716190374447,0.2823883652610335,4,0.734949801097721,word2vec
192,0.26148434902806983,0.3133073535571682,4,0.6185184917864834,word2vec
176,0.4863763749409271,0.2579244993865541,8,0.698666958479139,word2vec
172,0.32196262139103476,0.2931976377591818,4,0.734949801097721,word2vec
181,0.2404788070333343,0.2854163023790843,4,0.6185184917864834,word2vec
185,0.35468369546406553,0.30483124806715656,4,0.7270818619348162,word2vec
168,0.39613826260015583,0.2424166965184569,2,0.5816693668449022,word2vec
190,0.44678451292704,0.3290851549624155,4,0.7279690937773303,word2vec
186,0.3141853196190202,0.2702024773348188,4,0.734949801097721,word2vec
175,0.2861474247072999,0.27092023019202616,4,0.734949801097721,word2vec
7,0.20144187348341552,0.2528868357031151,4,0.42492222101069155,word2vec
195,0.14476522576304485,0.28816215381612886,4,0.6230320407425578,word2vec
69,0.24960825561807065,0.3156113690952934,4,0.7003737676747682,word2vec
184,0.3099763593937523,0.25796716867345004,4,0.734949801097721,word2vec
179,0.519444792800593,0.27423016968136926,4,0.7003078475971223,word2vec
173,0.40712179312334207,0.30001049310313593,4,0.7270818619348162,word2vec
160,0.11143135902609522,0.3442640755949871,4,0.7236886502534223,word2vec
190,0.20185466915665537,0.23700862154659458,4,0.6185184917864834,word2vec
180,0.3589828840420657,0.2794604308164883,4,0.734949801097721,word2vec
183,0.3501678417156413,0.29176499885666285,4,0.7270818619348162,word2vec
187,0.4344349188089064,0.2631810473473804,4,0.7270818619348162,word2vec
166,0.28577358971575906,0.28439463202994564,4,0.7344022313479557,word2vec
181,0.3814745580954328,0.31554663981132103,4,0.7334184796529799,word2vec
170,0.2353894834862303,0.22605047234866948,8,0.7331942565777275,word2vec
177,0.15455575640333521,0.30780479354554247,16,0.6157945565904849,word2vec
193,0.5505822631201531,0.2763526286400656,4,0.7003078475971223,word2vec
186,0.3101301588175387,0.29700486661093767,4,0.734949801097721,word2vec
173,0.4872059548325153,0.24723753052050004,4,0.7270818619348162,word2vec
171,0.33205463509069133,0.2944602741397757,4,0.734949801097721,word2vec
164,0.260249442034499,0.32482279375450895,4,0.7277510705464555,word2vec
177,0.35825579929088136,0.28878869151026587,4,0.734949801097721,word2vec
182,0.18055736476333706,0.26531643518255094,4,0.6185184917864834,word2vec
175,0.3164878621294831,0.30580237480565925,4,0.734949801097721,word2vec
190,0.22852717902784953,0.2789005300394204,2,0.6236638950459809,word2vec
180,0.40140855250054225,0.33805686742205243,4,0.7253651901443903,word2vec
167,0.26533878643261266,0.21488062215165227,4,0.7344022313479557,word2vec
171,0.10404925485791197,0.2976790717591861,4,0.6190701686516998,word2vec
185,0.43841947634851824,0.3194886241518502,4,0.7216522584231138,word2vec
187,0.3189168469605172,0.2702965151818697,4,0.734949801097721,word2vec
97,0.21383349684186748,0.2712937488245555,4,0.7199454632612792,word2vec
184,0.2927332581762931,0.25453605387246153,4,0.734949801097721,word2vec
178,0.3109874017498601,0.28738922319000104,4,0.734949801097721,word2vec
189,0.36581249307774694,0.3052059075810326,4,0.734949801097721,word2vec
195,0.18342711711197868,0.24062833745320178,4,0.6185184917864834,word2vec
183,0.2587779082019277,0.26228467648532416,4,0.734949801097721,word2vec
176,0.3893895708690166,0.28061741458824585,4,0.734949801097721,word2vec
173,0.641058561861972,0.2942989437748979,4,0.7003078475971223,word2vec
44,0.13247484552705172,0.3138424652408124,8,0.7074040307907893,word2vec
175,0.2864174243156916,0.26902651934254124,4,0.734949801097721,word2vec
181,0.33738315103618544,0.271681391206527,4,0.734949801097721,word2vec
187,0.2190511054186119,0.28062757637261576,4,0.6185184917864834,word2vec
161,0.27156956838042146,0.25445271900961125,4,0.7344022313479557,word2vec
169,0.1652228748578966,0.17726896510945517,4,0.7344022313479557,word2vec
179,0.9605654783572761,0.2925581684348943,16,0.6973006165609559,word2vec
191,0.29934905971987663,0.302860995875896,4,0.6185184917864834,word2vec
174,0.4709074643862372,0.22667614655881604,4,0.7270818619348162,word2vec
186,0.4157079754576457,0.24450049431089887,4,0.7270818619348162,word2vec
182,0.24940085752200525,0.33019383097130645,4,0.6093690392869838,word2vec
183,0.32361905697008014,0.2600138341365344,4,0.734949801097721,word2vec
192,0.3620006193328248,0.27247728177256375,4,0.6185184917864834,word2vec
178,0.29721583632196413,0.28354015225483775,4,0.734949801097721,word2vec
185,0.1902384330322574,0.2577296066370666,4,0.6185184917864834,word2vec
172,0.216810543891174,0.23102000699724778,4,0.734949801097721,word2vec
168,0.332332137427059,0.2894357014867253,2,0.5796030774371091,word2vec
189,0.3775173749100166,0.268691388748623,4,0.734949801097721,word2vec
180,0.2530860716243478,0.3095179335467695,4,0.734949801097721,word2vec
175,0.2791438939468207,0.2511785920362695,4,0.734949801097721,word2vec
165,0.07695628247824335,0.2830712113493688,4,0.6179801283480689,word2vec
180,0.33681201650973047,0.2969018524688326,4,0.734949801097721,word2vec
185,0.3697131561099054,0.27670040775793886,4,0.7270818619348162,word2vec
178,0.4313701805426796,0.2063368048828692,4,0.734949801097721,word2vec
188,0.30448320557378233,0.27826695657515316,4,0.734949801097721,word2vec
182,0.22961663765702803,0.26306801932902135,4,0.6185184917864834,word2vec
172,0.35578099738174773,0.29687721237704995,4,0.734949801097721,word2vec
193,0.40290345629046376,0.31689094447898924,4,0.6166045698026742,word2vec
176,0.14785161316703832,0.23867822746503786,4,0.6185184917864834,word2vec
185,0.289815977383703,0.2855069210510203,4,0.734949801097721,word2vec
180,0.49809825101734073,0.30673337549090823,4,0.734949801097721,word2vec
187,0.3121303565314619,0.2969149940709456,4,0.734949801097721,word2vec
191,0.3317910496617609,0.29044992369506406,4,0.6185184917864834,word2vec
182,0.2611398313182407,0.2701901758614351,4,0.734949801097721,word2vec
186,0.21234983702648463,0.19053867676285105,4,0.6185184917864834,word2vec
175,0.3738834614199052,0.30304526873585835,8,0.7253415309591031,word2vec
170,0.3021827070089661,0.25394093877872376,4,0.734949801097721,word2vec
178,0.16430790734663436,0.3240043515232192,16,0.6079687163943669,word2vec
184,1.231470093423229,0.27439971721329753,4,0.7081050903540574,word2vec
191,0.43198561314844364,0.28791656874327126,4,0.734949801097721,word2vec
195,0.2382149234202922,0.3150650462503671,4,0.6185184917864834,word2vec
171,0.3367864542896711,0.2959327432816894,4,0.734949801097721,word2vec
168,0.32080278811870583,0.2994106767675233,4,0.7344022313479557,word2vec
175,0.28087431553273134,0.2812104234167745,4,0.734949801097721,word2vec
163,0.3579033197063643,0.2677138960066551,4,0.7344022313479557,word2vec
