n_clusters,epsilon,umap_n_components,NMI,embedding
6,0.2277922885170819,16,0.0,word2vec
6,0.41573547452201864,16,0.0,word2vec
6,0.4707595571782201,16,0.0,word2vec
6,0.3327297230897266,2,0.0,word2vec
6,0.21933485189256394,16,0.0,word2vec
6,0.11858833810515959,8,0.0,word2vec
6,0.3452544473074952,4,0.0,word2vec
6,0.9405977460761954,8,0.0,word2vec
6,0.5242231881766479,2,0.0,word2vec
6,0.2497560282610362,4,0.0,word2vec
6,0.8819309995602481,2,0.0,word2vec
6,0.8787502154737714,2,0.0,word2vec
6,0.9903590189826876,2,0.0,word2vec
6,0.6272610522531535,16,0.0,word2vec
6,0.8099919357681117,4,0.0,word2vec
6,0.42923348705445463,2,0.0,word2vec
6,0.6874532488781195,8,0.0,word2vec
6,0.779866543834334,4,0.0,word2vec
6,0.5467287009385036,8,0.0,word2vec
6,0.4801201475228827,16,0.0,word2vec
6,0.27203833178815323,8,0.0,word2vec
6,0.5846926783336779,8,0.0,word2vec
6,0.4946049474263851,8,0.0,word2vec
6,0.4265439746235493,8,0.0,word2vec
6,0.6650784787813145,8,0.0,word2vec
6,0.7413351511104145,4,0.0,word2vec
6,0.3088107081506571,8,0.0,word2vec
6,0.45435631773362284,2,0.0,word2vec
6,0.40366275520153105,8,0.0,word2vec
6,0.12777907932453794,4,0.0,word2vec
6,0.6454162996480698,4,0.0,word2vec
6,0.37144653365697167,4,0.0,word2vec
6,0.7095570848711638,4,0.0,word2vec
