perplexity,MinPts,probability,umap_n_components,NMI,embedding
18,26,0.9970938601136593,4,0.6286810342069721,tfidf
18,26,0.9970939776090273,4,0.6286810342069721,tfidf
18,26,0.9970933144006592,4,0.6286810342069721,tfidf
18,26,0.9970939148088788,4,0.6286810342069721,tfidf
18,24,0.9970884498591163,4,0.6268431870591965,tfidf
16,26,0.9970939408012773,4,0.586088588156087,tfidf
18,25,0.9970856491888429,4,0.6268431870591965,tfidf
17,26,0.9970904250592536,4,0.6204765118678361,tfidf
13,23,0.9970933237631653,4,0.561221676312261,tfidf
15,25,0.9970866648701225,4,0.5611041361428497,tfidf
17,27,0.9970950872318378,4,0.600036182967066,tfidf
19,29,0.9970978615519914,4,0.6281115693520816,tfidf
20,28,0.9970977815859263,4,0.6244785287509594,tfidf
18,30,0.9970913993123581,4,0.6418003247386873,tfidf
18,30,0.9970884308091315,4,0.6418003247386873,tfidf
16,30,0.9970821685443739,4,0.5869624975426101,tfidf
19,30,0.9970900341904347,4,0.6744045682594524,tfidf
20,30,0.9970895296735285,4,0.6211393411113729,tfidf
17,29,0.997084545264545,4,0.622251070788608,tfidf
19,30,0.9970875897318581,4,0.6744045682594524,tfidf
19,30,0.9970799088062755,4,0.6744045682594524,tfidf
19,30,0.9970878258979042,4,0.6744045682594524,tfidf
19,30,0.9970766919853401,4,0.6744045682594524,tfidf
20,30,0.9970783728987777,4,0.6211393411113729,tfidf
17,30,0.9970804952753737,4,0.6102904435689834,tfidf
19,29,0.9970824897695222,4,0.6281115693520816,tfidf
20,30,0.9970861236729024,4,0.6211393411113729,tfidf
19,30,0.9970776073433486,4,0.6744045682594524,tfidf
21,30,0.9970754747191319,16,0.6179698684056446,tfidf
19,29,0.9970764828599077,4,0.6281115693520816,tfidf
16,29,0.9970795946821783,4,0.5862381446656953,tfidf
19,30,0.9970882618666084,4,0.6744045682594524,tfidf
19,30,0.9970740720021039,4,0.6744045682594524,tfidf
21,30,0.997075170724666,4,0.6230381336515726,tfidf
3,30,0.9970721480433031,4,0.0,tfidf
20,29,0.9970805733210617,2,0.6309065580159553,tfidf
18,30,0.997078129727804,4,0.6418003247386873,tfidf
19,29,0.9970823287990545,4,0.6281115693520816,tfidf
19,28,0.9970743272402941,4,0.6300772471271763,tfidf
18,30,0.9970842380453547,4,0.6418003247386873,tfidf
20,29,0.9970879370346648,4,0.622501563363293,tfidf
18,30,0.9970699697120864,4,0.6418003247386873,tfidf
21,30,0.9970775316451672,4,0.6230381336515726,tfidf
17,30,0.9970779090005254,4,0.6102904435689834,tfidf
19,29,0.9970837840718095,4,0.6281115693520816,tfidf
18,28,0.9970869794811923,4,0.6168724840896544,tfidf
20,30,0.9970804956009849,4,0.6211393411113729,tfidf
18,29,0.9970905183655786,4,0.6034011996671187,tfidf
19,28,0.9970791787687141,16,0.6266436154546047,tfidf
17,29,0.9970816937910596,4,0.622251070788608,tfidf
16,30,0.9970854216750862,4,0.5869624975426101,tfidf
19,30,0.9970842262578563,4,0.6744045682594524,tfidf
18,30,0.9970882345626104,4,0.6418003247386873,tfidf
20,29,0.9970830107925246,4,0.622501563363293,tfidf
19,29,0.9970909830132992,4,0.6281115693520816,tfidf
21,30,0.9970769828413979,4,0.6230381336515726,tfidf
18,28,0.9970858582541784,4,0.6168724840896544,tfidf
20,30,0.9970732111530182,4,0.6211393411113729,tfidf
19,11,0.9970887988630279,2,0.39643838571226636,tfidf
17,27,0.9970796810330325,4,0.600036182967066,tfidf
22,29,0.997070100227396,4,0.5025884371504609,tfidf
18,30,0.997083760842222,4,0.6418003247386873,tfidf
19,30,0.9970859397414226,4,0.6744045682594524,tfidf
19,30,0.9970864898038792,4,0.6744045682594524,tfidf
19,28,0.9970859763877086,4,0.6300772471271763,tfidf
20,29,0.9970903136337596,4,0.622501563363293,tfidf
19,29,0.9970873459909005,4,0.6281115693520816,tfidf
19,30,0.997091315582923,4,0.6744045682594524,tfidf
21,30,0.9970922069316569,4,0.6230381336515726,tfidf
20,29,0.9970823698423938,4,0.622501563363293,tfidf
19,28,0.9970913373437935,4,0.6300772471271763,tfidf
19,30,0.9970885526228412,4,0.6744045682594524,tfidf
19,30,0.9970847668470161,4,0.6744045682594524,tfidf
19,30,0.9970850072774258,4,0.6744045682594524,tfidf
19,29,0.9970855875136627,4,0.6281115693520816,tfidf
21,30,0.9970842278545953,4,0.6230381336515726,tfidf
20,29,0.997081346223471,4,0.622501563363293,tfidf
19,30,0.9970877844349794,16,0.6303120498837784,tfidf
20,30,0.9970846215654019,4,0.6211393411113729,tfidf
7,28,0.9970893385609876,4,0.0,tfidf
19,29,0.9970870703573079,4,0.6281115693520816,tfidf
18,30,0.9970827127569611,4,0.6418003247386873,tfidf
19,30,0.9970797798097214,4,0.6744045682594524,tfidf
20,30,0.9970796944315929,4,0.6211393411113729,tfidf
19,29,0.9970813578983407,4,0.6281115693520816,tfidf
17,30,0.9970748625698204,4,0.6102904435689834,tfidf
19,29,0.9970853055143912,4,0.6281115693520816,tfidf
21,30,0.99707684127335,2,0.5404570146987107,tfidf
20,28,0.9970890307221704,4,0.6244785287509594,tfidf
18,30,0.9970553327398884,4,0.6418003247386873,tfidf
19,6,0.997078964505324,4,0.40735264436704777,tfidf
18,30,0.9970833590501004,4,0.6418003247386873,tfidf
20,29,0.9970868503044421,4,0.622501563363293,tfidf
19,29,0.9970959467608431,4,0.6281115693520816,tfidf
18,30,0.9970896655740826,4,0.6418003247386873,tfidf
17,30,0.9970810031089877,4,0.6102904435689834,tfidf
19,30,0.997085121688612,4,0.6744045682594524,tfidf
21,29,0.9970847759286028,4,0.6237180935415841,tfidf
19,30,0.9970868368335749,4,0.6744045682594524,tfidf
20,29,0.9970871667928755,4,0.622501563363293,tfidf
19,30,0.9970917833633139,4,0.6744045682594524,tfidf
19,30,0.9970893705592949,4,0.6744045682594524,tfidf
19,30,0.9970884767208843,4,0.6744045682594524,tfidf
19,29,0.9970911380385972,4,0.6281115693520816,tfidf
20,30,0.9970856642890391,4,0.6211393411113729,tfidf
19,30,0.9970893067417852,4,0.6744045682594524,tfidf
20,30,0.9970867246825885,4,0.6211393411113729,tfidf
19,3,0.9970831458121939,4,0.40735264436704777,tfidf
20,29,0.9970922786334178,4,0.622501563363293,tfidf
18,28,0.9970853577464228,4,0.6168724840896544,tfidf
5,7,0.9970481689127078,16,0.5708586731733457,fasttext
23,11,0.9970003693994907,16,0.7645768801214105,fasttext
3,19,0.9970196808495061,16,0.0,fasttext
29,23,0.9970569792134356,16,0.7645768801214105,fasttext
4,17,0.9970987582333419,2,0.0,fasttext
29,16,0.9970066141814109,8,0.7645768801214105,fasttext
4,20,0.9970257971554543,16,0.0,fasttext
23,23,0.9970163249134545,16,0.7645768801214105,fasttext
4,9,0.9970674797844399,4,0.4303333141309051,fasttext
28,19,0.9970848357221526,2,0.7644349606550258,fasttext
16,3,0.9970012227232011,4,0.7596144733634819,fasttext
22,26,0.9970419816366417,16,0.7645768801214105,fasttext
23,29,0.9970365052210755,8,0.7441717473617403,fasttext
17,12,0.9970597943069882,16,0.7645768801214105,fasttext
30,12,0.9970339500618839,16,0.7645768801214105,fasttext
11,1,0.9970591838501572,16,0.7637410275911881,fasttext
26,30,0.9970108602047506,8,0.7645768801214105,fasttext
21,24,0.9970267396846023,4,0.7633448784219025,fasttext
19,14,0.997003721346182,2,0.7501789509516138,fasttext
11,6,0.9970434449410207,16,0.7637410275911883,fasttext
26,23,0.9970170069315198,16,0.7645768801214105,fasttext
30,15,0.9970019377473954,8,0.7645768801214105,fasttext
27,11,0.9970096016244958,8,0.7645768801214105,fasttext
25,16,0.9970097650513986,8,0.7645768801214105,fasttext
29,26,0.9970003910413471,8,0.7645768801214105,fasttext
24,21,0.9970265803088884,8,0.7645768801214105,fasttext
19,8,0.9970533676579076,2,0.7501789509516138,fasttext
13,17,0.9970084765708674,4,0.6994228435770702,fasttext
28,5,0.9970315790371929,16,0.7645768801214105,fasttext
8,14,0.9970186321728547,16,0.5970902821718924,fasttext
20,10,0.9970465469136378,8,0.7645768801214105,fasttext
24,22,0.997017743792841,16,0.7645768801214105,fasttext
27,25,0.9970139319220296,16,0.7645768801214105,fasttext
22,28,0.9970078287374704,16,0.7645768801214105,fasttext
30,19,0.9970201255629166,16,0.7645768801214105,fasttext
25,18,0.9970056134380734,16,0.7645768801214105,fasttext
18,21,0.9970142381558252,2,0.7029502065158831,fasttext
14,27,0.9970221594908919,16,0.6733020270106306,fasttext
28,23,0.9970007769807668,4,0.7633448784219025,fasttext
23,13,0.9970131046934781,16,0.7645768801214105,fasttext
21,20,0.9970065069193531,16,0.7645768801214105,fasttext
2,25,0.9970421436728502,16,0.0,fasttext
22,28,0.9970381020601592,16,0.7645768801214105,fasttext
16,26,0.9970673485183902,16,0.7037530750363264,fasttext
26,30,0.9970245022278958,16,0.7645768801214105,fasttext
24,23,0.9970317025646274,2,0.7644349606550258,fasttext
28,9,0.9970517475157031,16,0.7645768801214105,fasttext
22,17,0.9970038617581983,4,0.7633448784219025,fasttext
29,19,0.9970121042801259,8,0.7645768801214105,fasttext
17,25,0.9970156061524181,16,0.7050093647853428,fasttext
20,4,0.9970046148666425,8,0.7645768801214105,fasttext
15,12,0.9970574599966219,16,0.7645768801214105,fasttext
17,11,0.9970633269935502,16,0.7645768801214105,fasttext
12,7,0.997073252307997,16,0.7637410275911883,fasttext
26,14,0.9970482219135286,16,0.7645768801214105,fasttext
9,16,0.9970538506099156,16,0.6498127850757864,fasttext
19,9,0.9970005046701491,8,0.7645768801214105,fasttext
25,11,0.9970090687463669,2,0.7644349606550258,fasttext
23,15,0.9970295100260285,4,0.7633448784219025,fasttext
27,21,0.9970374931031791,16,0.7645768801214105,fasttext
30,1,0.997044341187178,8,0.7645768801214105,fasttext
29,13,0.9970497598929425,16,0.7645768801214105,fasttext
29,12,0.997022717168498,16,0.7645768801214105,fasttext
30,10,0.9970560318279599,16,0.7645768801214105,fasttext
27,24,0.9970404919829605,16,0.7645768801214105,fasttext
21,7,0.997011430066185,16,0.7645768801214105,fasttext
25,13,0.9970461408770092,16,0.7645768801214105,fasttext
26,8,0.9970337362458446,8,0.7645768801214105,fasttext
20,22,0.9970177376052562,16,0.7645768801214105,fasttext
28,15,0.9970040906897346,2,0.7644349606550258,fasttext
24,24,0.9970068632700639,16,0.7645768801214105,fasttext
23,30,0.9970145116249313,8,0.7441717473617403,fasttext
27,28,0.9970112310025812,8,0.7645768801214105,fasttext
30,27,0.997027764090271,8,0.7645768801214105,fasttext
29,18,0.997021422642861,8,0.7645768801214105,fasttext
26,29,0.9970083915822887,4,0.7633448784219025,fasttext
24,26,0.9970028082811109,16,0.7645768801214105,fasttext
28,22,0.9970106086385591,8,0.7645768801214105,fasttext
22,10,0.9970001114528674,16,0.7645768801214105,fasttext
27,27,0.9970190967628741,16,0.7645768801214105,fasttext
25,12,0.9970152939152988,16,0.7645768801214105,fasttext
21,23,0.9970065138124287,16,0.7645768801214105,fasttext
6,29,0.997018376732428,16,0.0,fasttext
26,20,0.9970239481443666,16,0.7645768801214105,fasttext
18,25,0.997002994380018,16,0.7307584656636118,fasttext
28,23,0.9970059736312321,8,0.7645768801214105,fasttext
24,18,0.9970252312424311,2,0.7644349606550258,fasttext
29,24,0.9970128563040439,16,0.7645768801214105,fasttext
30,20,0.9970174851450968,16,0.7645768801214105,fasttext
25,21,0.9970090034340958,4,0.7633448784219025,fasttext
23,26,0.9970354328091218,16,0.7645768801214105,fasttext
30,14,0.9970023282203015,8,0.7645768801214105,fasttext
29,12,0.9970057772404217,8,0.7645768801214105,fasttext
28,16,0.9970095753025647,8,0.7645768801214105,fasttext
29,17,0.9970023913890341,8,0.7645768801214105,fasttext
27,13,0.997015858347982,8,0.7645768801214105,fasttext
26,11,0.9970129665590908,16,0.7645768801214105,fasttext
14,14,0.9970078299330856,16,0.7501939767416079,fasttext
22,2,0.9970050191374807,16,0.7645768801214105,fasttext
28,8,0.9970208616656485,8,0.7645768801214105,fasttext
20,10,0.9970015130054071,16,0.7645768801214105,fasttext
30,11,0.9970109120354705,8,0.7645768801214105,fasttext
27,15,0.9970045767303135,8,0.7645768801214105,fasttext
27,9,0.9970077521929729,8,0.7645768801214105,fasttext
28,12,0.997000246760819,8,0.7645768801214105,fasttext
25,30,0.997012569310358,2,0.7444072807529466,fasttext
30,22,0.9970097925935221,16,0.7645768801214105,fasttext
26,27,0.9970154810247778,8,0.7645768801214105,fasttext
29,6,0.9970399527079794,4,0.7633448784219025,fasttext
23,25,0.997007488685789,16,0.7645768801214105,fasttext
24,10,0.9970038690401091,16,0.7645768801214105,fasttext
25,16,0.9970143379024429,8,0.7645768801214105,fasttext
26,15,0.9970196411108088,8,0.7645768801214105,fasttext
23,13,0.9970107674879666,8,0.7645768801214105,fasttext
21,19,0.9970167604180159,8,0.7645768801214105,fasttext
25,11,0.9970233367329339,8,0.7645768801214105,fasttext
10,14,0.9970594299144221,16,0.6949527610339938,fasttext
27,17,0.9970267706935166,16,0.7645768801214105,fasttext
24,23,0.9970133764607011,8,0.7645768801214105,fasttext
29,29,0.9970062057381723,16,0.7645768801214105,fasttext
28,24,0.9970089861265536,2,0.7644349606550258,fasttext
29,21,0.9970001602022974,8,0.7645768801214105,fasttext
30,28,0.9970030846733777,8,0.7645768801214105,fasttext
27,26,0.9970046759711477,8,0.7645768801214105,fasttext
28,13,0.9970025801159217,8,0.7645768801214105,fasttext
30,18,0.9970116549892886,16,0.7645768801214105,fasttext
22,12,0.9970067917029033,8,0.7645768801214105,fasttext
29,9,0.997031267430007,16,0.7645768801214105,fasttext
26,22,0.9970515409165708,4,0.7633448784219025,fasttext
16,24,0.997044727047764,8,0.683622092705468,fasttext
19,20,0.9970091758912175,16,0.7645768801214105,fasttext
24,25,0.9970212656349887,8,0.7645768801214105,fasttext
23,23,0.9970013115629932,8,0.7645768801214105,fasttext
25,11,0.99703566528543,8,0.7645768801214105,fasttext
26,21,0.9970285799226277,8,0.7645768801214105,fasttext
22,16,0.9970259477592598,16,0.7645768801214105,fasttext
28,22,0.9970170094660291,8,0.7645768801214105,fasttext
24,28,0.9970337839849689,16,0.7645768801214105,fasttext
18,27,0.9970050243534859,8,0.6780444578407616,fasttext
12,26,0.9970134464454122,16,0.6359272671719801,fasttext
21,13,0.9970189524548071,8,0.7645768801214105,fasttext
29,6,0.9970304662078301,16,0.7645768801214105,fasttext
28,15,0.9970290905378443,16,0.7645768801214105,fasttext
27,5,0.9970324017492734,16,0.7645768801214105,fasttext
30,3,0.9970393095185485,16,0.7645768801214105,fasttext
27,23,0.9970420251598621,16,0.7645768801214105,fasttext
25,17,0.9970367703651288,16,0.7645768801214105,fasttext
15,24,0.9970224929562795,2,0.6799473434083936,fasttext
26,25,0.9970276119018454,8,0.7645768801214105,fasttext
29,19,0.9970075051693728,16,0.7645768801214105,fasttext
7,14,0.9970243671398253,8,0.5756466945213475,fasttext
22,10,0.9970466986181542,8,0.7645768801214105,fasttext
20,8,0.9970506040600757,8,0.7645768801214105,fasttext
23,12,0.99703351650537,8,0.7645768801214105,fasttext
19,10,0.9970420395174382,8,0.7645768801214105,fasttext
24,9,0.9970530941450562,16,0.7645768801214105,fasttext
30,12,0.9970477597065063,4,0.7633448784219025,fasttext
3,11,0.9970388256889219,8,0.08884437106940189,fasttext
17,7,0.9970104424960773,16,0.7645768801214105,fasttext
28,16,0.997003570953218,8,0.7645768801214105,fasttext
21,18,0.9970156546469249,16,0.7645768801214105,fasttext
24,22,0.9970202572011391,16,0.7645768801214105,fasttext
23,23,0.9970493865864283,16,0.7645768801214105,fasttext
25,22,0.997018214193077,16,0.7645768801214105,fasttext
20,24,0.997060645365589,16,0.7441717473617403,fasttext
22,21,0.9970559469756314,8,0.7645768801214105,fasttext
27,11,0.997014265679158,16,0.7645768801214105,fasttext
29,30,0.9970122098016249,16,0.7645768801214105,fasttext
26,20,0.9970002281288701,8,0.7645768801214105,fasttext
23,25,0.9970443891903554,16,0.7645768801214105,fasttext
25,23,0.997030304807448,8,0.7645768801214105,fasttext
28,26,0.9970152926366835,16,0.7645768801214105,fasttext
24,27,0.9970093066784558,16,0.7645768801214105,fasttext
27,24,0.9970175723583676,16,0.7645768801214105,fasttext
30,12,0.9970057843726133,16,0.7645768801214105,fasttext
29,17,0.9970116378663997,2,0.7644349606550258,fasttext
26,4,0.9970024573145588,16,0.7645768801214105,fasttext
28,22,0.9970368775014382,8,0.7645768801214105,fasttext
27,25,0.9970251597382417,16,0.7645768801214105,fasttext
29,29,0.9970141322828084,8,0.7645768801214105,fasttext
25,14,0.9970076831650477,4,0.7633448784219025,fasttext
21,28,0.9970104132094129,16,0.7441717473617403,fasttext
22,26,0.9970053847352759,16,0.7645768801214105,fasttext
23,29,0.9970077876559021,16,0.7645768801214105,fasttext
30,28,0.9970219294771955,16,0.7645768801214105,fasttext
24,30,0.9970346609564428,16,0.7645768801214105,fasttext
28,23,0.9970037008553803,8,0.7645768801214105,fasttext
25,10,0.9970629308560109,16,0.7645768801214105,fasttext
22,27,0.9970315750427698,8,0.7441717473617403,fasttext
26,11,0.9970125501753789,16,0.7645768801214105,fasttext
23,21,0.9970278057446758,16,0.7645768801214105,fasttext
30,20,0.9970199048170896,16,0.7645768801214105,fasttext
29,19,0.9970158078400414,16,0.7645768801214105,fasttext
30,21,0.9970234896896943,16,0.7645768801214105,fasttext
30,15,0.9970193896014602,16,0.7645768801214105,fasttext
17,18,0.9970014340328411,8,0.7397606658828224,fasttext
29,13,0.9970162486273833,16,0.7645768801214105,fasttext
24,16,0.9970172560951505,8,0.7645768801214105,fasttext
27,22,0.9970099587747965,16,0.7645768801214105,fasttext
15,26,0.9970455770037457,8,0.6672323809077126,fasttext
