density_threshold,distance_threshold,umap_n_components,NMI,embedding
0.012323160757777743,0.9287845338506386,4,0.7162731365295935,BERT
0.04379289196914349,0.8905200300777026,4,0.7162731365295935,BERT
0.07471954220975267,0.9701780171396915,4,0.7355079866899495,BERT
0.0357287410822402,0.9354115951813361,4,0.7162731365295935,BERT
0.10058863094657276,0.8644499722773606,4,0.7162731365295935,BERT
0.010743540602628686,0.9658953912104719,4,0.7355079866899495,BERT
0.043056196600057606,0.977209980001611,4,0.7355079866899495,BERT
0.06292570046252662,0.9304538594555615,4,0.7162731365295935,BERT
0.08758894820074295,0.9018990533133144,4,0.7162731365295935,BERT
0.03389593581931357,0.9743201769548232,4,0.7355079866899495,BERT
0.11525440379536471,0.9964307137712813,4,0.7355079866899495,BERT
0.06571337291400794,0.9431077287736996,4,0.7162731365295935,BERT
0.03050373170558456,0.8893745966673964,4,0.7162731365295935,BERT
0.09199988216928698,0.9624067579157607,4,0.7355079866899495,BERT
0.12096537965614862,0.9992835453825668,4,0.7355079866899495,BERT
0.07755838831456147,0.9755614227231857,4,0.7355079866899495,BERT
0.06417640966829061,0.9489876838279196,4,0.7162731365295935,BERT
0.013040481826351435,0.9173465455721466,4,0.7162731365295935,BERT
0.082555679185181,0.9774400215657886,4,0.7355079866899495,BERT
0.0451210799292402,0.943052568132321,4,0.7162731365295935,BERT
0.13589542522121634,0.8586386457615925,4,0.7162731365295935,BERT
0.10448922865041521,0.9030715116096687,4,0.7162731365295935,BERT
0.05052479284166664,0.9719563981985222,4,0.7355079866899495,BERT
0.02732318276583852,0.9295143079387421,4,0.7162731365295935,BERT
0.07241576905911869,0.953104881040023,4,0.7162731365295935,BERT
0.019077319527761285,0.9713595154229302,4,0.7355079866899495,BERT
0.012835305227904492,0.9979232652663844,4,0.7355079866899495,BERT
0.09996242666392108,0.9596384149913347,4,0.7355079866899495,BERT
0.05007723621501279,0.9112029782221692,4,0.7162731365295935,BERT
0.13355236433196194,0.9804313995900888,4,0.7355079866899495,BERT
0.0780015200161512,0.9402794931282312,4,0.7162731365295935,BERT
0.010108986700828593,0.8774620856928959,4,0.7162731365295935,BERT
0.15695059015335777,0.9761493130091353,4,0.7355079866899495,BERT
0.11635737806896479,0.9999325018492135,8,0.7343676312328651,BERT
0.035514169034928884,0.9523022817574281,2,0.7216357051140819,BERT
0.0465359022205179,0.9791946193675397,4,0.7355079866899495,BERT
0.06592160306716137,0.9242550481962278,4,0.7162731365295935,BERT
0.08733219773034372,0.9663874032043133,4,0.7355079866899495,BERT
0.03600700745160419,0.9000545297433472,4,0.7162731365295935,BERT
0.05651557592899918,0.9362521075536856,4,0.7162731365295935,BERT
0.033346594402873034,0.999967946777236,4,0.7355079866899495,BERT
0.11781619980900415,0.9785231526793295,4,0.7355079866899495,BERT
0.1032707650371673,0.9515033003291372,4,0.7162731365295935,BERT
0.141785491707054,0.9185167580448858,4,0.7162731365295935,BERT
0.06799035308680422,0.9623942326309397,4,0.7355079866899495,BERT
0.03171885017745327,0.9790984215671289,4,0.7355079866899495,BERT
0.010674542794416701,0.9792360736477898,4,0.7355079866899495,BERT
0.04242751201992839,0.9375973223922504,4,0.7162731365295935,BERT
0.08492741761163375,0.8940557514061809,4,0.7162731365295935,BERT
0.055351335770153914,0.9625489381881283,4,0.7355079866899495,BERT
0.027060950101145734,0.9139527426322013,4,0.7162731365295935,BERT
0.09666109551200128,0.9993234994688852,4,0.7355079866899495,BERT
0.16835670982717083,0.9484936105293716,2,0.7216357051140819,BERT
0.07262423945700569,0.8793224864299501,8,0.715773851905764,BERT
0.12527753039761858,0.9774685092939799,4,0.7355079866899495,BERT
0.10712651660614537,0.9830566416462817,4,0.7355079866899495,BERT
0.01013250602949876,0.9993736624503756,4,0.7355079866899495,BERT
0.05049472944051101,0.960030951727348,4,0.7355079866899495,BERT
0.14963648394960377,0.9290027161764608,4,0.7162731365295935,BERT
0.08164463554547718,0.9425804537250029,4,0.7162731365295935,BERT
0.030998796616978193,0.9678096697677168,4,0.7355079866899495,BERT
0.12128139239057598,0.9864123625459571,4,0.7355079866899495,BERT
0.05135869149223335,0.6175892428050753,4,0.6837835697746268,BERT
0.09517781689563837,0.9149668379972272,4,0.7162731365295935,BERT
0.17600780987136264,0.9999996970195668,4,0.7355079866899495,BERT
0.07076515954839133,0.9560504494098997,4,0.7355079866899495,BERT
0.09195906199983181,0.9636085983517185,4,0.7355079866899495,BERT
0.029368756661342074,0.9391245196377894,4,0.7162731365295935,BERT
0.13867766547676655,0.9764241808377209,4,0.7355079866899495,BERT
0.057858313852254414,0.8509254058337816,4,0.7162731365295935,BERT
0.10569972960919732,0.9599937017653054,4,0.7355079866899495,BERT
0.01086118966373506,0.9275530056718025,4,0.7162731365295935,BERT
0.20451179958190333,0.9022083691018772,4,0.7162731365295935,BERT
0.07879019960289743,0.983510405969996,2,0.7216357051140819,BERT
0.04202199067559467,0.9479388157656318,8,0.715773851905764,BERT
0.13525111816716975,0.9968665207569315,4,0.7355079866899495,BERT
0.11278765784754383,0.9987030527232287,4,0.7355079866899495,BERT
0.1573207759624175,0.9703062049410323,4,0.7355079866899495,BERT
0.12286828057656372,0.9819348123936416,4,0.7355079866899495,BERT
