bandwidth,umap_n_components,NMI,embedding
0.7600815354410925,8,0.6866965281160986,word2vec
0.8405651229502663,8,0.6863713526979001,word2vec
0.7172831991805945,2,0.6275801490315867,word2vec
0.6317715663229047,4,0.6206580955812538,word2vec
0.7475380951602981,2,0.6377863117516231,word2vec
0.8530416403563305,8,0.6916057815798372,word2vec
0.902879432688188,8,0.7139866424674631,word2vec
0.8545397718212897,8,0.6924870403340682,word2vec
0.781535448381374,8,0.6816288193028656,word2vec
0.8655914885662337,16,0.6966598625212658,word2vec
0.900929455373014,8,0.7139866424674631,word2vec
0.7998435041816069,8,0.6864051695242251,word2vec
0.714692989060697,4,0.6452801957755507,word2vec
0.8536663637492838,8,0.6930581104726575,word2vec
0.7514373791976631,16,0.6643749638301251,word2vec
0.8228145895743239,2,0.6592406970928373,word2vec
0.9099407412768657,8,0.7155657758203614,word2vec
0.9050619452443164,8,0.7122923928333081,word2vec
0.8667618600518662,8,0.6913330254385079,word2vec
0.8717329729936123,8,0.6901528207734571,word2vec
0.9057185416296496,8,0.7122923928333081,word2vec
0.80779020937416,16,0.6619496474521933,word2vec
0.7709187583720919,8,0.6865449196563933,word2vec
0.48536127398953044,4,0.5554389836008452,word2vec
0.5805361667103521,8,0.601462603064902,word2vec
0.9075846544366376,8,0.7121081200382423,word2vec
0.8741313949438849,8,0.689950403747984,word2vec
0.8241188136657707,8,0.6873244075753326,word2vec
0.8834628931741928,8,0.6905999721583215,word2vec
0.8333921254941836,8,0.6867079070985515,word2vec
0.9086627744949757,8,0.7121081200382423,word2vec
0.7953748981107367,2,0.6540495565804716,word2vec
0.8730426913875081,8,0.6910728498440939,word2vec
0.8337393051685795,8,0.6867391479207032,word2vec
0.7378365274729742,16,0.666403105159402,word2vec
0.7791157832929047,8,0.6815753281271961,word2vec
0.886387664987533,8,0.6905999721583215,word2vec
0.9099553692345586,8,0.7155657758203614,word2vec
0.8397416015331344,8,0.6864035903500277,word2vec
0.8697610326576289,8,0.6900612088808974,word2vec
0.8819351125267012,8,0.691224516329791,word2vec
0.9093304572663026,4,0.7147343718056137,word2vec
0.8039917797969752,4,0.6782452204851045,word2vec
0.8472408242463481,4,0.6676733714427947,word2vec
0.9096584386817154,4,0.7147343718056137,word2vec
0.9090096438710911,4,0.7075291427237584,word2vec
0.8870448404591634,4,0.7137236220711367,word2vec
0.8542115729374801,4,0.691657233943081,word2vec
0.8847113899401017,4,0.7138136085054599,word2vec
0.8189263381389867,4,0.6788075686252888,word2vec
0.8595726902684678,4,0.6840508764549746,word2vec
0.909835054566584,4,0.7147343718056137,word2vec
0.7865661239870227,4,0.6663864679015732,word2vec
0.8309654543652617,4,0.690900281035778,word2vec
0.8489515237023646,4,0.6830525468531435,word2vec
0.9092135425188174,2,0.6759352426105337,word2vec
0.8862307769232528,4,0.7138136085054599,word2vec
0.8889015510488467,4,0.7137236220711367,word2vec
0.863523921577837,4,0.6929322301798788,word2vec
0.8151614766582217,4,0.6789467097324844,word2vec
0.8804473728966127,4,0.7141593668717623,word2vec
0.8608182389402715,4,0.6840750215444322,word2vec
0.9099161958473603,16,0.7013264641112419,word2vec
0.8402586709952817,4,0.6908268799011164,word2vec
0.8879992438879257,2,0.6643480940735919,word2vec
0.8040795490414003,4,0.6782452204851045,word2vec
0.8849039859486464,4,0.7138136085054599,word2vec
0.8713250804773072,4,0.7146842064053973,word2vec
0.8665797484657429,4,0.6928410568242275,word2vec
0.8298484764900971,4,0.691557542432101,word2vec
0.8957971489818015,8,0.713169413115584,word2vec
0.8481651709398781,4,0.6837021654579439,word2vec
0.8712309039537479,8,0.6901528207734571,word2vec
0.8180972290981192,8,0.6867175032326195,word2vec
0.7690391411143718,16,0.6672336057883691,word2vec
0.9088445965664655,4,0.7075291427237584,word2vec
0.8877654216625687,4,0.7137236220711367,word2vec
0.8738525872023971,4,0.7149234487256432,word2vec
0.8671254224740795,4,0.6928410568242275,word2vec
0.8417010229540232,4,0.6909903792180341,word2vec
0.8955414719523903,8,0.713169413115584,word2vec
0.7918991852361402,4,0.6664594438791869,word2vec
0.8721083418363395,8,0.6901528207734571,word2vec
0.847882155097964,4,0.6909568546613986,word2vec
0.8978557123363939,8,0.7122923928333081,word2vec
0.8252334702835572,2,0.6592406970928374,word2vec
0.8768834201116589,4,0.7144012788141625,word2vec
0.8774579174637246,4,0.7139349998080634,word2vec
0.8575555104744733,4,0.6840750215444322,word2vec
0.9092984780324269,4,0.7075291427237584,word2vec
0.8907271267865358,4,0.7109096470717889,word2vec
0.8676493634163118,8,0.6913330254385079,word2vec
0.8360560956767347,4,0.6915920252723322,word2vec
0.8064547028541242,8,0.686577827793478,word2vec
0.8947980357482199,4,0.6982656453849989,word2vec
0.8753328721064574,8,0.689950403747984,word2vec
0.8801519196409048,4,0.7141593668717623,word2vec
0.8569763545747238,4,0.6847753647795788,word2vec
0.9081676140471534,4,0.7075291427237584,word2vec
0.878214970004187,4,0.7142794343634079,word2vec
0.8782805943503906,4,0.7142794343634079,word2vec
0.8409228308984845,4,0.6908268799011164,word2vec
0.8788010288551654,4,0.7142794343634079,word2vec
0.7856589720304835,4,0.6663864679015732,word2vec
0.8186189413387994,4,0.6786875753678053,word2vec
0.8740305564621723,4,0.7149234487256432,word2vec
0.8778972568873877,4,0.7142794343634079,word2vec
0.8570218454671787,4,0.6850616087202488,word2vec
0.8795667704308717,4,0.7142794343634079,word2vec
0.8501845537155872,4,0.690452767042885,word2vec
0.8724585767239732,4,0.7142794343634079,word2vec
0.8279873965873976,4,0.6837198352844265,word2vec
0.8921570465824031,4,0.6991310223431937,word2vec
0.8613630066106154,4,0.6893708617736373,word2vec
0.7563231870816973,4,0.6675650592582023,word2vec
0.8041666631304062,4,0.6782452204851045,word2vec
0.8791460470335525,4,0.7148029487891474,word2vec
0.8909484856184291,4,0.7109096470717889,word2vec
0.9094878569066088,4,0.7147343718056137,word2vec
0.8386028011631289,4,0.6908893465835917,word2vec
0.3958211025818721,4,0.5169177186474554,word2vec
0.908200767722162,4,0.7075291427237584,word2vec
0.9099853194689861,4,0.7142082204204299,word2vec
0.8612649441222984,16,0.6880840333991682,word2vec
0.8786049546079301,4,0.7142794343634079,word2vec
0.893274576986494,4,0.6991310223431937,word2vec
0.8810583291497189,4,0.7141593668717623,word2vec
0.8496318501458107,4,0.690452767042885,word2vec
0.8745195308178514,4,0.7149234487256432,word2vec
0.8654430878602817,4,0.6928410568242275,word2vec
0.9096316120264475,4,0.7147343718056137,word2vec
0.8951542457096217,4,0.6982656453849989,word2vec
0.8346981768717092,4,0.690900281035778,word2vec
0.9085957677732064,2,0.6761248102651387,word2vec
0.8533577633435964,4,0.691657233943081,word2vec
0.9099030035850852,4,0.7147343718056137,word2vec
0.909994045739685,4,0.7142082204204299,word2vec
0.8913264374090447,4,0.6991310223431937,word2vec
0.8699112261092112,4,0.6927018516243969,word2vec
0.8915790883669057,4,0.6984843814134305,word2vec
0.8744407768279451,4,0.7149234487256432,word2vec
0.8594170465778407,4,0.6840508764549746,word2vec
0.8947282039678967,4,0.6982656453849989,word2vec
0.819049737824493,4,0.6788075686252888,word2vec
0.9097246930518977,4,0.7147343718056137,word2vec
0.8963146590396917,16,0.6952268790613717,word2vec
0.6740872049937396,4,0.6277042997052508,word2vec
0.9093012283075322,4,0.7075291427237584,word2vec
0.8740407596178272,4,0.7149234487256432,word2vec
0.8694765129808512,4,0.6927018516243969,word2vec
0.8455846713624128,4,0.6678519641523012,word2vec
0.8912939838851013,4,0.6991310223431937,word2vec
0.8720544764627908,4,0.7148029487891474,word2vec
0.8567864871170112,4,0.6847753647795788,word2vec
0.9095724169669511,4,0.7147343718056137,word2vec
0.8972507446377078,4,0.6973333747467494,word2vec
0.8734916521567291,4,0.7149234487256431,word2vec
0.9082576465249398,4,0.7075291427237584,word2vec
0.9089816241999373,4,0.7075291427237584,word2vec
0.8687340723696102,4,0.6927018516243969,word2vec
0.8385118384357965,4,0.6908893465835917,word2vec
0.8879462338871705,4,0.7137236220711367,word2vec
0.7284606260667499,2,0.6406639561009402,word2vec
0.884410598620035,4,0.7138136085054599,word2vec
0.8610239571403536,4,0.6840750215444322,word2vec
0.6168358689370719,4,0.6192991317613323,word2vec
0.8781400795466289,4,0.7142794343634079,word2vec
0.8921516548850238,4,0.6991310223431937,word2vec
0.9091167077472201,4,0.7075291427237584,word2vec
0.8718364078817101,4,0.7146842064053973,word2vec
0.848293937127072,4,0.6837021654579439,word2vec
0.8680144633603485,4,0.6928161991250115,word2vec
0.8903347056980815,4,0.7114381075553289,word2vec
0.9093977012457541,4,0.7147343718056137,word2vec
0.5662103836686356,4,0.5857374630660134,word2vec
0.2799549119674406,8,0.47041463338073264,tfidf
0.07887134972405327,2,0.40978170544739256,tfidf
0.18118054917131007,8,0.4257456647317118,tfidf
0.3193215122749598,4,0.4854346204664401,tfidf
0.19256977412620935,2,0.45416978750490106,tfidf
0.7152285379108251,4,0.5737123924083476,tfidf
0.3253197090048675,8,0.4866546464102979,tfidf
0.10655150046883291,4,0.4041555030420686,tfidf
0.3015403835350001,16,0.47517714199855127,tfidf
0.8605288362172836,4,0.6505829248325574,tfidf
0.8890038584989348,16,0.6314443187960229,tfidf
0.8971445191683134,16,0.6329673434610513,tfidf
0.8666283008977009,16,0.6360252287079401,tfidf
0.6603964765649621,16,0.5737976222394678,tfidf
0.5684759353456803,4,0.5448479097699012,tfidf
0.7662836997736184,16,0.6011512344780531,tfidf
0.5185953045504629,4,0.5366549338795791,tfidf
0.8031593249021778,2,0.5972545978294441,tfidf
0.5981854605303372,16,0.5521043333449185,tfidf
0.8174047412137855,4,0.6198129453801027,tfidf
0.7020055627909891,4,0.577077376368107,tfidf
0.8995303344694225,16,0.6329673434610513,tfidf
0.9086565635557486,16,0.6367701701615756,tfidf
0.8096559707122133,16,0.6096213465674848,tfidf
0.8407744020434796,16,0.6141641999321958,tfidf
0.7430063765411025,16,0.5761188233823421,tfidf
0.6567231519531408,2,0.5805230746550921,tfidf
0.8424939711510361,8,0.6124616980347377,tfidf
0.9089889695144784,16,0.6367701701615756,tfidf
0.7631671892563577,8,0.5846112181019902,tfidf
0.9033713702655615,4,0.6523352691647452,tfidf
0.8916412488526223,4,0.652091154977393,tfidf
0.7974913004780795,4,0.607672477086443,tfidf
0.8523533491549912,4,0.6510593877136231,tfidf
0.8540772297345484,4,0.6512541924810288,tfidf
0.7446921509245504,4,0.5791537200479817,tfidf
0.8472539806758856,4,0.6518453793537924,tfidf
0.7855012508100804,4,0.6028461853454465,tfidf
0.7093209165571746,4,0.5752728692794503,tfidf
0.8330994559914967,4,0.6511127349715161,tfidf
0.4415051293665991,4,0.5250203042061956,tfidf
0.8353856542855448,4,0.6511127349715161,tfidf
0.8548247771328568,4,0.6512541924810288,tfidf
0.8686096496189671,4,0.6503880379902696,tfidf
0.7694778677481714,4,0.5996559243574713,tfidf
0.8689373631631117,4,0.6503880379902696,tfidf
0.7962422548761022,2,0.5971604108857503,tfidf
0.8927231397839138,4,0.652091154977393,tfidf
0.909192918888136,8,0.6336211466739273,tfidf
0.877610336952327,4,0.6519788870060673,tfidf
0.8112740158750517,4,0.6195900810789692,tfidf
0.87884305221347,4,0.6519788870060673,tfidf
0.8760173312607057,4,0.6501436579633885,tfidf
0.8791767939555148,4,0.6519788870060673,tfidf
0.8815566628873376,4,0.6519788870060673,tfidf
0.9073317221563336,4,0.6523352691647452,tfidf
0.9093260166708679,4,0.6518540414047532,tfidf
0.8129183914917402,2,0.596504351696493,tfidf
0.7352232554319195,4,0.580117806475051,tfidf
0.7840040236310851,4,0.6028461853454465,tfidf
0.8189827394919458,8,0.6102133442682672,tfidf
0.8758884519513044,4,0.6501436579633885,tfidf
0.8731388664499491,4,0.6508379608398275,tfidf
0.8869540492974933,4,0.6523059254580592,tfidf
0.8329235313051521,4,0.6511127349715161,tfidf
0.8965571142513176,4,0.652091154977393,tfidf
0.9093761122873312,4,0.6518540414047532,tfidf
0.8172096955764467,2,0.5969351853644239,tfidf
0.8891043555626628,4,0.651612791433726,tfidf
0.7651065459207306,4,0.5878304675798606,tfidf
0.8474453654651403,4,0.6518453793537924,tfidf
0.8856264724618522,4,0.6512842712457426,tfidf
0.8584918709713254,4,0.6505829248325574,tfidf
0.8915159741842658,4,0.652091154977393,tfidf
0.8286767752885762,4,0.6507894438662988,tfidf
0.9050750607411079,4,0.6523352691647452,tfidf
0.8972186818550677,8,0.6339334685128396,tfidf
0.7998805538809682,4,0.6073937722747991,tfidf
0.8475407570710496,4,0.6518453793537924,tfidf
0.7828294233150025,4,0.6029724832486981,tfidf
0.9092661557709586,4,0.6518540414047532,tfidf
0.8845772727942333,4,0.6519788870060673,tfidf
0.8618810840861495,4,0.6505829248325574,tfidf
0.8272809424239094,4,0.6511127349715161,tfidf
0.8528087667443195,4,0.6510593877136231,tfidf
0.8920784544882128,4,0.652091154977393,tfidf
0.8952923110758869,2,0.6055157944493147,tfidf
0.8352141684981048,4,0.6511127349715161,tfidf
0.8924392219928906,4,0.652091154977393,tfidf
0.8660494288146182,4,0.6503880379902696,tfidf
0.807781150136571,8,0.5980529060879743,tfidf
0.8939977562897866,4,0.652091154977393,tfidf
0.8605317028465227,4,0.6505829248325574,tfidf
0.9082699763154242,4,0.651362083053349,tfidf
0.8888406070791496,4,0.651612791433726,tfidf
0.840065679467154,4,0.6511769729690849,tfidf
0.8666082274127361,4,0.6503880379902696,tfidf
0.8909552027721418,16,0.6324881642185581,tfidf
0.850944440756557,4,0.6510593877136231,tfidf
0.8213467302324258,4,0.6198971162333313,tfidf
0.794775450252967,4,0.6026584701890587,tfidf
0.8917769590427688,4,0.652091154977393,tfidf
0.8934371931725167,4,0.652091154977393,tfidf
0.9090639692086749,4,0.6518540414047532,tfidf
0.8694587974562744,4,0.6503880379902696,tfidf
0.8395203723096384,4,0.6511769729690849,tfidf
0.8741307250931043,4,0.6508379608398275,tfidf
0.8915190648692763,2,0.6054737825544694,tfidf
0.8241874469395183,4,0.6404581811380102,tfidf
0.8562282611063929,4,0.6512541924810288,tfidf
0.9092231644967956,4,0.6518540414047532,tfidf
0.8896021487499756,4,0.651612791433726,tfidf
0.8756369676251174,4,0.6501436579633885,tfidf
0.888356953608568,4,0.651612791433726,tfidf
0.8427123894809377,4,0.6511769729690849,tfidf
0.8635273221892876,4,0.6513233009125243,tfidf
0.8974884754638566,16,0.6329673434610513,tfidf
0.8098219604098968,8,0.6074379044574858,tfidf
0.8759631244929165,4,0.6501436579633885,tfidf
0.8509453463307826,4,0.6510593877136231,tfidf
0.8283843060227254,4,0.6507894438662988,tfidf
0.8957312378138175,4,0.652091154977393,tfidf
0.9096885070366717,4,0.651362083053349,tfidf
0.8810477304663795,4,0.6519788870060673,tfidf
0.8592070524865871,4,0.6505829248325574,tfidf
0.8962945177443508,4,0.652091154977393,tfidf
0.8728091649167942,4,0.6508379608398275,tfidf
0.8452479493805276,4,0.6511769729690849,tfidf
0.8893194692742526,4,0.651612791433726,tfidf
0.7875647151392738,2,0.6005029577001039,tfidf
0.8317705065661344,4,0.6511127349715161,tfidf
0.8930127800090807,4,0.652091154977393,tfidf
0.9068381615019153,4,0.6523352691647452,tfidf
0.9089957629495318,4,0.6518540414047532,tfidf
0.8670703404822504,4,0.6503880379902696,tfidf
0.8831229201475931,4,0.6512842712457426,tfidf
0.86054019973202,4,0.6505829248325574,tfidf
0.8960684567437887,4,0.652091154977393,tfidf
0.8492880056862445,8,0.6183824100788294,tfidf
0.9092834531728158,4,0.6518540414047532,tfidf
0.8805970290971077,16,0.6362369932979122,tfidf
0.8927874053509571,4,0.652091154977393,tfidf
0.6929512241333,4,0.5772411932248882,tfidf
0.8685919457461362,4,0.6503880379902696,tfidf
0.8944614289782535,4,0.652091154977393,tfidf
0.9099231088152083,4,0.6436398846255256,tfidf
0.8386969238303705,4,0.6511769729690849,tfidf
0.8752819475546878,4,0.6501436579633885,tfidf
0.81309645723865,4,0.6195900810789692,tfidf
0.8595596072105821,4,0.6505829248325574,tfidf
0.5394010429690963,4,0.5403179378812923,tfidf
0.8920229119576236,4,0.652091154977393,tfidf
0.9098311132890243,4,0.6436398846255256,tfidf
0.8835553594386366,4,0.6519788870060673,tfidf
0.6185231996723662,4,0.557428468314045,tfidf
0.8939086530566542,4,0.652091154977393,tfidf
0.8662064158382226,4,0.6503880379902696,tfidf
0.8466621743269713,4,0.6518453793537924,tfidf
0.8815419595270035,2,0.602067877566728,tfidf
0.8956035068962293,4,0.652091154977393,tfidf
0.8309264171122624,4,0.6511127349715161,tfidf
0.8909641710874315,4,0.652091154977393,tfidf
0.8665708588810201,4,0.6503880379902696,tfidf
0.8970007377567517,4,0.652091154977393,tfidf
0.8773004692578396,4,0.6512842712457426,tfidf
0.9091324557577156,4,0.6518540414047532,tfidf
0.447881713427714,4,0.5244221085175765,tfidf
0.849137665149639,4,0.6510593877136231,tfidf
